"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Player_Avg_OWGR_Pts","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,1,"Jason Day","9771",-2.49783850269618,0.557272258286552,2.83680590532536,1,0,-2.50460163008201,0.00676312738583285,67.2279650295611,72.1054322997413,284,-0.740548565506497,0.409789964510902,13.5133,1,"AUS",73,"PGA Tour","PGA Tour",-2.82035231062693,0.483295848824618,2.83764677339232e-19,2.83546818175849,2.78153112055808,2016-06-27
2,4,"Rory McIlroy","10091",-2.39821847642095,0.55508734960782,2.84437289444438,2,0,-2.40453162463755,0.006313148216603,76.5805361040028,81.5980949915196,334,-0.570735911594986,0.396330181197946,9.1779,1,"NIR",76,"PGA Tour","PGA Tour",-2.68583209696814,0.496426938044542,2.52947274102871e-17,2.84927622155013,2.78968370912461,2016-06-27
3,2,"Jordan Spieth","14636",-2.22345491323191,0.53980820802255,2.85644591409417,3,0,-2.23214470111149,0.00868978787958019,91.9540246596748,97.2823840602934,366,-0.562691303153184,0.397668162407342,10.9588,1,"USA",92,"PGA Tour","PGA Tour",-2.45936826698652,0.491128985594875,5.64751373792692e-16,2.87373035799654,2.80497599966502,2016-06-27
4,3,"Dustin Johnson","12422",-2.14743871850532,0.559872443470133,2.87398643094875,4,0,-2.15451383074002,0.00707511223470059,77.8805453557161,83.0872860906958,314,-0.679150808623277,0.438297068204693,9.5549,1,"USA",86,"PGA Tour","PGA Tour",-2.41276455295621,0.495752927023823,2.24206171175335e-15,2.92070224388516,2.81892547831977,2016-06-27
5,5,"Henrik Stenson","5994",-2.06415586432335,0.543682140115822,2.80282100923871,5,0,-1.97008655336991,-0.0940693109534398,84.3078245765118,89.391095450117,383,-0.484925368858518,0.375592866156399,7.2893,1,"SWE",92,"European Tour","European Tour",-2.31033757447716,0.493755045014811,9.06023623204846e-15,2.74901791722892,2.74958457595852,2016-06-27
6,10,"Justin Rose","6093",-1.96188003353362,0.547050822562191,2.81994823075919,6,0,-1.96871725471687,0.00683722118324614,79.4027816731208,84.3504437323737,356,-0.627003840046402,0.364637618166205,5.546,1,"ENG",88,"PGA Tour","PGA Tour",-2.20803037794911,0.495320399190635,5.44629477115167e-14,2.79009676446783,2.76637731007466,2016-06-27
7,11,"Sergio Garcia","5689",-1.83490824440811,0.550575553179566,2.7630188604801,7,0,-1.81156275413922,-0.0233454902688872,80.9592335456733,86.0768239826405,342,-0.367812818878258,0.399606163774902,5.3891,1,"ESP",85,"PGA Tour","PGA Tour",-2.08268372188728,0.494804228250247,3.45729164101896e-13,2.64739094063697,2.70760776029501,2016-06-27
8,17,"Matt Kuchar","6169",-1.76258146856699,0.536605089923762,2.66004388227018,8,0,-1.77319991914964,0.010618450582647,98.1697034368354,103.677151225657,401,-0.605715720028432,0.408975013378448,4.0458,1,"USA",106,"PGA Tour","PGA Tour",-1.95897557605455,0.489393072257531,1.22136923597572e-12,2.43591767240933,2.60535764014673,2016-06-27
9,6,"Bubba Watson","7334",-1.74012909448602,0.553455201016142,2.71788686985893,9,0,-1.74922963280911,0.00910053832309465,77.195243876006,82.2053967910404,329,-0.591418378027028,0.391255429533984,7.2836,1,"USA",92,"PGA Tour","PGA Tour",-1.98162511128185,0.496034604070151,1.74483906054294e-12,2.528262245522,2.66093900302502,2016-06-27
10,8,"Adam Scott","6430",-1.72758578603035,0.557865162958141,2.78351991959505,10,0,-1.73818062420036,0.0105948381700049,74.9672671302686,79.9734422641874,320,-0.466225756932788,0.401822072905925,6.597,1,"AUS",80,"PGA Tour","PGA Tour",-1.98121551772308,0.496975193185425,1.93184266561311e-12,2.69182972130251,2.72704411455703,2016-06-27
