"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,2,"Jordan Spieth","14636",-2.33433220845726,0.526796198090619,2.77324838663344,1,0,-2.52408828208133,0.189756073624072,86.8250854047257,92.0488560417642,372,-0.709139812994627,0.397067421011642,1,"USA",74,"PGA Tour","PGA Tour",-2.58257085900369,0.470936540894966,5.19123748523971e-36,2.68666791387046,2.72275455736323,2017-09-13
2,3,"Hideki Matsuyama","13562",-2.26462228302424,0.528846190140086,2.93051848210177,3,-1,-2.19904477636865,-0.0655775066555893,84.9176957444295,90.1155584003203,357,-0.712226676963694,0.399884297614644,1,"JPN",82,"PGA Tour","PGA Tour",-2.51353953140286,0.471218026154243,3.57488050175048e-35,3.06171549258734,2.88240529438773,2017-09-13
3,6,"Rory McIlroy","10091",-2.22648783464727,0.548726928183653,2.78267209752045,7,-4,-2.08424661435362,-0.142241220293646,68.8358580902104,73.6917181972277,308,-0.666236818245273,0.393940061077022,1,"NIR",54,"PGA Tour","PGA Tour",-2.52539768288193,0.478143480338774,2.41806042611121e-34,2.69133340063312,2.72803276384376,2017-09-13
4,1,"Dustin Johnson","12422",-2.21932065148938,0.540642015310034,2.88995872228412,2,2,-2.3599768076956,0.140656156206217,77.7543451035,82.8914942076345,294,-0.750333639056503,0.421108068482926,1,"USA",66,"PGA Tour","PGA Tour",-2.4851823952411,0.474314736805649,2.03885046660089e-34,2.97047823088639,2.8389377639863,2017-09-13
5,10,"Rickie Fowler","12965",-2.12410905913883,0.529563088902437,2.82511298238273,5,0,-2.15344299323434,0.0293339340955097,88.1307063758516,93.4961313812639,350,-0.734689882280986,0.423331454409734,1,"USA",72,"PGA Tour","PGA Tour",-2.3573632796402,0.470489953893021,1.67513779364546e-33,2.80770559838274,2.77503626969082,2017-09-13
6,7,"Henrik Stenson","5994",-2.05677738905442,0.535449015496718,2.70155724008328,4,2,-2.17590908943513,0.119131700380713,79.8161800529239,84.9353439765533,346,-0.517952549225003,0.405723231193423,1,"SWE",68,"European Tour","European Tour",-2.31555230680896,0.473196773510431,1.11844120209901e-32,2.50094600365864,2.64796258909562,2017-09-13
7,14,"Paul Casey","7108",-1.96450519901105,0.531491186909964,2.75645272242054,6,1,-2.094623400912,0.130118201900948,84.5163876815961,89.7588974274317,349,-0.747336809231118,0.412348372578422,1,"ENG",78,"PGA Tour","PGA Tour",-2.19525361236092,0.47173377368261,1.49203848167396e-31,2.64312506007671,2.70472710807887,2017-09-13
8,9,"Jason Day","9771",-1.94012306764954,0.559393748391092,2.89737163306852,9,-1,-1.98682825224095,0.0467051845914055,65.5961414231729,70.4851463816748,256,-0.783676392813174,0.423502031786036,1,"AUS",50,"PGA Tour","PGA Tour",-2.22717330731632,0.480116728267707,7.46375496239946e-31,3.00565189164659,2.84285789556409,2017-09-13
9,8,"Sergio Garcia","5689",-1.87560417313135,0.540007309838899,2.74076973358351,10,-1,-1.82903967538217,-0.0465644977491806,75.894151898031,80.9281579126067,319,-0.542532931449185,0.404248806057352,1,"ESP",66,"PGA Tour","PGA Tour",-2.13286362669099,0.474688097556945,1.6162678906611e-30,2.59165128899461,2.68704500108353,2017-09-13
10,13,"Matt Kuchar","6169",-1.85255766560702,0.517760644332844,2.69621343555159,12,-2,-1.82594889209347,-0.0266087735135543,103.399308825841,109.101607393641,402,-0.688576265340572,0.425979359593087,1,"USA",88,"PGA Tour","PGA Tour",-2.04279330734451,0.466395341621975,1.42233404308514e-30,2.53040168488998,2.64603303177208,2017-09-13
11,5,"Jon Rahm","19195",-1.80413632436242,0.601335431782711,2.78593093880654,8,3,-2.0330649411866,0.228928616824176,63.1308903291559,68.6184551952573,115,-0.604446848554836,0.629664766563078,1,"ESP",75,"PGA Tour","PGA Tour",-2.11286069034059,0.481361537725952,1.61574062697499e-29,2.66608132543734,2.7202586079787,2017-09-13
12,11,"Brooks Koepka","16243",-1.70522587122387,0.531930213308141,2.86279081013266,14,-2,-1.68927362516114,-0.0159522460627284,82.986663356116,88.1693446829378,350,-0.679317050788396,0.405530541600638,1,"USA",72,"PGA Tour","PGA Tour",-1.92617624229966,0.472122035522582,1.15888151762968e-28,2.90015580964233,2.81293822732564,2017-09-13
13,21,"Adam Scott","6430",-1.68695396787978,0.535016973129803,2.76914078444495,15,-2,-1.61210674202908,-0.0748472258506958,83.3731652705516,88.6606531244868,322,-0.545560640045569,0.428792129490262,1,"AUS",78,"PGA Tour","PGA Tour",-1.91308721178834,0.471782981125724,1.4455722541094e-28,2.67139791575975,2.71696476284464,2017-09-13
14,17,"Francesco Molinari","7655",-1.674578950259,0.528454124877845,2.75459359003872,17,-3,-1.55297941741288,-0.121599532846118,86.0437828390941,91.2811564010697,368,-0.526661416833343,0.403834769846087,1,"ITA",78,"PGA Tour","PGA Tour",-1.89309636599492,0.471008342512068,1.89414173502861e-28,2.64118280271647,2.70342783964766,2017-09-13
