"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,3,"Lee Westwood","4052",-2.27193715800792,0.460681870162077,2.79853389462628,2,-1,-2.26660633349851,-0.0053308245094108,85.8425866501964,91.2384722716558,340,-0.283505522937875,0.441712137399842,1,"ENG",88,"European Tour","European Tour",-2.54167050199125,0.372586571796666,5.60934140899319e-29,2.77422907880629,2.76035580566638,2012-06-20
2,1,"Luke Donald","4163",-2.2686249408796,0.453139552682517,2.72762353546388,1,1,-2.35326197062916,0.0846370297495622,87.4219667981857,92.7277389277274,328,-0.606792079923967,0.413116335785568,1,"ENG",94,"PGA Tour","PGA Tour",-2.51716081113357,0.371690078528502,8.69514279704347e-29,2.61042457889754,2.68972018935264,2012-06-20
3,4,"Tiger Woods","5321",-2.18165484146362,0.526082231115721,2.86730305957347,3,0,-2.18824649987189,0.00659165840826992,53.1661005709957,57.8425158675528,196,-0.667599507335264,0.442543381561758,1,"USA",52,"PGA Tour","PGA Tour",-2.55937204414878,0.390751215918822,1.04365569162886e-26,2.96707288127573,2.81862809209439,2012-06-20
4,7,"Matt Kuchar","6169",-1.9686713545802,0.450818300141993,2.66030193837678,5,-1,-1.97857758955174,0.00990623497153664,89.0164837000752,94.3462870085695,351,-0.704255534568133,0.411115611948795,1,"USA",88,"PGA Tour","PGA Tour",-2.19105118918884,0.37094869110541,9.05554051175854e-25,2.45623756862191,2.62182555933615,2012-06-20
5,2,"Rory McIlroy","10091",-1.95061092002669,0.456232949780807,2.91139592746168,4,1,-2.02286098118984,0.0722500611631527,79.685377100469,84.686087459461,368,-0.385818389717131,0.376658908722962,1,"NIR",80,"PGA Tour","European Tour",-2.20666545026807,0.374864957612414,1.78613479372673e-24,3.05643905575574,2.87542653218175,2012-06-20
6,9,"Justin Rose","6093",-1.8525383381503,0.452036031340299,2.76223991409043,7,-1,-1.8464830335256,-0.00605530462470272,88.8452312829963,94.1941660925343,361,-0.642469890806543,0.416214755218231,1,"ENG",95,"PGA Tour","PGA Tour",-2.07130395781784,0.371105525045974,2.55199303725594e-23,2.69264362743369,2.72500142557108,2012-06-20
7,12,"Steve Stricker","4818",-1.81895677711843,0.478454219554154,2.74224377189482,8,-1,-1.79013187334404,-0.0288249037743891,66.7715533780419,71.5433199836196,299,-0.826212723540044,0.380930663205413,1,"USA",65,"PGA Tour","PGA Tour",-2.08818013794521,0.380999052842491,2.14307991320452e-22,2.6143807549353,2.70018193170141,2012-06-20
8,15,"Phil Mickelson","1547",-1.76298578355939,0.457438370577125,2.78431122397449,6,2,-1.85887425265493,0.0958884690955415,83.5860607281536,88.8083259250248,333,-0.684556233966956,0.412093878301685,1,"USA",85,"PGA Tour","PGA Tour",-1.98621294957871,0.372882221762262,3.91870446247767e-22,2.74163135141949,2.74647758575855,2012-06-20
9,30,"Jim Furyk","2881",-1.72620179391612,0.4558305552613,2.66561055673176,11,-2,-1.6673460561846,-0.0588557377315153,86.634383123141,91.9672074128197,345,-0.744264293430904,0.42311706359667,1,"USA",93,"PGA Tour","PGA Tour",-1.93804489745151,0.371808182231229,1.05256664384541e-21,2.46220765271959,2.62634692016305,2012-06-20
10,18,"Zach Johnson","6986",-1.71985890797102,0.451967725223369,2.70562824265799,9,1,-1.75112552651853,0.0312666185475088,88.6941990406532,94.0365078795245,361,-0.727391000632477,0.41542938744548,1,"USA",90,"PGA Tour","PGA Tour",-1.92723612963339,0.371033586760791,1.14992688711793e-21,2.56078665129031,2.66761117159622,2012-06-20
11,16,"Charl Schwartzel","7398",-1.66223165240818,0.447022192437752,2.78776620145075,10,1,-1.68285365276414,0.0206220003559614,87.2996669069228,92.4509697006257,394,-0.311061617067723,0.37830677990181,1,"RSA",85,"PGA Tour","European Tour",-1.8847626091887,0.372008516171942,4.37446167806285e-21,2.75392200739165,2.75169248889102,2012-06-20
12,13,"Martin Kaymer","8117",-1.6555164439352,0.46351284292246,2.64167677350376,14,-2,-1.62572679184953,-0.02978965208567,74.7598446466145,79.6639706005069,341,-0.361959955706367,0.37563640227708,1,"GER",77,"European Tour","European Tour",-1.90814810695677,0.377307495304105,8.53073159409671e-21,2.37102404583548,2.60069452649003,2012-06-20
13,17,"Adam Scott","6430",-1.63514764936086,0.474022680967968,2.87248554678216,16,-3,-1.59691896395214,-0.038228685408719,69.5705577735708,74.4139012971497,300,-0.560740305693554,0.386181616640498,1,"AUS",73,"PGA Tour","PGA Tour",-1.89452223087431,0.379352986775516,1.92332004792291e-20,2.97047355549996,2.83310354812533,2012-06-20
14,22,"Sergio Garcia","5689",-1.62436460687784,0.454778265139815,2.88074471090615,13,1,-1.64294274521264,0.0185781383347985,85.6275233908809,90.8848623910034,352,-0.487957257527968,0.410461246695294,1,"ESP",90,"PGA Tour","PGA Tour",-1.84282724392811,0.372360677976343,1.38228810965299e-20,2.97169872659855,2.84462068103468,2012-06-20
15,10,"Hunter Mahan","7636",-1.60008285131699,0.449563204376014,2.68946984784357,15,0,-1.61641082699285,0.0163279756758641,89.3870568512717,94.7030581417046,365,-0.750844948378301,0.406323097415441,1,"USA",93,"PGA Tour","PGA Tour",-1.79743600099979,0.370889023534153,3.07773190884824e-20,2.5250727982283,2.65162987381928,2012-06-20
16,32,"Bo Van Pelt","6457",-1.59466151812167,0.444573798929054,2.81160314989557,12,4,-1.66528817917069,0.0706266610490218,90.2306129645544,95.4667183518343,400,-0.718717914015975,0.384815159786602,1,"USA",95,"PGA Tour","PGA Tour",-1.79043332233599,0.370460772162842,3.32362556207087e-20,2.80966593796617,2.77623241278689,2012-06-20
17,5,"Webb Simpson","11049",-1.58403919495753,0.446562066965734,2.78302546728497,20,-3,-1.49945738042282,-0.0845818145347135,90.9514371899321,96.2689097516719,373,-0.63530432877194,0.399657799347218,1,"USA",97,"PGA Tour","PGA Tour",-1.78192312806,0.37026174976731,3.93092314080549e-20,2.74312601253206,2.74696433757412,2012-06-20
18,8,"Jason Dufner","7301",-1.57532606476286,0.456230005020406,2.94897548401532,19,-1,-1.50809629775569,-0.0672297670071689,85.6000311853624,90.8948249480749,354,-0.638314386787555,0.419344184308997,1,"USA",84,"PGA Tour","PGA Tour",-1.78465724046666,0.372011165188064,5.48308677928102e-20,3.13308625571015,2.91347054006772,2012-06-20
19,19,"Rickie Fowler","12965",-1.5071094388207,0.452882966602071,2.9102815789624,18,1,-1.52794391392389,0.0208344751031859,95.6356401293147,101.328449171571,292,-0.620135811669173,0.458575702382789,1,"USA",102,"PGA Tour","PGA Tour",-1.69511022156324,0.368871144438202,2.4897109776566e-19,3.02493119136363,2.87482797527253,2012-06-20
20,6,"Bubba Watson","7334",-1.49700671128063,0.462477360581257,2.79021529836851,17,3,-1.54292660542296,0.0459198941423253,75.6253513558515,80.5601365773491,326,-0.657541298986165,0.379445568390493,1,"USA",84,"PGA Tour","PGA Tour",-1.7235034237181,0.376338251588895,6.31689615455919e-19,2.75408505256858,2.75162063195482,2012-06-20
21,34,"Francesco Molinari","7655",-1.3935242995172,0.45122788727962,2.67158949158945,24,-3,-1.39215680564583,-0.0013674938713657,87.6536197917476,92.9126526763745,381,-0.227198625106938,0.401360009730593,1,"ITA",92,"European Tour","European Tour",-1.60429189881842,0.372362836996706,4.67486167987811e-18,2.47997871169522,2.63320789253571,2012-06-20
22,21,"Jason Day","9771",-1.38069624362069,0.458572772145265,2.6844549890582,21,1,-1.45266342813859,0.0719671845179048,71.7489758220055,76.658760000601,308,-0.622357118055194,0.392976809060765,1,"AUS",74,"PGA Tour","PGA Tour",-1.61285031867141,0.359703742312737,2.48041011050635e-19,2.47669733805799,2.64499708902042,2012-06-20
23,14,"Dustin Johnson","12422",-1.34800724696524,0.466933639633639,2.79683744559382,22,1,-1.39391601182975,0.0459087648645073,69.8779389604388,74.6102186373955,324,-0.583562504500925,0.352694912096457,1,"USA",70,"PGA Tour","PGA Tour",-1.58403181095545,0.379098687441215,2.82200135325152e-17,2.77006670647606,2.75758457227593,2012-06-20
24,35,"John Senden","5207",-1.34002556890748,0.434666320362923,2.6410662784489,25,-1,-1.29325670228032,-0.0467688666271617,100.666538504795,106.104591090219,432,-0.438151393107426,0.385044050229592,1,"AUS",96,"PGA Tour","PGA Tour",-1.51447942958395,0.367302816781269,1.39146465312545e-17,2.43946564352379,2.6050520680213,2012-06-20
25,25,"Peter Hanson","6850",-1.30663221179471,0.452424224488513,2.81590659638701,23,2,-1.3930014517532,0.0863692399584897,87.8531156580094,93.1544402048562,372,-0.304773006440081,0.410076417519183,1,"SWE",92,"European Tour","European Tour",-1.50888275435553,0.372018089013351,4.01017960125362e-17,2.81770936604022,2.77932406902683,2012-06-20
26,27,"Ian Poulter","1435",-1.27088267899829,0.462243372515024,2.75446474591123,27,-1,-1.28448929941476,0.013606620416466,78.9746647779278,84.0683927760638,333,-0.471851618999998,0.403604878252404,1,"ENG",77,"European Tour","PGA Tour",-1.48332833302382,0.375042132741413,1.26709360685425e-16,2.66502124951952,2.71540183049098,2012-06-20
27,26,"Brandt Snedeker","8820",-1.26798344183827,0.45859464479077,2.78949099861668,26,1,-1.28674168604388,0.0187582442056125,76.1691510092996,81.0571489705086,337,-0.605603402102896,0.364451472234345,1,"USA",81,"PGA Tour","PGA Tour",-1.4799605634548,0.375796114993816,1.56991544575568e-16,2.75385533360012,2.75153611336154,2012-06-20
28,11,"Graeme McDowell","7548",-1.25366385793476,0.452018990416613,2.91637175936469,32,-4,-1.1610743464461,-0.0925895114886586,84.8812157695617,90.0378608538461,371,-0.429685521703881,0.390344334553819,1,"NIR",87,"PGA Tour","European Tour",-1.45268895396426,0.37277910174003,1.65597346471284e-16,3.05878658569917,2.88112878419598,2012-06-20
29,39,"Ernie Els","874",-1.25133924345756,0.442559289802145,2.73659878035736,30,-1,-1.19219002906074,-0.0591492143968215,98.2791038113539,103.822821652892,399,-0.488150221157703,0.415900789136465,1,"RSA",105,"PGA Tour","PGA Tour",-1.42394083701388,0.368271974693327,1.36768578686269e-16,2.64274453410138,2.70057663465846,2012-06-20
30,72,"Charles Howell III","6892",-1.24209924231,0.438121137562299,2.63572343784077,29,1,-1.27308203941497,0.0309827971049694,101.057986750999,106.609961812241,413,-0.515137419747178,0.406098543462521,1,"USA",105,"PGA Tour","PGA Tour",-1.40842731374072,0.367213026133691,1.59565463213854e-16,2.42728596615868,2.59905519556709,2012-06-20
31,20,"Louis Oosthuizen","7672",-1.23717741542642,0.461250958420667,2.85834811831899,28,3,-1.27743536980805,0.0402579543816322,79.2417883573102,84.3266207762875,341,-0.234595357466577,0.399999154948679,1,"RSA",86,"PGA Tour","European Tour",-1.45738767504999,0.375033323644088,2.25547897797112e-16,2.92376122966865,2.82088665473353,2012-06-20
32,28,"Nick Watney","7955",-1.21444731077824,0.44902381121088,2.87736960724175,31,1,-1.17880403244206,-0.0356432783361778,91.8330774184222,97.2492355542545,374,-0.717577495193846,0.417313279637062,1,"USA",101,"PGA Tour","PGA Tour",-1.38614461397408,0.370132522792956,4.51619478890017e-16,2.95747430440492,2.84211777969249,2012-06-20
33,44,"Freddie Jacobson","3846",-1.18091520745257,0.458725858897895,2.86078059995228,37,-4,-1.12209885301783,-0.0588163544347411,79.4362847016487,84.4854666300829,334,-0.607225311346307,0.390043903551827,1,"SWE",75,"PGA Tour","PGA Tour",-1.37991120383301,0.374450808255457,1.11473355722518e-15,2.93054923631808,2.82376277818122,2012-06-20
34,48,"Kevin Na","7452",-1.17778275066362,0.451949777481868,2.79060078401226,34,0,-1.16007779177977,-0.0177049588838489,86.3450754784918,91.5784705094908,366,-0.596510829294705,0.401504086108734,1,"USA",86,"PGA Tour","PGA Tour",-1.36235369163017,0.371701834602734,1.01074404027641e-15,2.75876781172869,2.75375999941243,2012-06-20
35,31,"K.J. Choi","1804",-1.16053604383091,0.448586293713399,2.77044879832375,38,-3,-1.11529045476697,-0.0452455890639365,92.0092212120095,97.421811019935,357,-0.486986119862296,0.415738723300016,1,"KOR",97,"PGA Tour","PGA Tour",-1.33851960262727,0.370129133513241,1.2930677172032e-15,2.71375548480584,2.73389042963064,2012-06-20
36,23,"Bill Haas","7900",-1.12725294988555,0.445786871283308,2.61052237645692,33,3,-1.16062152060224,0.0333685707166873,90.7631371202464,96.0526827745243,379,-0.691806050763601,0.394333142519534,1,"USA",97,"PGA Tour","PGA Tour",-1.29627559295198,0.370331505007785,3.35833345257678e-15,2.34687209427183,2.5721782876336,2012-06-20
37,51,"Geoff Ogilvy","5698",-1.1044942990838,0.457596159159503,2.74657033036414,35,2,-1.14963909447821,0.0451447953944073,86.5053884119948,91.8718164082392,339,-0.509212229167951,0.43151716453899,1,"AUS",96,"PGA Tour","PGA Tour",-1.28897248018169,0.371876208393376,5.0985280754388e-15,2.6525912519579,2.70818284736446,2012-06-20
38,33,"David Toms","4340",-1.09789066481613,0.46126467275859,2.8741142115842,46,-8,-0.995072983730488,-0.102817681085644,78.4289736702967,83.4826934297476,332,-0.599567756360645,0.396210657041748,1,"USA",80,"PGA Tour","PGA Tour",-1.29447281095518,0.37478758071038,7.34753919892474e-15,2.96421921606855,2.83685872099673,2012-06-20
39,40,"Carl Pettersson","7048",-1.06622134298631,0.444613763465077,2.73698413334489,39,0,-1.09720253569614,0.0309811927098298,92.8286343281556,98.1854850863866,387,-0.530353899913386,0.400059910752724,1,"SWE",93,"PGA Tour","PGA Tour",-1.23498492420227,0.3695524000412,1.09619351598821e-14,2.63946769264027,2.70062969463033,2012-06-20
40,24,"Keegan Bradley","13872",-1.05990258221931,0.458959392577863,2.78952717225264,36,4,-1.13614957614499,0.0762469939256756,89.1496429324148,94.6781738409309,253,-0.489762703670051,0.45508447185904,1,"USA",96,"PGA Tour","PGA Tour",-1.23810497847889,0.370839462362827,1.26645486076909e-14,2.75346235960547,2.75151196993586,2012-06-20
41,76,"Ryan Palmer","7820",-1.03774869085315,0.454517440808101,2.87108817256755,41,0,-1.05288377170105,0.0151350808478958,85.8009228878382,91.0673685244683,353,-0.525208352898352,0.411754460715839,1,"USA",83,"PGA Tour","PGA Tour",-1.21824882808375,0.371890219690281,2.27599821495595e-14,2.94865251826633,2.83488292362463,2012-06-20
42,64,"Spencer Levin","8199",-1.01573008492828,0.433087067938313,2.7909934302458,40,2,-1.05920695848397,0.0434768735556932,107.740365471082,113.437385668632,437,-0.436612662706782,0.407836039527761,1,"USA",116,"PGA Tour","PGA Tour",-1.16380980022766,0.365469198947238,2.55340387883682e-14,2.76485817835776,2.75718695761818,2012-06-20
43,37,"Martin Laird","9586",-1.01352314294076,0.440963180071848,2.71736084882838,42,1,-1.0457822442798,0.0322591013390403,84.4396037947142,89.592060150265,375,-0.644971982181847,0.391393678153264,1,"SCO",83,"PGA Tour","PGA Tour",-1.18958272962491,0.356683305965952,3.29775553413862e-15,2.58783816312134,2.68134321871823,2012-06-20
