"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6326,"Wyndham Championship ","PGA Tour",14,20,"Hideki Matsuyama",13562,-1.55281358471895,2.34899271300716,1,0.0559,0.1976,0.312,"JPN",82,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",12,8,"Rickie Fowler",12965,-1.57316040299522,2.34121191879255,2,0.0558,0.1956,0.318,"USA",91,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",16,22,"Jim Furyk",2881,-1.4842968274605,2.35562793036528,3,0.0481,0.1789,0.2954,"USA",52,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",15,14,"Patrick Reed",14838,-1.49781111155975,2.20644099066139,4,0.0405,0.164,0.2758,"USA",122,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",19,129,"Jon Rahm",19195,-1.37767790491566,2.30119247689473,5,0.0383,0.1512,0.2617,"ESP",28,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",26,25,"Brandt Snedeker",8820,-1.20299589824754,2.366618049728,6,0.0333,0.1229,0.2111,"USA",92,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",29,17,"Jimmy Walker",7293,-1.12940090522575,2.50191742736239,7,0.0331,0.1228,0.2119,"USA",88,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",22,34,"Kevin Na",7452,-1.30982130821922,2.31141012095662,8,0.0319,0.1361,0.2349,"USA",97,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",23,33,"Bill Haas",7900,-1.28940639794415,2.13733344169557,9,0.0259,0.1182,0.2192,"USA",96,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",31,21,"J.B. Holmes",7959,-1.09865204696452,2.37198244933246,10,0.0257,0.1066,0.1898,"USA",82,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",45,108,"Wesley Bryan",21236,-0.984256669245595,2.43522863843624,11,0.0236,0.0987,0.1763,"USA",60,"Web.com Tour"
6326,"Wyndham Championship ","PGA Tour",39,31,"Justin Thomas",14139,-1.05731319649461,2.37026237570015,12,0.0211,0.1038,0.1826,"USA",100,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",41,50,"Ryan Moore",7489,-1.03866895845901,2.32096051597299,13,0.0205,0.093,0.1762,"USA",77,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",57,73,"Billy Horschel",11276,-0.903037269523712,2.36909318049972,14,0.0187,0.0805,0.1482,"USA",76,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",30,62,"Webb Simpson",11049,-1.10506324236842,2.19287252722846,15,0.018,0.0914,0.1752,"USA",84,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",37,27,"Rafael Cabrera Bello",7457,-1.06887219737048,2.25639578090073,16,0.017,0.0874,0.1688,"ESP",103,"European Tour"
6326,"Wyndham Championship ","PGA Tour",63,45,"Danny Lee",11826,-0.807353133984353,2.37508946938193,17,0.0167,0.0704,0.1353,"NZL",115,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",42,55,"Jason Dufner",7301,-1.02238568315823,2.23258292258481,18,0.0162,0.0861,0.1628,"USA",98,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",51,42,"William McGirt",12477,-0.938140770149282,2.32685210030844,19,0.016,0.0814,0.1485,"USA",96,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",56,30,"Kevin Kisner",11328,-0.90482571728961,2.30015315335056,20,0.0153,0.0746,0.1405,"USA",92,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",38,59,"Harris English",14577,-1.06453075356569,2.16147430137218,21,0.0151,0.0861,0.1634,"USA",104,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",61,36,"Shane Lowry",13900,-0.854434371549003,2.37052403018729,22,0.0145,0.0717,0.1367,"IRL",84,"PGA Tour"
6326,"Wyndham Championship ","PGA Tour",60,53,"Tyrrell Hatton",14796,-0.894660043590794,2.2452977901602,23,0.0139,0.0671,0.1338,"ENG",91,"European Tour"
