"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,2,"Rory McIlroy","10091",-2.50586661231674,0.727210671305609,2.83473269470932,1,0,-2.5491661045284,0.043299492211665,64.5497550323157,69.153922709675,328,-0.593702001688661,0.342113669310275,1,"NIR",68,"PGA Tour","PGA Tour",-2.84195587378203,0.7026017557823,2.91504882041459e-10,2.72181581491887,2.73986753146812,2017-03-29
2,1,"Dustin Johnson","12422",-2.43099901218119,0.723393369258669,2.8873430593649,2,0,-2.47544232022524,0.0444433080440461,75.2516022516249,80.2591168594088,306,-0.741616944968011,0.400659803293789,1,"USA",88,"PGA Tour","PGA Tour",-2.71766441400238,0.699145953301537,7.4318303254312e-10,2.86441465315445,2.79525526129104,2017-03-29
3,5,"Henrik Stenson","5994",-2.34804638162691,0.720654409051304,2.84878627559412,3,0,-2.39118970644689,0.043143324819976,71.3909994100653,76.1107996734141,362,-0.513994650100334,0.341723823291056,1,"SWE",70,"PGA Tour","PGA Tour",-2.64818715564141,0.700436783251789,1.48418644876244e-09,2.76599875815641,2.75612780304693,2017-03-29
4,6,"Jordan Spieth","14636",-2.27316920034662,0.714261833492815,2.75782333713156,4,0,-2.31749640239994,0.0443272020533225,82.8397287103321,87.8409438344964,394,-0.623015493698625,0.362438445305303,1,"USA",86,"PGA Tour","PGA Tour",-2.52893171001777,0.697208506392823,3.56904222220599e-09,2.54395101980022,2.6637228819911,2017-03-29
5,3,"Jason Day","9771",-2.12786136370193,0.737461571152137,2.84978051867621,5,0,-2.17236161290358,0.0445002492016457,58.1621728384046,62.7193232628157,272,-0.701217977703407,0.363518201889805,1,"AUS",65,"PGA Tour","PGA Tour",-2.464046456595,0.705006478075484,9.1544803922508e-09,2.75806131299739,2.7527076553278,2017-03-29
6,4,"Hideki Matsuyama","13562",-1.94456408037136,0.715025832654426,2.87888447876689,6,0,-1.98583006044526,0.0412659800738961,86.6438884019404,91.8461976837824,383,-0.614209221419904,0.392943879421706,1,"JPN",90,"PGA Tour","PGA Tour",-2.17357309218935,0.696442632960548,6.69146336064765e-08,2.84000959699474,2.78867601214658,2017-03-29
7,14,"Jon Rahm","19195",-1.82468563322486,0.817520210827628,2.75899837971791,7,0,-1.86851075035341,0.0438251171285517,40.3251113549768,45.0976527768566,72,-0.492321198536477,0.631140933835349,1,"ESP",58,"PGA Tour","PGA Tour",-2.29826761749475,0.716370540728774,5.85634595283162e-08,2.30741169919082,2.63509634817675,2017-03-29
8,13,"Justin Rose","6093",-1.82319476868622,0.72053390255828,2.79003856397372,8,0,-1.86787780451946,0.044683035833244,74.5082225833726,79.3769439552019,348,-0.619607477872044,0.367401428828275,1,"ENG",72,"PGA Tour","PGA Tour",-2.07537287374613,0.699335719081722,1.63642234554138e-07,2.61111087250001,2.69539349330013,2017-03-29
9,11,"Sergio Garcia","5689",-1.82185672706716,0.723116136431885,2.76096827742114,9,0,-1.86405460717097,0.0421978801038128,71.6156243294993,76.4357355642511,337,-0.430386670488789,0.368665705873912,1,"ESP",77,"PGA Tour","PGA Tour",-2.0920857537559,0.700242261333409,1.4915700619205e-07,2.52744347030773,2.6645916914525,2017-03-29
10,9,"Rickie Fowler","12965",-1.76380294257437,0.717982374382707,2.82293125850011,10,0,-1.80823286025065,0.0444299176762761,79.2635562413552,84.2559784380766,357,-0.696177022943701,0.376572101351857,1,"USA",85,"PGA Tour","PGA Tour",-1.99561571687667,0.698107795090723,2.87484882980027e-07,2.70122625712626,2.7300993022769,2017-03-29
