"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6357,"BMW Championship","PGA Tour",1,1,"Jason Day",9771,-2.62331249615867,2.27255287621946,1,0.1248,0.3907,0.5738,"AUS",73,"PGA Tour"
6357,"BMW Championship","PGA Tour",2,3,"Rory McIlroy",10091,-2.47940048546956,2.32823820364121,2,0.1018,0.341,0.5191,"NIR",86,"PGA Tour"
6357,"BMW Championship","PGA Tour",5,2,"Dustin Johnson",12422,-2.21698579943211,2.40582369868506,3,0.0768,0.2665,0.4246,"USA",88,"PGA Tour"
6357,"BMW Championship","PGA Tour",4,4,"Jordan Spieth",14636,-2.29635229389136,2.27712983751873,4,0.0735,0.2838,0.4542,"USA",92,"PGA Tour"
6357,"BMW Championship","PGA Tour",6,10,"Justin Rose",6093,-1.93336907254902,2.35431699392033,5,0.0453,0.1932,0.3378,"ENG",86,"PGA Tour"
6357,"BMW Championship","PGA Tour",7,6,"Adam Scott",6430,-1.91081036502952,2.2658493958992,6,0.0374,0.1744,0.3215,"AUS",84,"PGA Tour"
6357,"BMW Championship","PGA Tour",9,14,"Phil Mickelson",1547,-1.78836717793591,2.34528620621673,7,0.0362,0.1616,0.2942,"USA",72,"PGA Tour"
6357,"BMW Championship","PGA Tour",8,12,"Sergio Garcia",5689,-1.85556383294509,2.24351956076144,8,0.034,0.163,0.3054,"ESP",79,"PGA Tour"
6357,"BMW Championship","PGA Tour",10,17,"Matt Kuchar",6169,-1.76256529318403,2.17719499429842,9,0.0279,0.1428,0.276,"USA",108,"PGA Tour"
6357,"BMW Championship","PGA Tour",14,16,"Hideki Matsuyama",13562,-1.64263250669002,2.32429318807491,10,0.0261,0.1292,0.2488,"JPN",78,"PGA Tour"
6357,"BMW Championship","PGA Tour",12,8,"Patrick Reed",14838,-1.66390910310178,2.20252729012728,11,0.0231,0.1224,0.2418,"USA",122,"PGA Tour"
6357,"BMW Championship","PGA Tour",13,9,"Rickie Fowler",12965,-1.65768648494161,2.31085036604992,12,0.0228,0.1287,0.2584,"USA",93,"PGA Tour"
6357,"BMW Championship","PGA Tour",11,7,"Bubba Watson",7334,-1.6977960072187,2.17214456875061,13,0.0216,0.124,0.247,"USA",88,"PGA Tour"
6357,"BMW Championship","PGA Tour",17,20,"Brooks Koepka",16243,-1.49468518195278,2.25920753301849,14,0.0189,0.1013,0.205,"USA",82,"PGA Tour"
6357,"BMW Championship","PGA Tour",15,22,"Paul Casey",7108,-1.52774752660899,2.24132176271394,15,0.0181,0.0974,0.2044,"ENG",82,"PGA Tour"
6357,"BMW Championship","PGA Tour",20,35,"Kevin Na",7452,-1.34813391212947,2.32108936900002,16,0.0156,0.0892,0.1869,"USA",93,"PGA Tour"
6357,"BMW Championship","PGA Tour",23,24,"Brandt Snedeker",8820,-1.30265688268049,2.32455290841104,17,0.0141,0.0803,0.1661,"USA",90,"PGA Tour"
6357,"BMW Championship","PGA Tour",21,28,"Charl Schwartzel",7398,-1.33584944699713,2.31419109486124,18,0.0135,0.0795,0.1684,"RSA",93,"PGA Tour"
6357,"BMW Championship","PGA Tour",19,13,"Branden Grace",11952,-1.37082086162885,2.31086298474677,19,0.0134,0.0859,0.1764,"RSA",92,"PGA Tour"
6357,"BMW Championship","PGA Tour",18,25,"Zach Johnson",6986,-1.37691947934868,2.25828425146032,20,0.0132,0.0825,0.1758,"USA",94,"PGA Tour"
6357,"BMW Championship","PGA Tour",26,18,"Louis Oosthuizen",7672,-1.2441645246883,2.35789310170233,21,0.0123,0.0752,0.1566,"RSA",84,"PGA Tour"
6357,"BMW Championship","PGA Tour",33,15,"Jimmy Walker",7293,-1.17091185732103,2.5027031894532,22,0.0114,0.0733,0.1526,"USA",88,"PGA Tour"
6357,"BMW Championship","PGA Tour",24,19,"Russell Knox",13831,-1.29432566072288,2.26689466629723,23,0.011,0.0697,0.1549,"SCO",103,"PGA Tour"
6357,"BMW Championship","PGA Tour",29,37,"Ryan Moore",7489,-1.22583449613073,2.29381380551708,23,0.011,0.0648,0.1462,"USA",77,"PGA Tour"
6357,"BMW Championship","PGA Tour",32,50,"Gary Woodland",12577,-1.20457129939095,2.22312513393039,25,0.0098,0.0549,0.1318,"USA",87,"PGA Tour"
6357,"BMW Championship","PGA Tour",41,40,"Daniel Berger",17606,-1.09300833876307,2.35238736306804,26,0.0097,0.0576,0.1297,"USA",89,"PGA Tour"
6357,"BMW Championship","PGA Tour",36,21,"J.B. Holmes",7959,-1.15366927164109,2.3580130286326,27,0.0096,0.0649,0.1403,"USA",80,"PGA Tour"
6357,"BMW Championship","PGA Tour",42,32,"Kevin Chappell",13305,-1.08531654505029,2.37504701287501,28,0.009,0.0603,0.1273,"USA",89,"PGA Tour"
