"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,1,"Jordan Spieth","14636",-2.41505404871133,0.464717544173732,2.81032816449417,1,0,-2.42807831525951,0.0130242665481761,90.6263983413631,95.9364526379987,340,-0.53072793329112,0.399454095001686,1,"USA",102,"PGA Tour","PGA Tour",-2.66665806589293,0.394214795725602,4.81069551303843e-26,2.7990974141399,2.77163886469473,2016-02-17
2,3,"Rory McIlroy","10091",-2.33288983308614,0.485916250187117,2.80598856808789,2,0,-2.3352924095299,0.00240257644375896,69.376766103068,74.1143241606333,326,-0.536213409410556,0.356764411799393,1,"NIR",70,"European Tour","PGA Tour",-2.64014224883394,0.403427114989946,1.20371892428927e-24,2.7861302427489,2.76359498516769,2016-02-17
3,2,"Jason Day","9771",-2.26510715833373,0.505616182287456,2.83981403261211,3,0,-2.24118604940902,-0.0239211089247071,60.7866797451406,65.4083502465942,281,-0.746742144827164,0.369051412630673,1,"AUS",66,"PGA Tour","PGA Tour",-2.59638855246536,0.408378270784393,1.28382808192108e-23,2.87851491075473,2.79444019725413,2016-02-17
4,5,"Henrik Stenson","5994",-2.05952388599749,0.465680018125029,2.75998931831564,4,0,-2.0594332863769,-9.0599620591103e-05,85.6562046760292,90.7520820633583,393,-0.558867446902149,0.372623884834754,1,"SWE",92,"European Tour","PGA Tour",-2.29868300426533,0.396324342517174,1.06431891111246e-21,2.68070580676461,2.72041966577503,2016-02-17
5,7,"Justin Rose","6093",-1.98816781378438,0.468318338462983,2.77560143027567,5,0,-1.91912731732915,-0.0690404964552256,84.2056576111207,89.3005650234719,372,-0.609760769624564,0.378812411801791,1,"ENG",94,"PGA Tour","PGA Tour",-2.22493928480642,0.396683335784157,6.85898182228209e-21,2.71642412246823,2.7358072361933,2016-02-17
6,11,"Jim Furyk","2881",-1.90408668674244,0.513719969622948,2.69281482575843,6,0,-1.90915235807961,0.00506567133717151,51.1127661069402,55.3049116385724,310,-0.680878125243536,0.270830786259579,1,"USA",60,"PGA Tour","PGA Tour",-2.25916794873547,0.415978061630391,1.82522746519959e-19,2.4034224756348,2.64335837120793,2016-02-17
7,6,"Bubba Watson","7334",-1.84301734007668,0.478589265413885,2.70243248843604,7,0,-1.89698863239669,0.0539712923200149,79.4068393389551,84.5065362127696,329,-0.601440859711678,0.402911609914636,1,"USA",86,"PGA Tour","PGA Tour",-2.08523608527802,0.398392265159219,2.58707557444279e-19,2.52896533969726,2.65971684011385,2016-02-17
8,4,"Rickie Fowler","12965",-1.84097970832036,0.470564152092272,2.75603308835701,8,0,-1.84090863129996,-7.1077020404875e-05,84.1228289413068,89.269023499909,361,-0.695250825229057,0.391378792016325,1,"USA",94,"PGA Tour","PGA Tour",-2.06611502794752,0.396605712851218,2.77559188546923e-19,2.66848827980203,2.71556398615175,2016-02-17
9,18,"Sergio Garcia","5689",-1.70741512990836,0.4783449817994,2.70569459548541,9,0,-1.70679054327395,-0.000624586634411228,74.029005027626,78.8527864517884,345,-0.32921051076554,0.3576385833278,1,"ESP",82,"European Tour","PGA Tour",-1.96598909830792,0.40103302959099,6.21637673388918e-18,2.52804219450909,2.66307516274444,2016-02-17
10,12,"Hideki Matsuyama","13562",-1.67910613774074,0.471397351472274,2.68743259460085,11,-1,-1.67979165156057,0.000685513819832284,82.2220215530294,87.2977327018756,311,-0.544174603371544,0.38328202568697,1,"JPN",88,"PGA Tour","PGA Tour",-1.90504130932066,0.397273992672904,1.16119212125259e-17,2.49997924582003,2.64576614377537,2016-02-17
11,8,"Dustin Johnson","12422",-1.64757028096433,0.495144196934324,2.87377933102321,10,1,-1.69126048386445,0.0436902029001178,69.5826560301539,74.5065129400694,296,-0.708960966402878,0.409256269061802,1,"USA",88,"PGA Tour","PGA Tour",-1.90172872241783,0.403056431213527,3.58454808965133e-17,2.96434428503359,2.83080198312395,2016-02-17
12,27,"Matt Kuchar","6169",-1.58215039362991,0.461184901403297,2.64352957014695,12,0,-1.58358371688317,0.00143332325326306,88.4282773918193,93.5504976630703,399,-0.5861190418204,0.36690079669042,1,"USA",98,"PGA Tour","PGA Tour",-1.78549112437939,0.394750788254777,9.6863238372808e-17,2.41180517508978,2.60299002590462,2016-02-17
13,9,"Patrick Reed","14838",-1.56014318183854,0.461328985561307,2.75119409727217,14,-1,-1.48480113000835,-0.075342051830195,98.6013838430643,104.186730223295,356,-0.626944586778376,0.422985215613119,1,"USA",116,"PGA Tour","PGA Tour",-1.7442445967235,0.391791694733991,1.3847700324581e-16,2.6681995351116,2.712239762253,2016-02-17
14,20,"Phil Mickelson","1547",-1.51936018795779,0.492805516149735,2.78861900030206,18,-4,-1.34996309730278,-0.16939709065501,67.0322305151727,71.7813758596075,319,-0.607122324652856,0.372699919079093,1,"USA",80,"PGA Tour","PGA Tour",-1.77659515621098,0.404183424969628,5.83767527525671e-16,2.73568678836201,2.74472924932461,2016-02-17
