"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,1,"Luke Donald","4163",-2.3607851924091,0.446793856090477,2.70085343682932,1,0,-2.34924214238852,-0.0115430500205771,88.9441553500476,94.3179356534561,326,-0.625297611346824,0.421338601965253,1,"ENG",96,"PGA Tour","PGA Tour",-2.6111004077183,0.362669223093593,3.28387206612956e-31,2.5519839660657,2.66364121784308,2012-06-06
2,4,"Tiger Woods","5321",-2.19906996879466,0.524722192913189,2.85999938202764,4,-2,-2.01226974910545,-0.186800219689214,51.2544317112533,55.8551402210462,196,-0.673545968485718,0.429507643746345,1,"USA",48,"PGA Tour","PGA Tour",-2.589842230512,0.384252457008091,1.01640962769609e-27,2.94933279508235,2.81145213109931,2012-06-06
3,3,"Lee Westwood","4052",-2.17894299989791,0.456947281862814,2.81793025629668,2,1,-2.17934120289274,0.00039820299482507,81.1966287949691,86.4124940375033,336,-0.306179030285456,0.422644454086131,1,"ENG",88,"PGA Tour","European Tour",-2.4526902400466,0.36587731102986,1.49063007989589e-28,2.82402342109133,2.78063483955561,2012-06-06
4,2,"Rory McIlroy","10091",-1.99985653062428,0.451748987106332,2.92139904746548,3,1,-2.07027100538068,0.0704144747564019,76.8069315914921,81.701053427866,362,-0.40749466810655,0.363019797168496,1,"NIR",78,"PGA Tour","European Tour",-2.26551556089827,0.367732070605877,7.01220311952999e-26,3.09027607629525,2.88625973314611,2012-06-06
5,6,"Matt Kuchar","6169",-1.98830303552655,0.444814585316563,2.66810146939283,5,0,-1.99734367158626,0.00904063605971239,88.5830272225813,93.8972217255396,351,-0.719336640828388,0.409603184682265,1,"USA",88,"PGA Tour","PGA Tour",-2.2120765937566,0.362583578495478,6.86566340951975e-26,2.47596376425373,2.63076137946144,2012-06-06
6,12,"Phil Mickelson","1547",-1.86846168788786,0.451667097317531,2.76677523307236,6,0,-1.87329403333252,0.00483234544465594,82.9286925995892,88.1262161874428,333,-0.697493873744366,0.409393548756371,1,"USA",85,"PGA Tour","PGA Tour",-2.09917042144554,0.364643762535168,3.22732539592202e-24,2.70145309992097,2.7296596900609,2012-06-06
7,7,"Justin Rose","6093",-1.85475025427149,0.446222865964401,2.76369268256872,9,-2,-1.7970222792117,-0.0577279750597861,88.3741764944213,93.7095212657072,359,-0.653389326367889,0.415357708346344,1,"ENG",93,"PGA Tour","PGA Tour",-2.07415550933368,0.362757076728385,3.80797240118682e-24,2.6980633669945,2.72743146523875,2012-06-06
8,16,"Zach Johnson","6986",-1.81361307875534,0.446885976394703,2.70951406170483,8,0,-1.8192522176137,0.00563913885835987,86.1761004403365,91.424425350928,357,-0.758177401914682,0.405756329575838,1,"USA",92,"PGA Tour","PGA Tour",-2.03033831187369,0.363413542104164,1.56230917505695e-23,2.56886103554145,2.67240703761196,2012-06-06
9,11,"Steve Stricker","4818",-1.80084689780273,0.473676204930705,2.73139122543657,7,2,-1.85868078865574,0.0578338908530069,65.4208757002643,70.1372707847515,299,-0.845927304205831,0.371867564127459,1,"USA",65,"PGA Tour","PGA Tour",-2.07251353086735,0.373423629987781,7.38636656714808e-23,2.58454388302161,2.6900053678895,2012-06-06
10,14,"Charl Schwartzel","7398",-1.68641989618725,0.440985812097247,2.80111740979258,10,0,-1.67370544881102,-0.012714447376232,86.7343470501071,91.8646991954743,390,-0.303206961472502,0.375941527391777,1,"RSA",85,"PGA Tour","European Tour",-1.91183440098577,0.363744819494619,4.34495943990006e-22,2.78764903332088,2.76618695264294,2012-06-06
11,36,"Jim Furyk","2881",-1.67648472444491,0.4500554860728,2.65945680080655,11,0,-1.6460450071586,-0.0304397172863105,86.1027059221502,91.4177647849709,345,-0.759489944157814,0.421603210580137,1,"USA",91,"PGA Tour","PGA Tour",-1.88568971931056,0.363497626582881,8.20730079348096e-22,2.44893724167426,2.62109910816283,2012-06-06
12,30,"Bo Van Pelt","6457",-1.67305756355364,0.438354648091961,2.79489326695947,12,0,-1.6446829911793,-0.0283745723743418,89.8160706271923,95.0356243613857,398,-0.733679663580022,0.382905580746449,1,"USA",95,"PGA Tour","PGA Tour",-1.87350780364181,0.362078183210761,7.89648398220975e-22,2.77349528604173,2.76030316744222,2012-06-06
13,10,"Martin Kaymer","8117",-1.63079423922922,0.457934594807015,2.65914437477803,14,-1,-1.62699164899406,-0.00380259023516061,73.7385467420934,78.5993500017222,341,-0.354227867177732,0.369088711332586,1,"GER",77,"European Tour","European Tour",-1.88488766269605,0.369425633726077,3.68827543103862e-21,2.41576407845596,2.61941686502789,2012-06-06
14,8,"Hunter Mahan","7636",-1.62577971034486,0.443493588501614,2.70279565443191,15,-1,-1.61518815145733,-0.0105915588875292,88.9688801496914,94.2691066108221,365,-0.76661562912768,0.404686775443681,1,"USA",91,"PGA Tour","PGA Tour",-1.82476712719921,0.362517777542629,3.22474072778314e-21,2.55779323788899,2.66616162049003,2012-06-06
15,17,"Adam Scott","6430",-1.60412652791008,0.468975644456396,2.8874051143192,13,2,-1.63373210905938,0.0296055811492957,68.3352909392573,73.1279990651319,300,-0.564276087140995,0.378342759094614,1,"AUS",71,"PGA Tour","PGA Tour",-1.86504754752978,0.371624585703142,1.04024315995699e-20,3.01577878878783,2.84906478324087,2012-06-06
16,22,"Sergio Garcia","5689",-1.60017395285213,0.450394188187914,2.91085648271311,17,-1,-1.60283228810338,0.00265833525125214,81.0325505695282,86.1078707384244,352,-0.530922419078626,0.388811695503655,1,"ESP",88,"PGA Tour","PGA Tour",-1.82506108000686,0.365610002769887,6.85150316355858e-21,3.05433525335536,2.87580085162368,2012-06-06
17,5,"Bubba Watson","7334",-1.55312855809544,0.455746034626623,2.78329128468207,16,1,-1.60414452522412,0.0510159671286758,76.6916692816508,81.6654242251553,326,-0.678893303131333,0.384332472433771,1,"USA",86,"PGA Tour","PGA Tour",-1.77957521180019,0.367407679861723,3.37451181234115e-20,2.7393146596108,2.7457250276219,2012-06-06
18,18,"Rickie Fowler","12965",-1.53805887801561,0.447247470837143,2.92818931236158,19,-1,-1.57857591163497,0.0405170336193637,95.4751101351589,101.173437098352,292,-0.632749120932855,0.46050262944567,1,"USA",100,"PGA Tour","PGA Tour",-1.72771956187961,0.360378147881692,2.41884663380989e-20,3.06707749685367,2.89383177618505,2012-06-06
19,9,"Jason Dufner","7301",-1.51915843167701,0.450453719735498,2.96978374829441,21,-2,-1.5249821250568,0.00582369337979194,85.0244832538156,90.2991332850817,354,-0.649839084293954,0.417444473250921,1,"USA",82,"PGA Tour","PGA Tour",-1.72568851897992,0.363718015654705,5.61113493000345e-20,3.18621668019134,2.93542279033362,2012-06-06
20,13,"Webb Simpson","11049",-1.5081483908874,0.440368282565584,2.78117839575589,18,2,-1.59457515776558,0.0864267668781764,90.596542817091,95.8997778903187,373,-0.646268950484327,0.398080327826251,1,"USA",97,"PGA Tour","PGA Tour",-1.70175569815936,0.361854657764758,6.68997102252712e-20,2.74113453654597,2.74609341514988,2012-06-06
21,19,"Jason Day","9771",-1.46032757255715,0.453507732646071,2.68381135884424,20,1,-1.52643776974955,0.0661101971924016,70.5424571241207,75.4082542021446,304,-0.630637241839566,0.387226964782587,1,"AUS",74,"PGA Tour","PGA Tour",-1.70107706360121,0.351383451412318,5.3142102680061e-21,2.47439782973306,2.64521722100314,2012-06-06
22,33,"Francesco Molinari","7655",-1.39713051293783,0.445294571808733,2.67135578523339,22,0,-1.44923796358733,0.0521074506495016,87.1477839342453,92.3880502074176,380,-0.215940950566944,0.399382794285476,1,"ITA",94,"European Tour","European Tour",-1.60957032971773,0.364131822608479,1.1215162958906e-18,2.48088198386428,2.63398072802699,2012-06-06
23,25,"Peter Hanson","6850",-1.33808786557888,0.447485897447409,2.82584724066252,25,-2,-1.33510607750519,-0.00298178807369087,85.3114490399931,90.5208252523467,366,-0.346885559292074,0.400737821614583,1,"SWE",90,"PGA Tour","European Tour",-1.54537392453034,0.364429027301004,5.67420493591481e-18,2.84436988566918,2.79019157033091,2012-06-06
