"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",17,32,"Jim Furyk",2881,-1.46505565315899,2.32897342407214,1,0.0552,0.1956,0.3132,"USA",52,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",20,19,"Russell Knox",13831,-1.39299928877456,2.32185933873104,2,0.0496,0.1762,0.2884,"SCO",101,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",18,120,"Jon Rahm",19195,-1.43076822499814,2.27113833440291,3,0.046,0.1783,0.2893,"ESP",38,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",23,26,"Emiliano Grillo",12808,-1.34243743620458,2.19903460080275,4,0.0339,0.154,0.2683,"ARG",112,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",43,48,"Marc Leishman",7649,-1.07459963880378,2.35665170872052,5,0.0296,0.1213,0.2071,"AUS",88,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",47,73,"Billy Horschel",11276,-1.01242538660535,2.40301517399732,6,0.0283,0.1126,0.1992,"USA",78,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",37,97,"Keegan Bradley",13872,-1.13150613516996,2.2409070578448,7,0.0264,0.1172,0.212,"USA",92,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",52,35,"Scott Piercy",7899,-0.893969696241004,2.46042538505416,8,0.026,0.1024,0.1775,"USA",92,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",48,71,"Chris Kirk",12423,-1.0109239003615,2.34424790361828,9,0.0233,0.1041,0.1897,"USA",93,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",39,70,"Harris English",14577,-1.12487459081267,2.13654664938705,10,0.0214,0.1058,0.2025,"USA",96,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",41,54,"Gary Woodland",12577,-1.09825073070431,2.19036959438278,10,0.0214,0.1017,0.1927,"USA",91,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",63,82,"Tony Finau",11676,-0.828601767486839,2.31382941958444,12,0.0173,0.0779,0.1491,"USA",99,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",49,77,"Webb Simpson",11049,-0.945172724949452,2.18967639220506,13,0.0163,0.0834,0.1629,"USA",74,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",74,116,"Wesley Bryan",21236,-0.746774229414223,2.37122521323023,14,0.0162,0.0734,0.1363,"USA",74,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",76,157,"Grayson Murray",14655,-0.730800264840267,2.37838750062129,15,0.016,0.075,0.1338,"USA",60,"Web.com Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",57,101,"Charles Howell III",6892,-0.877308266985659,2.28954739881916,16,0.0156,0.0804,0.152,"USA",89,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",89,53,"Siwoo Kim",14609,-0.615983668944443,2.45262182150061,16,0.0156,0.0614,0.1201,"KOR",113,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",72,59,"Charley Hoffman",5768,-0.75682806256226,2.38164897218429,18,0.0154,0.0734,0.143,"USA",90,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",82,58,"Danny Lee",11826,-0.670707525739744,2.4182033162173,19,0.0148,0.0685,0.1269,"NZL",111,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",78,147,"Chez Reavie",7961,-0.720129156672911,2.36725253794419,20,0.0142,0.0728,0.137,"USA",90,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",66,86,"Jason Kokrak",12337,-0.809759909612054,2.33395166588201,21,0.0141,0.075,0.1462,"USA",89,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",71,78,"Luke Donald",4163,-0.762526692447357,2.22608545232395,22,0.0137,0.0654,0.1303,"ENG",91,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",75,192,"Adam Hadwin",13965,-0.737826500548114,2.29220293326027,23,0.0135,0.0664,0.1306,"CAN",93,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",86,74,"Anirban Lahiri",12669,-0.65024441226716,2.39114635362465,24,0.0133,0.063,0.1256,"IND",96,"European Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",85,134,"Martin Laird",9586,-0.65959281411035,2.28696320590118,25,0.0125,0.0562,0.1158,"SCO",76,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",108,99,"Jamie Lovemark",11382,-0.505967014751259,2.4687106139896,26,0.0119,0.0564,0.1071,"USA",97,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",102,174,"Graham Delaet",10252,-0.533536858027414,2.3849318407921,27,0.0116,0.054,0.1092,"CAN",70,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",87,81,"Graeme McDowell",7548,-0.62329580195455,2.33943849119755,28,0.0108,0.0539,0.1146,"NIR",86,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",106,143,"Johnson Wagner",7927,-0.520882339528851,2.38433118727549,28,0.0108,0.0478,0.0955,"USA",84,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",95,118,"Kevin Streelman",8480,-0.579208632171271,2.2936083420009,30,0.01,0.0508,0.1013,"USA",82,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",81,121,"Brian Harman",8825,-0.696733529729752,2.32003963075484,31,0.0096,0.0596,0.1216,"USA",104,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",110,145,"Ian Poulter",1435,-0.478382383490334,2.37544318058036,31,0.0096,0.0471,0.0946,"ENG",63,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",99,102,"Jerry Kelly",5151,-0.539072352081662,2.3539049665967,33,0.0095,0.0507,0.1021,"USA",72,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",127,230,"Luke List",7960,-0.403743552835561,2.38120513738726,34,0.0091,0.045,0.0876,"USA",88,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",104,76,"Jhonattan Vegas",13508,-0.526296042957805,2.35311888643467,35,0.0089,0.0511,0.1059,"VEN",95,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",94,131,"David Hearn",7340,-0.579359385639372,2.26073953143715,36,0.0088,0.0439,0.0996,"CAN",97,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",84,132,"Alex Cejka",4425,-0.669622481353025,2.19238495316885,37,0.0083,0.0498,0.109,"GER",76,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",105,171,"Derek Fathauer",12689,-0.525072772413211,2.35016109009742,38,0.0082,0.0504,0.0987,"USA",96,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",129,135,"Patrick Rodgers",16283,-0.391184700297096,2.34701819858008,39,0.0075,0.0401,0.0818,"USA",81,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",137,193,"Scott Brown",11330,-0.343331205572357,2.4594828706796,40,0.0074,0.0405,0.0836,"USA",80,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",130,96,"Ryo Ishikawa",12232,-0.389383477691882,2.38084000426273,41,0.0073,0.0402,0.0838,"JPN",46,"Japan Golf Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",90,201,"Chad Campbell",6248,-0.604448456468545,2.19174362161557,42,0.0072,0.0422,0.0962,"USA",92,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",98,212,"Hudson Swafford",14706,-0.539246872330814,2.2570446577486,42,0.0072,0.0459,0.0961,"USA",102,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",107,266,"Stewart Cink",5665,-0.5140603545584,2.22597901779925,42,0.0072,0.0403,0.086,"USA",63,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",122,281,"Shawn Stefani",14012,-0.422223735534255,2.34014010986602,45,0.0071,0.0406,0.0857,"USA",85,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",128,188,"Harold Varner III",16602,-0.392903084435193,2.35220516501446,45,0.0071,0.0394,0.0846,"USA",98,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",125,229,"Martin Flores",10535,-0.417074996495658,2.29651323693908,47,0.0065,0.0343,0.0806,"USA",86,"Web.com Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",119,271,"Pat Perez",6762,-0.429316973270323,2.29527395263913,48,0.0063,0.0363,0.0798,"USA",28,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",121,197,"Ricky Barnes",6846,-0.427698368628452,2.29560784178364,49,0.0062,0.0406,0.0825,"USA",92,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",146,492,"Aaron Wise",22051,-0.319372737074549,2.31784656791552,49,0.0062,0.0322,0.0695,"USA",41,"PGA Tour Canada"
6444,"OHL Classic at Mayakoba","PGA Tour",154,159,"Cameron Smith",15856,-0.294828417137856,2.34325736328943,51,0.0059,0.034,0.0707,"AUS",91,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",136,114,"Bryson DeChambeau",19841,-0.346975571856819,2.33127992415001,52,0.0058,0.0345,0.0734,"USA",74,"European Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",190,238,"Michael Thompson",12946,-0.132042853941649,2.44272099732739,53,0.0057,0.0294,0.0594,"USA",71,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",109,126,"Kyle Reifers",11329,-0.480860396975736,2.16730516278679,54,0.0056,0.0331,0.0753,"USA",112,"PGA Tour"
6444,"OHL Classic at Mayakoba","PGA Tour",116,111,"Vaughn Taylor",6930,-0.441856020388726,2.17024149727911,54,0.0056,0.033,0.0709,"USA",78,"PGA Tour"
