"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6296,"RBC Canadian Open","PGA Tour",1,1,"Jason Day",9771,-2.51752953913363,2.21578301807371,1,0.2229,0.5306,0.6865,"AUS",81,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",4,2,"Dustin Johnson",12422,-2.27087047369947,2.25747431299955,2,0.1692,0.4375,0.596,"USA",94,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",9,17,"Matt Kuchar",6169,-1.78965469756524,2.07827185605349,3,0.0641,0.2605,0.4138,"USA",110,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",14,22,"Jim Furyk",2881,-1.48228963938783,2.14862827422223,4,0.0416,0.1908,0.3248,"USA",52,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",26,23,"Brandt Snedeker",8820,-1.15814662330053,2.26124829496566,5,0.0273,0.1273,0.2193,"USA",90,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",49,49,"Jimmy Walker",7293,-0.951675904737791,2.41096732874672,6,0.024,0.1116,0.1974,"USA",92,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",46,41,"Charley Hoffman",5768,-0.971106410442507,2.25457381042425,7,0.0179,0.0971,0.1806,"USA",100,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",55,47,"William McGirt",12477,-0.909762574199995,2.23569180479389,8,0.0157,0.0856,0.1606,"USA",96,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",31,70,"Ryan Palmer",7820,-1.0976410838033,2.07904550174427,9,0.0155,0.0957,0.1931,"USA",92,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",41,40,"Emiliano Grillo",12808,-1.03122979655986,2.10455065895574,10,0.0138,0.0885,0.1749,"ARG",108,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",47,87,"Daniel Summerhays",12424,-0.969837565691435,2.13505106366619,11,0.0137,0.0807,0.1635,"USA",101,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",61,64,"Chris Kirk",12423,-0.812912247966578,2.22001631106247,12,0.0129,0.075,0.1498,"USA",78,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",62,43,"Danny Lee",11826,-0.807942376877127,2.28007322726849,13,0.0113,0.075,0.1471,"NZL",113,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",58,77,"Tony Finau",11676,-0.86453968918214,2.14207398401816,14,0.0109,0.0739,0.1492,"USA",99,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",74,78,"Patton Kizzire",13470,-0.694607820033018,2.25100598535753,15,0.0104,0.0594,0.1219,"USA",103,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",68,140,"Graham Delaet",10252,-0.749638893125463,2.27416738078791,16,0.0103,0.0683,0.1363,"CAN",64,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",86,45,"Matthew Fitzpatrick",17646,-0.626122613931368,2.24696596442033,17,0.0102,0.055,0.1165,"ENG",105,"European Tour"
6296,"RBC Canadian Open","PGA Tour",60,30,"Kevin Kisner",11328,-0.836149885780258,2.19389463971537,18,0.0101,0.0676,0.1389,"USA",90,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",75,108,"Bryce Molder",7292,-0.688118036686265,2.23023776836432,19,0.01,0.0584,0.1192,"USA",80,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",87,72,"Graeme McDowell",7548,-0.621670196041254,2.26442766047853,20,0.0095,0.0523,0.1048,"NIR",92,"European Tour"
6296,"RBC Canadian Open","PGA Tour",70,75,"Robert Streb",14852,-0.742882039814677,2.15309297001134,21,0.0093,0.0581,0.1242,"USA",98,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",78,97,"Colt Knost",12149,-0.671895022689418,2.27566711523514,22,0.0085,0.0595,0.1229,"USA",90,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",81,124,"Chez Reavie",7961,-0.655653756203148,2.19685389153537,23,0.0079,0.0524,0.108,"USA",92,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",72,44,"K.T. Kim",7880,-0.714398347200386,2.12364571323916,24,0.007,0.0514,0.1141,"KOR",110,"Japan Golf Tour"
6296,"RBC Canadian Open","PGA Tour",71,130,"David Hearn",7340,-0.716624434022919,2.09824523352907,25,0.0069,0.0518,0.1153,"CAN",97,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",84,101,"Kevin Streelman",8480,-0.64357466834964,2.17411332365975,26,0.0067,0.0477,0.1052,"USA",78,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",94,128,"Brian Harman",8825,-0.553170592869874,2.15608304981623,27,0.0065,0.0408,0.0871,"USA",104,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",96,183,"Adam Hadwin",13965,-0.552344940185249,2.22332709069314,28,0.0062,0.0465,0.093,"CAN",85,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",80,114,"John Senden",5207,-0.655916047371016,2.0503803608547,29,0.006,0.0412,0.0948,"AUS",94,"PGA Tour"
6296,"RBC Canadian Open","PGA Tour",123,164,"Scott Brown",11330,-0.3794706023216,2.26282636373657,30,0.0056,0.0381,0.0813,"USA",79,"PGA Tour"
