"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",1,1,"Jason Day",9771,-2.51391627437713,2.24498721748054,1,0.1161,0.3486,0.5079,"AUS",77,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",2,4,"Rory McIlroy",10091,-2.43069294508103,2.23590893168065,2,0.0994,0.3125,0.4666,"NIR",80,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",3,3,"Jordan Spieth",14636,-2.25050180848479,2.23996234011184,3,0.0742,0.2634,0.413,"USA",96,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",4,2,"Dustin Johnson",12422,-2.21693421163324,2.27317511982939,4,0.0724,0.252,0.3967,"USA",90,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",5,6,"Henrik Stenson",5994,-2.04326943043011,2.19153180339372,5,0.0505,0.2044,0.3396,"SWE",92,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",6,11,"Justin Rose",6093,-1.85658234122739,2.23200877387592,6,0.0354,0.1637,0.2814,"ENG",92,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",7,12,"Sergio Garcia",5689,-1.83141692516699,2.16596738997966,7,0.0317,0.1439,0.2623,"ESP",81,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",9,8,"Adam Scott",6430,-1.74828479797339,2.17595050685299,8,0.0271,0.1335,0.2445,"AUS",84,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",8,15,"Matt Kuchar",6169,-1.80632335692132,2.05591456364755,9,0.0238,0.1257,0.2407,"USA",110,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",10,5,"Bubba Watson",7334,-1.74815714888999,2.09914772812773,10,0.0235,0.1257,0.2353,"USA",88,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",11,7,"Rickie Fowler",12965,-1.67128349592395,2.20251769373518,11,0.0224,0.1172,0.2165,"USA",95,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",12,19,"Phil Mickelson",1547,-1.59815130220822,2.16497547378331,12,0.0197,0.1007,0.1993,"USA",82,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",13,17,"Hideki Matsuyama",13562,-1.56792334518852,2.25417264256614,13,0.0195,0.1067,0.1978,"JPN",88,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",14,20,"Jim Furyk",2881,-1.54412017208289,2.15511820039023,14,0.0178,0.0938,0.182,"USA",48,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",16,10,"Branden Grace",11952,-1.46877716870538,2.19768601490607,15,0.0146,0.0812,0.168,"RSA",96,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",17,9,"Danny Willett",12920,-1.39832994463054,2.28558007839433,16,0.0143,0.0803,0.1583,"ENG",90,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",19,29,"Paul Casey",7108,-1.37246959056416,2.14720920296448,17,0.0104,0.0676,0.1381,"ENG",84,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",20,21,"Charl Schwartzel",7398,-1.36321601022397,2.12623902722053,18,0.0101,0.0682,0.1434,"RSA",95,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",18,13,"Patrick Reed",14838,-1.39797606304365,2.11806735925829,19,0.01,0.0682,0.1452,"USA",118,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",21,18,"Zach Johnson",6986,-1.35400171952348,2.15197432704028,20,0.0097,0.0716,0.1432,"USA",92,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",23,33,"Kevin Na",7452,-1.20526441281791,2.23688170108327,21,0.0093,0.0567,0.1099,"USA",93,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",32,32,"Kevin Chappell",13305,-1.06233940878886,2.28166245252072,21,0.0093,0.0456,0.0998,"USA",95,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",39,47,"Jimmy Walker",7293,-1.02314340779412,2.39380304218134,23,0.0091,0.0522,0.1083,"USA",94,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",31,75,"Brendan Steele",11019,-1.06381649566897,2.28915322110844,24,0.0088,0.0477,0.1035,"USA",84,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",36,42,"Charley Hoffman",5768,-1.04596322370258,2.24547691124906,25,0.0087,0.0429,0.0919,"USA",96,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",24,14,"Louis Oosthuizen",7672,-1.14888239849867,2.21847728317155,26,0.0077,0.0483,0.1056,"RSA",82,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",40,37,"Justin Thomas",14139,-1.02226106701582,2.28214643708431,27,0.0076,0.0473,0.0948,"USA",96,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",25,24,"J.B. Holmes",7959,-1.11680207291782,2.23297730429124,28,0.0072,0.0488,0.1048,"USA",83,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",27,26,"Russell Knox",13831,-1.08896560845591,2.17405601672968,29,0.007,0.0417,0.0914,"SCO",105,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",30,23,"Brandt Snedeker",8820,-1.08459044721223,2.26094729973079,30,0.0068,0.0445,0.0993,"USA",86,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",42,28,"Rafael Cabrera Bello",7457,-1.0164667687121,2.19469112838619,30,0.0068,0.0386,0.0873,"ESP",99,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",34,51,"Bernd Wiesberger",9531,-1.04817914385413,2.15727812070487,32,0.0067,0.0361,0.0861,"AUT",106,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",46,27,"Shane Lowry",13900,-0.983381176678318,2.25222422174637,33,0.0064,0.0388,0.0855,"IRL",88,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",41,39,"Lee Westwood",4052,-1.01856311156909,2.25071160835312,34,0.0063,0.0418,0.0917,"ENG",81,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",45,55,"Jason Dufner",7301,-0.990349840433973,2.15835388943711,35,0.0062,0.0356,0.0779,"USA",94,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",33,63,"Billy Horschel",11276,-1.06131146312111,2.17038594700069,36,0.006,0.039,0.09,"USA",78,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",22,35,"Bill Haas",7900,-1.23967151307139,2.02227567394735,37,0.0059,0.0465,0.1075,"USA",98,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",47,87,"Daniel Summerhays",12424,-0.981001375377603,2.14684752493639,38,0.0056,0.0356,0.079,"USA",101,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",26,56,"Francesco Molinari",7655,-1.11329620694132,2.10238238568721,39,0.0054,0.0358,0.0865,"ITA",86,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",38,45,"Marc Leishman",7649,-1.02887212461775,2.17343708764231,39,0.0054,0.0358,0.0869,"AUS",84,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",73,48,"David Lingmerth",14815,-0.704907600838398,2.3980095645533,41,0.0053,0.0291,0.0624,"SWE",105,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",53,46,"William McGirt",12477,-0.919696070132855,2.23397715201983,42,0.0052,0.0345,0.0804,"USA",98,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",57,25,"Scott Piercy",7899,-0.887804846390113,2.35271408020326,42,0.0052,0.0368,0.0817,"USA",101,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",55,49,"Alex Noren",10419,-0.892850450988187,2.21716901993104,44,0.0051,0.031,0.0705,"SWE",56,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",35,52,"Martin Kaymer",8117,-1.04619896716269,2.16351226805221,45,0.0048,0.0343,0.0827,"GER",102,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",56,40,"Danny Lee",11826,-0.891532984533683,2.24944694356828,45,0.0048,0.0343,0.0748,"NZL",115,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",59,57,"Ryan Moore",7489,-0.849347623069782,2.25017278333466,47,0.0046,0.0318,0.0732,"USA",71,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",28,54,"Harris English",14577,-1.08747675163802,2.05591405500006,48,0.0045,0.0338,0.084,"USA",108,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",44,70,"Webb Simpson",11049,-1.00391169798776,2.13068974106736,49,0.0044,0.0338,0.0789,"USA",80,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",58,36,"Andy Sullivan",15326,-0.864746275382053,2.20134430500739,50,0.0043,0.0294,0.0671,"ENG",103,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",64,120,"Keegan Bradley",13872,-0.8088131600806,2.1517350242366,50,0.0043,0.0252,0.0577,"USA",82,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",37,71,"Ryan Palmer",7820,-1.03415099582614,2.09540734323237,52,0.0042,0.0319,0.0792,"USA",92,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",43,58,"Gary Woodland",12577,-1.0051313229878,2.13322913335753,53,0.0038,0.0323,0.079,"USA",83,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",48,22,"Chris Wood",12451,-0.966603653607068,2.16665582371165,53,0.0038,0.031,0.0721,"ENG",88,"European Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",54,30,"Kevin Kisner",11328,-0.901109958297225,2.16229725213482,53,0.0038,0.0271,0.0678,"USA",90,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",49,31,"Byeong Hun An",14459,-0.949320375119921,2.1919733697035,56,0.0036,0.0317,0.0754,"KOR",102,"PGA Tour"
6289,"145th OPEN CHAMPIONSHIP","Major Championship",74,94,"Colt Knost",12149,-0.697400147778146,2.28360095837575,56,0.0036,0.0223,0.0517,"USA",88,"PGA Tour"
