"Event_ID","Event_Name","Event_Tour_1","Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Projected_Stdev","Win_Rank","Win","Top_5","Top_10","Country","Rounds_Last_Year","Recent_Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",1,1,"Dustin Johnson",12422,-2.24876682179144,2.44611068570421,1,0.0669,0.2306,0.3595,"USA",68,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",2,3,"Jordan Spieth",14636,-2.22908480797028,2.38757907299077,2,0.0576,0.2152,0.3496,"USA",78,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",3,4,"Rory McIlroy",10091,-2.10453811342239,2.40608803359764,3,0.0501,0.193,0.3143,"NIR",56,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",6,10,"Rickie Fowler",12965,-2.01518475341018,2.43783065058315,4,0.0476,0.1699,0.2876,"USA",84,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",5,2,"Hideki Matsuyama",13562,-2.02199850913631,2.46320743076462,5,0.0441,0.1743,0.2921,"JPN",88,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",4,5,"Sergio Garcia",5689,-2.0364573466571,2.33156760574008,6,0.0406,0.1737,0.2951,"ESP",70,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",7,8,"Henrik Stenson",5994,-1.99977974738096,2.33967615241815,7,0.0386,0.1575,0.2749,"SWE",68,"European Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",9,6,"Jason Day",9771,-1.90189970359606,2.44533187260487,8,0.0338,0.1414,0.2521,"AUS",54,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",8,7,"Jon Rahm",19195,-1.93393094015558,2.33439407192415,9,0.0319,0.1401,0.2569,"ESP",77,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",11,16,"Paul Casey",7108,-1.84199305466417,2.34516360089865,10,0.0314,0.1316,0.2355,"ENG",86,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",10,12,"Justin Rose",6093,-1.86360226824644,2.31972014720546,11,0.0267,0.1255,0.2339,"ENG",70,"European Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",13,15,"Adam Scott",6430,-1.70161074616011,2.38760097873354,12,0.0227,0.112,0.2066,"AUS",82,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",16,11,"Brooks Koepka",16243,-1.57503243983502,2.4548887902672,13,0.0209,0.102,0.182,"USA",80,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",12,18,"Matt Kuchar",6169,-1.74731992369334,2.30092064095827,14,0.02,0.1055,0.2044,"USA",98,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",17,13,"Justin Thomas",14139,-1.51229392172819,2.48021841404316,14,0.02,0.0931,0.1712,"USA",81,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",14,26,"Phil Mickelson",1547,-1.66623214558013,2.2757340168604,16,0.0183,0.0896,0.1799,"USA",78,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",15,19,"Francesco Molinari",7655,-1.59070891839856,2.2847178492623,17,0.0154,0.0856,0.1672,"ITA",78,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",18,33,"Brandt Snedeker",8820,-1.46374431191894,2.30528097963988,18,0.0128,0.0724,0.1479,"USA",90,"PGA Tour"
6683,"146th OPEN CHAMPIONSHIP","Major Championship",22,23,"Louis Oosthuizen",7672,-1.38451895881956,2.35375594360872,18,0.0128,0.0626,0.1325,"RSA",76,"PGA Tour"
