"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Player_Avg_OWGR_Pts","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,1,"Jason Day","9771",-2.59296241308966,0.623435525460885,2.79073462330113,1,0,-2.60638663482551,0.0134242217358524,73.537770934204,78.6294887049711,290,-0.791348218950738,0.432898019764909,13.9755,1,"AUS",73,"PGA Tour","PGA Tour",-2.89702837882033,0.572247741294267,1.26387076316986e-14,2.67361687429322,2.72020732358492,2016-09-19
2,3,"Rory McIlroy","10091",-2.36193127721159,0.614232498814258,2.82815189163904,2,0,-2.37628911951461,0.0143578423030157,79.5236920959616,84.6599565431426,328,-0.640122744611185,0.411516217130981,10.163,1,"NIR",90,"PGA Tour","PGA Tour",-2.63611180747991,0.570210991028659,3.35352196270393e-13,2.77603916951612,2.76064513467086,2016-09-19
3,2,"Dustin Johnson","12422",-2.34293598532809,0.615895755719045,2.92108689980991,3,0,-2.3555198314063,0.0125838460782108,83.8989572550334,89.3094551083123,308,-0.757374209252716,0.455428271288644,11.7366,1,"USA",92,"PGA Tour","PGA Tour",-2.60175612576879,0.568664326522008,4.52784866460223e-13,2.99991786881645,2.85541960039647,2016-09-19
4,5,"Henrik Stenson","5994",-2.3093212618746,0.605915903514556,2.8480800125548,4,0,-2.31496235427034,0.00564109239573707,83.4531423432922,88.5137533604653,385,-0.533830162528381,0.374008928448345,8.9041,1,"SWE",88,"European Tour","European Tour",-2.57037572250137,0.569044195515119,7.03320628646670e-13,2.82819121594582,2.78288082313675,2016-09-19
5,4,"Jordan Spieth","14636",-2.28606729215376,0.601233229765841,2.77033614928813,5,0,-2.2963589766905,0.0102916845367451,93.5713393679701,98.9422823576067,380,-0.675213962099113,0.399896592754556,9.7996,1,"USA",96,"PGA Tour","PGA Tour",-2.51759782799809,0.565961253007827,1.04353591721516e-12,2.64815181011809,2.70430785663873,2016-09-19
6,6,"Adam Scott","6430",-1.93174358579258,0.615419166577261,2.75512429141435,6,0,-1.94239391920635,0.01065033341377,79.9939840188833,85.1913316839477,316,-0.615067061207553,0.424368828701844,7.3134,1,"AUS",88,"PGA Tour","PGA Tour",-2.1788349951646,0.569977925361901,9.16693000436593e-11,2.59280099063216,2.68551095893329,2016-09-19
7,11,"Justin Rose","6093",-1.88591708981658,0.606418390572657,2.84940961699918,7,0,-1.89562593592283,0.00970884610624578,87.1424485947714,92.3977746002468,360,-0.723857992142947,0.402863594902638,5.64,1,"ENG",90,"PGA Tour","PGA Tour",-2.10616321204076,0.56783619429581,1.81123106587055e-10,2.82917563845044,2.7841321629949,2016-09-19
8,17,"Matt Kuchar","6169",-1.78069074558053,0.597401494229383,2.67051003479368,8,0,-1.79186048550476,0.0111697399242341,107.049734533771,112.871258336396,409,-0.675139865519489,0.433728082135925,4.6195,1,"USA",112,"PGA Tour","PGA Tour",-1.96236985619459,0.562943935237852,6.55244970628039e-10,2.44473462105935,2.6028321691239,2016-09-19
9,12,"Sergio Garcia","5689",-1.76207846389268,0.611948438810902,2.75656785323667,9,0,-1.76661250203041,0.00453403813772679,79.7083782414983,84.7840727762543,340,-0.48059582157694,0.395364846084805,5.2832,1,"ESP",83,"PGA Tour","PGA Tour",-2.00327403957111,0.570162018826507,6.82548912361478e-10,2.59802247521564,2.6877844849866,2016-09-19
10,14,"Phil Mickelson","1547",-1.7439997719149,0.617382974782566,2.83465256223681,10,0,-1.75537056751041,0.0113707955955122,79.1531701072926,84.3702724809241,313,-0.671784318042485,0.43386825096304,5.097,1,"USA",76,"PGA Tour","PGA Tour",-1.97900658517697,0.570090005196076,8.88269319409306e-10,2.79072570928235,2.76660322616821,2016-09-19
11,7,"Bubba Watson","7334",-1.66908519469395,0.610010764570545,2.6583033361342,11,0,-1.68310715839748,0.0140219637035295,87.0557011959399,92.432291048615,337,-0.679545591316888,0.431123941774108,6.3888,1,"USA",92,"PGA Tour","PGA Tour",-1.87975108705216,0.567743841313212,2.24796627401102e-09,2.37252787515067,2.58736613064527,2016-09-19
12,8,"Patrick Reed","14838",-1.65600708922213,0.595453670158795,2.6898472131274,12,0,-1.66645099471949,0.0104439054973644,115.987148225076,122.106733892058,408,-0.669492539611401,0.451702745876288,6.2342,1,"USA",126,"PGA Tour","PGA Tour",-1.82017440774722,0.561460189817144,2.85726324334605e-09,2.4973025540788,2.62311131228998,2016-09-19
13,15,"Paul Casey","7108",-1.65489500559535,0.608449216888523,2.75837858002458,13,0,-1.66494317287718,0.0100481672818269,84.047993026663,89.2282729801655,364,-0.697093432979038,0.399838209811723,4.8962,1,"ENG",86,"PGA Tour","PGA Tour",-1.86914545687994,0.568595760886224,2.66211230823097e-09,2.60893488272233,2.69043526984133,2016-09-19
14,18,"Hideki Matsuyama","13562",-1.60902615054669,0.60740980889141,2.82137356889514,14,0,-1.62188368142184,0.0128575308751468,83.3498497082909,88.4620698751767,351,-0.684098871871524,0.386856166514585,4.4156,1,"JPN",82,"PGA Tour","PGA Tour",-1.82203889450353,0.568824911200001,4.46509814592636e-09,2.76240701040786,2.75521362861805,2016-09-19
15,9,"Rickie Fowler","12965",-1.55421739221763,0.605443442036249,2.81098507144983,15,0,-1.56709197269857,0.0128745804809431,93.5628824275443,99.0889037640869,356,-0.728336489456535,0.433082283054195,5.9544,1,"USA",97,"PGA Tour","PGA Tour",-1.74292834004417,0.566049764756999,8.66563742398827e-09,2.73887482817757,2.74500916399364,2016-09-19
16,24,"Jim Furyk","2881",-1.48552990028456,0.629285177457945,2.82071331019862,16,0,-1.49793887500309,0.0124089747185288,69.5385947470393,74.5668604639827,290,-0.719427189063451,0.439544607567297,3.7892,1,"USA",52,"PGA Tour","PGA Tour",-1.72901064423225,0.57375516239928,1.57280431038661e-08,2.74899813461652,2.74962247295213,2016-09-19
17,22,"Brooks Koepka","16243",-1.45706683197058,0.605968214274279,2.77716419720114,17,0,-1.4676837845743,0.0106169526037188,85.9350647291934,91.1247655837565,355,-0.597987924907095,0.393250615424077,4.154,1,"USA",86,"PGA Tour","PGA Tour",-1.65902565378769,0.567940426021631,2.29591353579938e-08,2.65705077830239,2.71024786717103,2016-09-19
18,25,"Charl Schwartzel","7398",-1.3717677652696,0.600152596613128,2.82856630563505,18,0,-1.38165773408368,0.00988996881407811,94.130282578006,99.4823983680011,402,-0.454195092708843,0.393521774134728,3.7355,1,"RSA",97,"PGA Tour","PGA Tour",-1.55866030767502,0.565902588109463,5.60861500399265e-08,2.78146895223713,2.76416428711327,2016-09-19
19,10,"Danny Willett","12920",-1.3449480614781,0.609782180118216,2.86551214794527,27,-8,-1.25544179177667,-0.0895062697014302,83.609240440174,88.7962617244775,343,-0.233210284169898,0.403549003775652,5.931,1,"ENG",94,"European Tour","European Tour",-1.56162773521201,0.569309797206426,6.53310537432808e-08,2.8684862093008,2.79987956220123,2016-09-19
20,36,"Kevin Na","7452",-1.33810790168323,0.606158852866994,2.80455449743438,19,1,-1.35069126131648,0.0125833596332532,90.4119103749815,95.8204317616193,326,-0.675517572449603,0.422183621322074,3.0943,1,"USA",97,"PGA Tour","PGA Tour",-1.52167785674864,0.566683095578924,8.40974778743333e-08,2.72333949040897,2.73826539513071,2016-09-19
