"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,2,"Rory McIlroy","10091",-2.46754869534885,0.770554916214767,2.80860749864254,1,0,-2.5394213534251,0.0718726580762485,63.3777537079227,67.9750000312742,316,-0.647609893863569,0.346255983892434,1,"NIR",64,"PGA Tour","PGA Tour",-2.80423026823932,0.752325696305354,5.22464223379177e-09,2.6116302754216,2.70083712995219,2017-05-17
2,1,"Dustin Johnson","12422",-2.46368459747501,0.766421907510501,2.89158360088102,2,0,-2.47770824875974,0.0140236512847336,73.1417755777104,78.0731194527167,306,-0.738943843966848,0.391388878298572,1,"USA",84,"PGA Tour","PGA Tour",-2.75918884721492,0.74929077234091,6.49849980649589e-09,2.84816638302032,2.78816304770219,2017-05-17
3,6,"Jordan Spieth","14636",-2.15466003954445,0.758793305209941,2.81756997810448,3,0,-2.24543377141958,0.0907737318751258,79.0833267299401,83.9712645102886,386,-0.656006997224227,0.351006422652962,1,"USA",84,"PGA Tour","PGA Tour",-2.41146933375108,0.747804627404969,8.79822257809495e-08,2.66035571562826,2.71347255403188,2017-05-17
4,7,"Henrik Stenson","5994",-2.14043360155438,0.764588863743979,2.86147864004852,4,0,-2.14560752394309,0.00517392238870729,69.3624171222627,74.0406893150844,356,-0.53725047352996,0.339743694555737,1,"SWE",66,"PGA Tour","PGA Tour",-2.4331858382929,0.750489193672212,8.33410443064418e-08,2.7697696789393,2.75743791895531,2017-05-17
5,4,"Jason Day","9771",-1.99694315922865,0.778925808809398,2.87488342624933,5,0,-2.12733177166808,0.130388612439427,57.9397865306016,62.506572988077,268,-0.761026578871366,0.36823969205063,1,"AUS",58,"PGA Tour","PGA Tour",-2.3211712604166,0.754226532175065,2.16400849555431e-07,2.80178837982806,2.76735059197308,2017-05-17
6,3,"Hideki Matsuyama","13562",-1.98763802414481,0.759140116841269,2.88539864753014,6,0,-1.99931022184725,0.0116721977024379,82.664433372781,87.7245051712831,379,-0.675920402652003,0.377446922418703,1,"JPN",86,"PGA Tour","PGA Tour",-2.22536137318748,0.747076845076596,3.28981302858366e-07,2.83068794744496,2.78374417613598,2017-05-17
7,5,"Sergio Garcia","5689",-1.94491269222114,0.766666341645038,2.82485260859509,8,-1,-1.96700510557592,0.0220924133547795,69.561588748715,74.3287710028655,329,-0.496919580765088,0.364333902357542,1,"ESP",70,"PGA Tour","PGA Tour",-2.22737068074108,0.75033737626155,3.64675435293003e-07,2.66728887231727,2.71882602990245,2017-05-17
8,8,"Justin Rose","6093",-1.87112577808844,0.763150074220485,2.83106607857291,7,1,-1.98242823346342,0.111302455374978,75.7017803700119,80.6237904451639,350,-0.663363504160153,0.375687353243629,1,"ENG",70,"PGA Tour","PGA Tour",-2.12131359724317,0.748643676782737,7.18219431148335e-07,2.6902162246427,2.72626798122699,2017-05-17
9,10,"Rickie Fowler","12965",-1.83711885231892,0.761096301859126,2.90369070964854,10,-1,-1.9301086967298,0.0929898444108799,79.7868950389126,84.8076154601813,356,-0.725575508322322,0.381195538572352,1,"USA",82,"PGA Tour","PGA Tour",-2.0711060455755,0.7476988607692,9.80636759385996e-07,2.87736269643426,2.80216918771791,2017-05-17
10,12,"Jon Rahm","19195",-1.83676225736421,0.827959539991337,2.82144544764415,9,1,-1.96273380906291,0.125971551698697,49.0863115089286,54.1561362378091,87,-0.57816426206502,0.639618125959597,1,"ESP",73,"PGA Tour","PGA Tour",-2.22889026702091,0.758468753590999,4.8034663616803e-07,2.57359221393955,2.69722772753233,2017-05-17
