"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Total_Weight","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
1,NA,"Dustin Johnson","12422",-2.49079214019364,0.705991077009536,2.88405949284212,3,-2,-2.39972533789047,-0.0910668023031653,80.0133608579279,85.2121613070932,310,-0.7901792587826,0.424629194662045,1,"USA",88,"PGA Tour","PGA Tour",-2.76607636352504,0.678664652385968,2.33532600224469e-10,2.86288090121487,2.79631467425175,2017-03-08
2,NA,"Rory McIlroy","10091",-2.48898524786409,0.710880893521883,2.82340179483829,2,0,-2.43742019651295,-0.0515650513511448,64.4779045224415,69.06950485541,328,-0.623034121059815,0.338596714968791,1,"NIR",68,"Sunshine Tour","PGA Tour",-2.82246775099419,0.683546655091441,1.8328722829459e-10,2.70112975785514,2.73244323826162,2017-03-08
3,NA,"Henrik Stenson","5994",-2.45433066382061,0.704486062711569,2.83525911774414,1,2,-2.47523689564769,0.0209062318270843,69.8097603204525,74.4594667347477,364,-0.544438483024736,0.329382713539666,1,"SWE",72,"European Tour","PGA Tour",-2.76513384590572,0.681811552540251,2.84751823832689e-10,2.74031570054604,2.74634186732032,2017-03-08
4,NA,"Jordan Spieth","14636",-2.33243891023307,0.696468238777197,2.74938704240471,4,0,-2.32174638557875,-0.0106925246543192,88.1366863752606,93.3261682256845,402,-0.671736782341429,0.383377664830863,1,"USA",90,"PGA Tour","PGA Tour",-2.57780539284724,0.676761961254008,1.22361991897178e-09,2.54190202858548,2.65971071760023,2017-03-08
5,NA,"Jason Day","9771",-2.19860835559596,0.721491411227878,2.84962289098209,5,0,-2.21712183236923,0.0185134767732742,57.8146051979497,62.3435247827196,280,-0.745723480322522,0.355937597860244,1,"AUS",65,"PGA Tour","PGA Tour",-2.53932821209381,0.686153726883481,2.88766181836402e-09,2.77024712608769,2.75677361499517,2017-03-08
6,NA,"Hideki Matsuyama","13562",-2.0505745137858,0.698289557633328,2.88173038752892,6,0,-2.07573539761441,0.0251608838286086,87.8926811978219,93.1496639836526,379,-0.661152280530894,0.399801840582441,1,"JPN",90,"PGA Tour","PGA Tour",-2.28149131944778,0.676868991767809,1.71652373374617e-08,2.85583437446146,2.79584722760523,2017-03-08
7,NA,"Jon Rahm","19195",-1.89256766614256,0.801494102272431,2.74849888927784,11,-4,-1.70088519442013,-0.191682471722432,42.8447238767189,47.7812564352973,72,-0.543879672145037,0.670576177693126,1,"ESP",58,"PGA Tour","PGA Tour",-2.3470848141112,0.695494092230044,2.38174809680205e-08,2.30437133841478,2.62904038546083,2017-03-08
8,NA,"Sergio Garcia","5689",-1.87910815615922,0.705194614722116,2.75217346659608,8,0,-1.84439990342999,-0.0347082527292311,76.211272239959,81.1961848116414,345,-0.473966693769082,0.389683186761945,1,"ESP",77,"PGA Tour","PGA Tour",-2.13780292403343,0.679724913432216,6.54248435899396e-08,2.52492868004252,2.66029309392827,2017-03-08
9,NA,"Justin Rose","6093",-1.84968606865864,0.703677406675852,2.80940249131557,7,2,-1.90377310489833,0.0540870362396919,75.1209223079186,80.0022000063622,352,-0.658297534543757,0.367747800747632,1,"ENG",72,"PGA Tour","PGA Tour",-2.09998843457607,0.679947562692388,8.99590651638026e-08,2.67369276162586,2.71984934611167,2017-03-08
10,NA,"Rickie Fowler","12965",-1.7757420720376,0.701038518374552,2.81148198189113,10,0,-1.74923298127128,-0.0265090907663199,80.1733809539576,85.1919358318773,361,-0.74115860350706,0.378817722254167,1,"USA",81,"PGA Tour","PGA Tour",-2.00404542659341,0.678624026879134,1.83849690168446e-07,2.68348775701256,2.72267808054013,2017-03-08
