"Event_ID","Status_Scrape","Scrape_Date","Event_Name","Event_Date"
4943,"Tournament Results Collected",2016-01-28,"Panasonic Open India",2012-04-01
4944,"Tournament Results Collected",2016-01-28,"Barclay's Kenya Open",2012-04-01
4945,"Tournament Results Collected",2016-01-28," NZ PGA Pro-Am Championship",2012-04-01
4946,"Tournament Results Collected",2016-01-28,"MASTERS TOURNAMENT",2012-04-08
4947,"Tournament Results Collected",2016-01-28,"Soboba Golf Classic",2012-04-08
4948,"Tournament Results Collected",2016-01-28,"ISPS Handa Singapore Classic",2012-04-08
4949,"Tournament Results Collected",2016-01-28,"RBC Heritage",2012-04-15
4950,"Tournament Results Collected",2016-01-28,"TPC Stonebrae Championship",2012-04-15
4951,"Tournament Results Collected",2016-01-28,"Maybank Malaysian Open",2012-04-15
4952,"Tournament Results Collected",2016-01-28,"Token Homemate Cup",2012-04-15
4953,"Tournament Results Collected",2016-01-28,"81 Abierto OSDE del Centro",2012-04-15
4954,"Tournament Results Collected",2016-01-28,"Volvo China Open",2012-04-22
4955,"Tournament Results Collected",2016-01-28,"Valero Texas Open",2012-04-22
4956,"Tournament Results Collected",2016-01-28,"Golden Pilsener Zimbabwe Open",2012-04-22
4957,"Tournament Results Collected",2016-01-28,"CIMB Niaga Indonesian Masters",2012-04-22
4958,"Tournament Results Collected",2016-01-28,"Tsuruya Open",2012-04-22
4959,"Tournament Results Collected",2016-01-28,"Zurich Classic of New Orleans",2012-04-29
4960,"Tournament Results Collected",2016-01-28,"South Georgia Classic Presented by First State Bank and Trust Company",2012-04-29
4961,"Tournament Results Collected",2016-01-28,"Ballantine's Championship",2012-04-29
4962,"Tournament Results Collected",2016-01-28,"The Crowns",2012-04-29
4963,"Tournament Results Collected",2016-01-28,"Wells Fargo Championship",2012-05-06
4964,"Tournament Results Collected",2016-01-28,"Stadion Classic at UGA",2012-05-06
4965,"Tournament Results Collected",2016-01-28,"Reale Seguros Open de España",2012-05-06
4966,"No Tournament Scores Available",2016-01-28,"Investec Royal Swazi Open",2012-05-06
4967,"Tournament Results Collected",2016-01-28,"THE PLAYERS Championship",2012-05-13
4968,"Tournament Results Collected",2016-01-28,"Madeira Islands Open - Portugal",2012-05-13
4969,"Tournament Results Collected",2016-01-28,"ALLIANZ Open Côtes d’Armor Bretagne",2012-05-13
4970,"Tournament Results Collected",2016-01-28,"PGA Championship Nissin Cupnoodles Cup",2012-05-13
4971,"Tournament Results Collected",2016-01-28,"Vodacom Origins - Simola",2012-05-13
4972,"Tournament Results Collected",2016-01-28,"The 31st GS Caltex Maekyung Open Golf Championship",2012-05-13
4973,"Tournament Results Collected",2016-01-28,"HP Byron Nelson Championship",2012-05-20
4974,"No Tournament Scores Available",2016-01-28,"Volvo World Match Play Championship",2012-05-20
4975,"Tournament Results Collected",2016-01-28,"Totoumi Hamamatsu Open",2012-05-20
4976,"Tournament Results Collected",2016-01-28,"SK Telecom Open",2012-05-20
4977,"Tournament Results Collected",2016-01-28,"BMW Charity Pro-Am presented by SYNNEX Corporation",2012-05-20
4978,"Tournament Results Collected",2016-01-28,"Abierto del Nordeste",2012-05-20
4979,"Tournament Results Collected",2016-01-28,"BMW PGA Championship",2012-05-27
4980,"Tournament Results Collected",2016-01-28,"Crowne Plaza Invitational at Colonial",2012-05-27
4981,"Tournament Results Collected",2016-01-28,"Diamond Cup Golf",2012-05-27
4982,"Tournament Results Collected",2016-01-28,"Telenet Trophy",2012-05-27
4983,"Tournament Results Collected",2016-01-28,"Sun City Challenge",2012-05-27
4984,"Tournament Results Collected",2016-01-28,"the Memorial Tournament presented by Nationwide Insurance",2012-06-03
4985,"Tournament Results Collected",2016-01-28,"The Rex Hospital Open",2012-06-03
4986,"Tournament Results Collected",2016-01-28,"ISPS Handa Wales Open",2012-06-03
4987,"Tournament Results Collected",2016-01-28,"Fred Olsen Challenge de España",2012-06-03
4988,"Tournament Results Collected",2016-01-28,"Japan Golf Tour Championship Citibank Cup Shishido Hills",2012-06-03
4989,"Tournament ID Not Valid",2016-01-28,NA,NA
4990,"Tournament Results Collected",2016-01-28,"Lombard Insurance Classic",2012-06-03
4991,"Tournament Results Collected",2016-01-28,"Taca Airlines Open",2012-06-03
4992,"Tournament Results Collected",2016-01-28," 7th Meritz Solmoro Open",2012-06-03
4993,"Tournament Results Collected",2016-01-28,"FedEx St. Jude Classic",2012-06-10
4994,"Tournament Results Collected",2016-01-28,"Nordea Masters",2012-06-10
4995,"Tournament Results Collected",2016-01-28,"Kärnten Golf Open presented by Mazda",2012-06-10
4996,"Tournament Results Collected",2016-01-28,"Mexico Open",2012-06-10
4997,"Tournament Results Collected",2016-01-28,"Vodacom Origins - Zebula ",2012-06-10
4998,"Tournament Results Collected",2016-01-28,"Times Colonist Island Savings Open",2012-06-10
4999,"Tournament Results Collected",2016-01-28,"U.S. OPEN CHAMPIONSHIP",2012-06-17
5000,"Tournament Results Collected",2016-01-28,"SAINT-OMER OPEN presented by Neuflize OBC",2012-06-17
5001,"Tournament Results Collected",2016-01-28,"Queen's Cup",2012-06-17
5002,"Tournament Results Collected",2016-01-28,"Zambia Bank Zambian Open",2012-06-17
5003,"Tournament Results Collected",2016-01-28,"BMW International Open",2012-06-24
5004,"Tournament Results Collected",2016-01-28,"Scottish Hydro Challenge",2012-06-24
5005,"Tournament Results Collected",2016-01-28,"Travelers Championship",2012-06-24
5006,"Tournament Results Collected",2016-01-28,"Preferred Health Systems Wichita Open",2012-06-24
5007,"Tournament Results Collected",2016-01-28,"Volvik Hildesheim Open J Golf Series",2012-06-24
5008,"Tournament Results Collected",2016-01-28,"ATB Financial Classic presented by TELUS",2012-06-24
5009,"Tournament Results Collected",2016-01-28,"Gate Way To The Open Mizuno Open",2012-06-24
5010,"Tournament Results Collected",2016-01-28,"AT&T National",2012-07-01
5011,"Tournament Results Collected",2016-01-28,"Irish Open",2012-07-01
5012,"Tournament Results Collected",2016-01-28,"United Leasing Championship",2012-07-01
5013,"Tournament Results Collected",2016-01-28,"Challenge Provincia di Varese",2012-07-01
5014,"Tournament Results Collected",2016-01-28,"The Syncrude Boreal Open",2012-07-01
5015,"Tournament Results Collected",2016-01-28,"ALSTOM Open de France",2012-07-08
5016,"Tournament Results Collected",2016-01-28,"The Greenbrier Classic",2012-07-08
5017,"Tournament Results Collected",2016-01-28,"SEGA Sammy Cup",2012-07-08
5018,"Tournament Results Collected",2016-01-28,"Dakota Dunes Casino Open",2012-07-08
5019,"Tournament Results Collected",2016-01-28,"John Deere Classic",2012-07-15
5020,"Tournament Results Collected",2016-01-28,"Aberdeen Asset Management Scottish Open",2012-07-15
5021,"Tournament Results Collected",2016-01-28,"Credit Suisse Challenge",2012-07-15
5022,"Tournament Results Collected",2016-01-28,"Utah Championship Presented by Utah Sports Commission",2012-07-15
5023,"Tournament Results Collected",2016-01-28,"Canadian Tour Players Cup",2012-07-15
5024,"Tournament Results Collected",2016-01-28,"141st OPEN CHAMPIONSHIP",2012-07-22
5025,"Tournament Results Collected",2016-01-28,"True South Classic",2012-07-22
5026,"Tournament Results Collected",2016-01-28,"Acaya Golf Open",2012-07-22
5027,"Tournament Results Collected",2016-01-28,"Lyoness Open powered by Greenfinity",2012-07-29
5028,"Tournament Results Collected",2016-01-28,"Nationwide Children's Hospital Invitational",2012-07-29
5029,"Tournament Results Collected",2016-01-28,"RBC Canadian Open",2012-07-29
5030,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf at De Zalze",2012-07-29
5031,"Tournament Results Collected",2016-01-28,"Sun Chlorella Classic",2012-07-29
5032,"Tournament Results Collected",2016-01-28,"English Challenge",2012-07-29
5033,"Tournament Results Collected",2016-01-28,"WGC-Bridgestone Invitational",2012-08-05
5034,"No Tournament Scores Available",2016-01-28,"Reno-Tahoe Open",2012-08-05
5035,"Tournament Results Collected",2016-01-28,"Cox Classic",2012-08-05
5036,"Tournament Results Collected",2016-01-28,"Finnish Challenge",2012-08-05
5037,"Tournament Results Collected",2016-01-28,"94th PGA CHAMPIONSHIP",2012-08-12
5038,"Tournament Results Collected",2016-01-28,"Price Cutter Charity Championship Presented by Dr Pepper",2012-08-12
5039,"Tournament Results Collected",2016-01-28,"Norwegian Challenge",2012-08-12
5040,"Tournament Results Collected",2016-01-28,"Thailand Open",2012-08-12
5041,"Tournament ID Not Valid",2016-01-28,NA,NA
5042,"Tournament ID Not Valid",2016-01-28,NA,NA
5043,"Tournament Results Collected",2016-01-28,"Wyndham Championship",2012-08-19
5044,"Tournament Results Collected",2016-01-28,"Kansai Open Golf Championship ",2012-08-19
5045,"Tournament Results Collected",2016-01-28,"Midwest Classic Presented by Cadillac",2012-08-19
5046,"Tournament Results Collected",2016-01-28,"ECCO Tour Championship",2012-08-19
5047,"Tournament Results Collected",2016-01-28,"Jamieson WFCU Windsor Roseland Charity Classic",2012-08-19
5048,"Tournament Results Collected",2016-01-28,"Johhnie Walker Championship",2012-08-26
5049,"Tournament Results Collected",2016-01-28,"The Barclays",2012-08-26
5050,"Tournament Results Collected",2016-01-28,"Vana H Cup KBC Augusta",2012-08-26
5051,"Tournament Results Collected",2016-01-28,"News Sentinel Open",2012-08-26
5052,"Tournament Results Collected",2016-01-28,"Rolex Trophy",2012-08-26
5053,"Tournament Results Collected",2016-01-28,"Canadian Tour Championship",2012-08-26
5054,"Tournament Results Collected",2016-01-28,"Vodacom Origins - Selborne",2012-08-26
5055,"Tournament Results Collected",2016-01-28,"Deutsche Bank Championship",2012-09-02
5056,"Tournament Results Collected",2016-01-28,"Mylan Classic",2012-09-02
5057,"Tournament Results Collected",2016-01-28,"Omega European Masters",2012-09-02
5058,"Tournament Results Collected",2016-01-28,"Fujisankei Classic",2012-09-02
5059,"Tournament Results Collected",2016-01-28,"Wild Waves Golf Challenge",2012-09-02
5060,"No Tournament Scores Available",2016-01-28,"SBS Happiness KJB The 55th KPGA Championship ",2012-09-02
5061,"Tournament Results Collected",2016-01-28,"KLM Open",2012-09-09
5062,"Tournament Results Collected",2016-01-28,"BMW Championship",2012-09-09
5063,"Tournament Results Collected",2016-01-28,"Toshin Golf Tournament",2012-09-09
5064,"Tournament Results Collected",2016-01-28,"M2M Russian Challenge Cup",2012-09-09
5065,"Tournament Results Collected",2016-01-28,"High1 Resort Open",2012-09-09
5066,"Tournament Results Collected",2016-01-28,"Mundo Maya Open presentado por Corona",2012-09-09
5067,"Tournament Results Collected",2016-01-28,"Worldwide Holdings Selangor Masters",2012-09-09
5068,"Tournament Results Collected",2016-01-28,"Vodacom Origins - Sishen",2012-09-09
5069,"Tournament Results Collected",2016-01-28,"The Great Waterway Classic",2012-09-09
5070,"Tournament Results Collected",2016-01-28,"BMW Italian Open",2012-09-16
5071,"Tournament Results Collected",2016-01-28,"ANA Open",2012-09-16
5072,"Tournament Results Collected",2016-01-28,"Kazakhstan Open",2012-09-16
5073,"Tournament Results Collected",2016-01-28,"Albertsons Boise Open Presented by Kraft",2012-09-16
5074,"Tournament Results Collected",2016-01-28,"Yeangder Tournament Players Championship",2012-09-16
5075,"Tournament Results Collected",2016-01-28,"TransAmerican Power Products Open",2012-09-16
5076,"No Tournament Scores Available",2016-01-28,"Dongbu Promi Open",2012-09-16
5077,"Tournament Results Collected",2016-01-28,"TOUR Championship by Coca-Cola",2012-09-23
5078,"Tournament Results Collected",2016-01-28,"WNB Golf Classic",2012-09-23
5079,"Tournament Results Collected",2016-01-28,"Asia-Pacific Panasonic Open",2012-09-23
5080,"Tournament Results Collected",2016-01-28,"ALLIANZ Golf Open Toulouse Metropole",2012-09-23
5081,"Tournament Results Collected",2016-01-28,"Colombian Open",2012-09-23
5082,"No Tournament Scores Available",2016-01-28,"Munsingwear Match Play Championship",2012-09-23
5083,"Tournament Results Collected",2016-01-28,"Coca-Cola Tokai Classic",2012-09-30
5084,"Tournament Results Collected",2016-01-28,"Mercuries Taiwan Masters",2012-09-30
5085,"Tournament Results Collected",2016-01-28,"South Pacific Golf Open ",2012-09-30
5086,"Tournament Results Collected",2016-01-28,"Challenge de Catalunya",2012-09-30
5087,"Tournament Results Collected",2016-01-28,"Chiquita Classic",2012-09-30
5088,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf Final",2012-09-30
5089,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Links Championship",2012-10-07
5090,"Tournament Results Collected",2016-01-28,"Justin Timberlake Shriners Hospitals for Children Open",2012-10-07
5091,"Tournament Results Collected",2016-01-28,"Neediest Kids Championship",2012-10-07
5092,"Tournament Results Collected",2016-01-28,"Brazil Open presented by Credit Suisse Hedging-Griffo",2012-10-07
5093,"Tournament Results Collected",2016-01-28,"Canon Open",2012-10-07
5094,"Tournament Results Collected",2016-01-28,"ALLIANZ Open de Lyon",2012-10-07
5095,"Tournament Results Collected",2016-01-28,"CJ Invitational Hosted by KJ Choi",2012-10-07
5096,"Tournament ID Not Valid",2016-01-28,NA,NA
5097,"Tournament Results Collected",2016-01-28,"Frys.com Open",2012-10-14
5098,"Tournament Results Collected",2016-01-28,"Portugal Masters",2012-10-14
5099,"Tournament Results Collected",2016-01-28,"Japan Open Golf Championship",2012-10-14
5100,"Tournament Results Collected",2016-01-28,"Miccosukee Championship",2012-10-14
5101,"Tournament Results Collected",2016-01-28,"Roberto de Vicenzo Invitational Copa NEC",2012-10-14
5102,"Tournament Results Collected",2016-01-28,"D+D Real Czech Challenge Open",2012-10-14
5103,"Tournament Results Collected",2016-01-28,"WA Goldfields PGA Championship",2012-10-14
5104,"Tournament Results Collected",2016-01-28,"Nanshan China Masters",2012-10-14
5105,"Tournament Results Collected",2016-01-28,"The 28th Shinhan Donghae Open",2012-10-14
5106,"Tournament Results Collected",2016-01-28,"Venetian Macau Open",2012-10-14
5107,"Tournament ID Not Valid",2016-01-28,NA,NA
5108,"Tournament Results Collected",2016-01-28,"The McGladrey Classic",2012-10-21
5109,"Tournament Results Collected",2016-01-28,"ISPS HANDA Perth International",2012-10-21
5110,"Tournament Results Collected",2016-01-28,"Bridgestone Open",2012-10-21
5111,"Tournament Results Collected",2016-01-28,"Winn-Dixie Jacksonville Open Presented by Planters",2012-10-21
5112,"Tournament Results Collected",2016-01-28,"Crowne Plaza Copenhagen Challenge hosted by Royal Golf Club",2012-10-21
5113,"Tournament Results Collected",2016-01-28,"Hero Indian Open",2012-10-21
5114,"Tournament Results Collected",2016-01-28,"BMG Classic",2012-10-21
5115,"Tournament Results Collected",2016-01-28,"Kolon Korea Open",2012-10-21
5116,"Tournament Results Collected",2016-01-28,"CIMB Classic",2012-10-28
5117,"Tournament Results Collected",2016-01-28,"BMW Masters",2012-10-28
5118,"Tournament Results Collected",2016-01-28,"Mynavi ABC Championship",2012-10-28
5119,"Tournament Results Collected",2016-01-28,"Web.com Tour Championship",2012-10-28
5120,"Tournament Results Collected",2016-01-28,"Apulia San Domenico Grand Final",2012-10-28
5121,"Tournament ID Not Valid",2016-01-28,NA,NA
5122,"Tournament Results Collected",2016-01-28,"Suncoast Classic",2012-10-28
5123,"Tournament Results Collected",2016-01-28,"John Hughes Geely / Nexus Risk Services WA Open Championship",2012-10-28
5124,"Tournament Results Collected",2016-01-28,"Windsor Open",2012-10-28
5125,"Tournament Results Collected",2016-01-28,"WGC-HSBC Champions",2012-11-04
5126,"No Tournament Scores Available",2016-01-28,"ISPS Handa South African Match Play Championship",2012-11-04
5127,"Tournament Results Collected",2016-01-28,"Lexus Peru Open",2012-11-04
5128,"Tournament Results Collected",2016-01-28,"Barclays Singapore Open",2012-11-11
5129,"Tournament Results Collected",2016-01-28,"Mitsui Sumitomo VISA Taiheiyo Masters",2012-11-11
5130,"Tournament Results Collected",2016-01-28,"Children's Miracle Network Hospitals Classic",2012-11-11
5131,"Tournament Results Collected",2016-01-28,"Nedbank Affinity Cup",2012-11-11
5132,"Tournament Results Collected",2016-01-28,"Dominican Republic Open",2012-11-11
5133,"Tournament Results Collected",2016-01-28,"UBS Hong Kong Open",2012-11-18
5134,"Tournament Results Collected",2016-01-28,"SA Open Championship",2012-11-18
5135,"Tournament Results Collected",2016-01-28,"Talisker Masters",2012-11-18
5136,"Tournament Results Collected",2016-01-28,"Dunlop Phoenix",2012-11-18
5137,"Tournament Results Collected",2016-01-28,"Puerto Rico Classic",2012-11-18
5138,"Tournament Results Collected",2016-01-28,"DP World Tour Championship",2012-11-25
5139,"Tournament Results Collected",2016-01-28,"Casio World Open",2012-11-25
5140,"Tournament Results Collected",2016-01-28,"Lion of Africa Cape Town Open",2012-11-25
5141,"Tournament Results Collected",2016-01-28,"BMW New Zealand Open",2012-11-25
5142,"Tournament Results Collected",2016-01-28,"Nedbank Golf Challenge",2012-12-02
5143,"Tournament Results Collected",2016-01-28,"World Challenge presented by Northwestern Mutual",2012-12-02
5144,"Tournament Results Collected",2016-01-28,"Golf Nippon Series JT Cup",2012-12-02
5145,"Tournament Results Collected",2016-01-28,"NSW PGA Championship",2012-12-02
5146,"Tournament Results Collected",2016-01-28,"Arturo Calle Colombian Coffee Classic",2012-12-02
5147,"Tournament Results Collected",2016-01-28,"King's Cup",2012-12-02
5148,"Tournament Results Collected",2016-01-28,"Emirates Australian Open",2012-12-09
5149,"Tournament Results Collected",2016-01-28,"The Nelson Mandela Championship presented by ISPS Handa",2012-12-09
5150,"Tournament Results Collected",2016-01-28,"Olivos Golf Classic",2012-12-09
5151,"Tournament Results Collected",2016-01-28,"Thailand Golf Championship",2012-12-09
5152,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Championship",2012-12-16
5153,"Tournament Results Collected",2016-01-28,"Iskandar Johor Open",2012-12-16
5154,"Tournament Results Collected",2016-01-28,"Australian PGA Championship Presented by Coca-Cola",2012-12-16
5155,"Tournament Results Collected",2016-01-28,"107 Visa Open de Argentina",2012-12-16
5156,"Tournament Results Collected",2016-01-28,"Hyundai Tournament of Champions",2013-01-06
5157,"Tournament ID Not Valid",2016-01-28,NA,NA
5158,"Tournament Results Collected",2016-01-28,"PGM Sime Darby Harvard Classic",2013-02-24
5159,"Tournament Results Collected",2016-01-28,"PGM Northport Glenmarie Masters",2013-03-10
5160,"Tournament Results Collected",2016-01-28,"PGM Maybank Johor Masters",2013-04-14
5161,"Tournament Results Collected",2016-01-28,"PGM LADA Langkawi Masters",2013-04-28
5162,"Tournament Results Collected",2016-01-28,"PGM UMW Templer Park Masters",2013-06-30
5163,"Tournament ID Not Valid",2016-01-28,NA,NA
5164,"Tournament ID Not Valid",2016-01-28,NA,NA
5165,"Tournament Results Collected",2016-01-28,"PGM Terengganu Masters",2013-08-25
5166,"Tournament Results Collected",2016-01-28,"PGM MNRB Sarawak Masters",2013-10-06
5167,"Tournament Results Collected",2016-01-28,"PGM MIDF KLGCC Masters",2013-11-10
5168,"Tournament Results Collected",2016-01-28,"Zaykabar Myanmar Open presented by Alpine",2013-02-24
5169,"Tournament Results Collected",2016-01-28,"SAIL-SBI Open",2013-03-10
5170,"Tournament Results Collected",2016-01-28,"Avantha Masters",2013-03-17
5171,"Tournament Results Collected",2016-01-28,"Maybank Malaysian Open",2013-03-24
5172,"Tournament Results Collected",2016-01-28,"Chiangmai Golf Classic ",2013-03-31
5173,"Tournament Results Collected",2016-01-28,"Panasonic Open India",2013-04-07
5174,"Tournament Results Collected",2016-01-28,"Ballantine's Championship",2013-04-28
5175,"Tournament ID Not Valid",2016-01-28,NA,NA
5176,"Tournament Results Collected",2016-01-28,"Dimension Data Pro-Am",2013-02-24
5177,"Tournament Results Collected",2016-01-28,"Telkom PGA Championship",2013-03-17
5178,"Tournament Results Collected",2016-01-28,"Investec Cup",2013-03-24
5179,"Tournament Results Collected",2016-01-28,"Turner Plumbing Victorian PGA Championship",2013-01-20
5180,"Tournament Results Collected",2016-01-28,"Lexus of Blackburn Heritage Classic",2013-01-27
5181,"Tournament Results Collected",2016-01-28,"Coca-Cola QLD PGA Championship",2013-02-17
5182,"Tournament Results Collected",2016-01-28,"Victorian Open",2013-02-24
5183,"Tournament Results Collected",2016-01-28,"NZ PGA Championship",2013-03-03
5184,"Tournament Results Collected",2016-01-28,"Isuzu Queensland Open",2013-08-25
5185,"Tournament Results Collected",2016-01-28,"Perth International",2013-10-20
5186,"Tournament Results Collected",2016-01-28,"Volvo Golf Champions",2013-01-13
5187,"Tournament Results Collected",2016-01-28,"Abu Dhabi HSBC Golf Championship",2013-01-20
5188,"Tournament Results Collected",2016-01-28,"Commercial Bank Qatar Masters",2013-01-27
5189,"Tournament Results Collected",2016-01-28,"Omega Dubai Desert Classic",2013-02-03
5190,"Tournament Results Collected",2016-01-28,"Joburg Open",2013-02-10
5191,"Tournament Results Collected",2016-01-28,"Africa Open",2013-02-17
5192,"No Tournament Scores Available",2016-01-28,"WGC - Accenture Match Play Championship",2013-02-24
5193,"Tournament Results Collected",2016-01-28,"Tshwane Open",2013-03-03
5194,"Tournament Results Collected",2016-01-28,"WGC - Cadillac Championship",2013-03-10
5195,"Tournament Results Collected",2016-01-28,"Trophée Hassan II",2013-03-31
5196,"Tournament ID Not Valid",2016-01-28,NA,NA
5197,"Tournament Results Collected",2016-01-28,"MASTERS TOURNAMENT",2013-04-14
5198,"Tournament Results Collected",2016-01-28,"Open de España",2013-04-21
5199,"Tournament Results Collected",2016-01-28,"Volvo China Open",2013-05-05
5200,"Tournament ID Not Valid",2016-01-28,NA,NA
5201,"No Tournament Scores Available",2016-01-28,"Volvo World Match Play Championship",2013-05-19
5202,"Tournament Results Collected",2016-01-28,"Madeira Islands Open - Portugal - BPI",2013-05-19
5203,"Tournament Results Collected",2016-01-28,"BMW PGA CHAMPIONSHIP",2013-05-26
5204,"Tournament Results Collected",2016-01-28,"Nordea Masters",2013-06-02
5205,"Tournament Results Collected",2016-01-28,"Lyoness Open powered by Greenfinity",2013-06-09
5206,"Tournament Results Collected",2016-01-28,"U.S. OPEN CHAMPIONSHIP",2013-06-16
5207,"Tournament Results Collected",2016-01-28,"Najeti Hotels et Golfs Open",2013-06-16
5208,"Tournament Results Collected",2016-01-28,"BMW International Open",2013-06-23
5209,"Tournament Results Collected",2016-01-28,"The Irish Open",2013-06-30
5210,"Tournament Results Collected",2016-01-28,"Alstom Open de France",2013-07-07
5211,"Tournament Results Collected",2016-01-28,"Aberdeen Asset Management Scottish Open",2013-07-14
5212,"Tournament Results Collected",2016-01-28,"THE 142nd OPEN CHAMPIONSHIP",2013-07-21
5213,"Tournament ID Not Valid",2016-01-28,NA,NA
5214,"Tournament ID Not Valid",2016-01-28,NA,NA
5215,"Tournament Results Collected",2016-01-28,"95th PGA CHAMPIONSHIP",2013-08-11
5216,"Tournament ID Not Valid",2016-01-28,NA,NA
5217,"Tournament Results Collected",2016-01-28,"Johnnie Walker Championship at Gleneagles",2013-08-25
5218,"Tournament Results Collected",2016-01-28,"ISPS Handa Wales Open",2013-09-01
5219,"Tournament Results Collected",2016-01-28,"Omega European Masters",2013-09-08
5220,"Tournament Results Collected",2016-01-28,"KLM Open",2013-09-15
5221,"Tournament Results Collected",2016-01-28,"70° OPEN D'ITALIA LINDT",2013-09-22
5222,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Links Championship",2013-09-29
5223,"Tournament ID Not Valid",2016-01-28,NA,NA
5224,"Tournament Results Collected",2016-01-28,"Portugal Masters",2013-10-13
5225,"Tournament ID Not Valid",2016-01-28,NA,NA
5226,"Tournament Results Collected",2016-01-28,"BMW Masters",2013-10-27
5227,"Tournament ID Not Valid",2016-01-28,NA,NA
5228,"Tournament Results Collected",2016-01-28,"Turkish Airlines Open",2013-11-10
5229,"Tournament Results Collected",2016-01-28,"DP WORLD TOUR CHAMPIONSHIP-DUBAI",2013-11-17
5230,"Tournament Results Collected",2016-01-28,"Thailand Open ",2013-03-17
5231,"Tournament Results Collected",2016-01-28,"Indonesia PGA Championship ",2013-03-31
5232,"Tournament Results Collected",2016-01-28,"TOKEN HOMEMATE CUP ",2013-04-21
5233,"Tournament Results Collected",2016-01-28,"Tsuruya Open ",2013-04-28
5234,"Tournament Results Collected",2016-01-28,"The Crowns ",2013-05-05
5235,"Tournament Results Collected",2016-01-28,"PGA Championship Nissin Cupnoodles Cup ",2013-05-19
5236,"Tournament Results Collected",2016-01-28,"Diamond Cup Golf ",2013-06-02
5237,"Tournament Results Collected",2016-01-28,"Japan Golf Tour Championship Shishido Hills ",2013-06-23
5238,"Tournament Results Collected",2016-01-28,"Gate Way To The Open Mizuno Open ",2013-06-30
5239,"Tournament Results Collected",2016-01-28,"Nagashima Shigeo INVITATIONAL SEGA SAMMY Cup ",2013-07-07
5240,"Tournament Results Collected",2016-01-28,"Kansai Open Golf Championship ",2013-08-25
5241,"Tournament Results Collected",2016-01-28,"Vana H Cup KBC Augusta ",2013-09-01
5242,"Tournament Results Collected",2016-01-28,"Fujisankei Classic ",2013-09-08
5243,"Tournament Results Collected",2016-01-28,"ANA Open ",2013-09-22
5244,"Tournament Results Collected",2016-01-28,"Asia-Pacific Panasonic Open ",2013-09-29
5245,"Tournament Results Collected",2016-01-28,"Coca-Cola Tokai Classic ",2013-10-06
5246,"Tournament Results Collected",2016-01-28,"TOSHIN GOLF TOURNAMENT ",2013-10-13
5247,"Tournament Results Collected",2016-01-28,"Japan Open ",2013-10-20
5248,"Tournament Results Collected",2016-01-28,"Bridgestone Open ",2013-10-27
5249,"Tournament Results Collected",2016-01-28,"Mynavi ABC Championship ",2013-11-03
5250,"Tournament Results Collected",2016-01-28,"HEIWA PGM DREAM CUP IN KASUMIGAURA ",2013-11-10
5251,"Tournament Results Collected",2016-01-28,"Mitsui Sumitomo VISA Taiheiyo Masters ",2013-11-17
5252,"Tournament Results Collected",2016-01-28,"Dunlop Phoenix ",2013-11-24
5253,"Tournament Results Collected",2016-01-28,"Casio World Open ",2013-12-01
5254,"Tournament Results Collected",2016-01-28,"Golf Nippon Series JT Cup ",2013-12-08
5255,"Tournament Results Collected",2016-01-28,"Panama Claro Championship",2013-02-24
5256,"Tournament Results Collected",2016-01-28,"Colombia Championship",2013-03-03
5257,"Tournament Results Collected",2016-01-28,"Chile Classic",2013-03-10
5258,"Tournament Results Collected",2016-01-28,"Chitimacha Louisiana Open",2013-03-24
5259,"Tournament Results Collected",2016-01-28,"Brazil Champions Presented by HSBC",2013-04-07
5260,"Tournament Results Collected",2016-01-28,"WNB Golf Classic",2013-04-14
5261,"Tournament Results Collected",2016-01-28,"South Georgia Classic Presented by First State Bank and Trust Company",2013-04-28
5262,"Tournament Results Collected",2016-01-28,"Stadion Classic at UGA",2013-05-05
5263,"Tournament Results Collected",2016-01-28,"BMW Charity Pro-Am Presented by SYNNEX Corporation",2013-05-19
5264,"Tournament Results Collected",2016-01-28,"Mexico Championship Presented by Banamex",2013-05-26
5265,"Tournament Results Collected",2016-01-28,"Mid-Atlantic Championship",2013-06-02
5266,"Tournament Results Collected",2016-01-28,"Air Capital Classic",2013-06-16
5267,"Tournament Results Collected",2016-01-28,"Rex Hospital Open",2013-06-23
5268,"Tournament Results Collected",2016-01-28,"United Leasing Championship",2013-06-30
5269,"Tournament Results Collected",2016-01-28,"Utah Championship Presented by Utah Sports Commission",2013-07-14
5270,"Tournament Results Collected",2016-01-28,"Midwest Classic Presented by Cadillac",2013-07-21
5271,"Tournament Results Collected",2016-01-28,"Albertsons Boise Open Presented by Kraft",2013-07-28
5272,"Tournament Results Collected",2016-01-28,"Mylan Classic",2013-08-04
5273,"Tournament Results Collected",2016-01-28,"Price Cutter Charity Championship Presented by Dr Pepper",2013-08-11
5274,"Tournament Results Collected",2016-01-28,"News Sentinel Open Presented by Pilot",2013-08-18
5275,"Tournament Results Collected",2016-01-28,"Cox Classic Presented by Lexus of Omaha",2013-08-25
5276,"Tournament Results Collected",2016-01-28,"Hotel Fitness Championship",2013-09-01
