"Rank","OWGR_Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Player_Avg_OWGR_Pts","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Rating_Date"
15,10,"Patrick Reed","14838",-1.46774751692532,0.466886758847031,2.74300819193509,15,0,-1.44673349584166,-0.0210140210836636,100.728921344289,362,-0.631960691134232,0.427876462437304,4.9738,1,"USA",118,"PGA Tour","PGA Tour",-1.64321148347026,0.399715867341651,3.78466577211033e-15,2.64930218580794,2.70298181559483,2016-03-14
16,26,"Paul Casey","7108",-1.39507901443285,0.479059855054566,2.71070569800652,16,0,-1.41698842253852,0.0219094081056679,80.0163411500379,352,-0.555488793550187,0.376247829009317,3.2212,1,"ENG",84,"PGA Tour","PGA Tour",-1.60798093938453,0.406292197601365,2.04295329960752e-14,2.55024180855683,2.66803805004354,2016-03-14
17,11,"Danny Willett","12920",-1.34493806824574,0.478432745969344,2.80994763795371,17,0,-1.35290309039875,0.00796502215300565,86.2997126381107,351,-0.180555143185947,0.412137173024619,4.7145,1,"ENG",92,"European Tour","European Tour",-1.55834401562483,0.404757364056301,4.21240519975866e-14,2.79412786780336,2.76891817062654,2016-03-14
18,27,"Kevin Na","7452",-1.32899558628619,0.476898053893732,2.75278279378892,21,-3,-1.33215840066683,0.00316281438064436,90.5939042512944,332,-0.627561448258274,0.433273332113882,3.2136,1,"USA",105,"PGA Tour","PGA Tour",-1.51414042273633,0.402416145123252,6.97359101509376e-14,2.66185345293696,2.71115867406773,2016-03-14
19,19,"Brooks Koepka","16243",-1.3273790983152,0.474320395424649,2.767610283961,18,1,-1.35080191339124,0.0234228150760389,87.8887505309877,335,-0.478362809208156,0.402108900552303,3.9358,1,"USA",96,"PGA Tour","PGA Tour",-1.52295986307669,0.403404276506173,6.78905092182579e-14,2.69612537353966,2.72666221713855,2016-03-14
20,20,"Zach Johnson","6986",-1.31991835743702,0.47435649656936,2.73553099655643,19,1,-1.34203215396153,0.02211379652451,83.3320848370531,380,-0.737057688703745,0.373240518218331,3.9246,1,"USA",92,"PGA Tour","PGA Tour",-1.51254562779187,0.404917466075802,1.02089712346735e-13,2.61693075561166,2.69408903848471,2016-03-14
21,12,"Branden Grace","11952",-1.30480988445006,0.470327776780367,2.76903737299747,20,1,-1.33262583601594,0.0278159515658827,92.7457803125612,388,-0.198400118065232,0.405180862901079,4.6792,1,"RSA",98,"European Tour","European Tour",-1.50157261274518,0.402368515979212,8.78332494352107e-14,2.70251732352395,2.7288018901059,2016-03-14
22,21,"Charl Schwartzel","7398",-1.29628098454786,0.464964158967643,2.77760506941435,26,-4,-1.21697301978934,-0.0793079647585158,94.2369845082845,406,-0.280738299990966,0.382991383028517,3.8834,1,"RSA",100,"PGA Tour","PGA Tour",-1.48525299890472,0.401681347725012,1.08475390578587e-13,2.72427002026779,2.73841162948739,2016-03-14
23,31,"Bill Haas","7900",-1.27706875712682,0.473772045431808,2.60305336360295,29,-6,-1.18510890308395,-0.091959854042867,87.0073398072012,372,-0.703844390918355,0.393963438368983,3.105,1,"USA",92,"PGA Tour","PGA Tour",-1.46147265747311,0.403596327033252,2.20115674287632e-13,2.30788624351558,2.55957552393595,2016-03-14
24,24,"Jimmy Walker","7293",-1.27540927480333,0.471664847531381,2.97147336741656,22,2,-1.29707283252408,0.0216635577207527,88.7366226546982,395,-0.661806024963068,0.391901222731475,3.414,1,"USA",90,"PGA Tour","PGA Tour",-1.45805374536406,0.403142654498233,2.2048612981092e-13,3.17200077304585,2.933800648454,2016-03-14
25,33,"Justin Thomas","14139",-1.2422162258403,0.479868886235809,2.74762397061563,24,1,-1.22987677389513,-0.0123394519451701,91.3222146051001,257,-0.42750780801461,0.454640960849277,3.0141,1,"USA",110,"PGA Tour","PGA Tour",-1.43038542247753,0.402046861567756,3.17112981351752e-13,2.64922544559179,2.70539522730495,2016-03-14
26,16,"Louis Oosthuizen","7672",-1.24013902928756,0.492869214662187,2.74366322675494,27,-1,-1.19774645342613,-0.0423925758614325,78.1118708535822,319,-0.386098903174767,0.437633826889116,4.1116,1,"RSA",92,"PGA Tour","PGA Tour",-1.45813446256709,0.407320113787765,3.85060101678918e-13,2.62399179253207,2.69903090739725,2016-03-14
27,17,"Brandt Snedeker","8820",-1.21628211193812,0.47692315412165,2.91340290815452,23,4,-1.23884309848258,0.022560986544458,81.9382410796343,355,-0.565351133038172,0.379048857499081,4.0617,1,"USA",90,"PGA Tour","PGA Tour",-1.41322477326032,0.405271527648235,6.64250156102665e-13,3.0482780447184,2.87410173972771,2016-03-14
28,69,"Ryan Palmer","7820",-1.19619714612251,0.480411212989381,2.66545764638191,25,3,-1.22785046465675,0.0316533185342363,80.6275338979829,351,-0.521729955440755,0.390003329378572,1.9582,1,"USA",84,"PGA Tour","PGA Tour",-1.39716647486559,0.405660596309904,9.32487802838473e-13,2.43896269912445,2.6218065396001,2016-03-14
29,23,"J.B. Holmes","7959",-1.16719481593639,0.494261335564839,2.88081517854101,28,1,-1.18733146371753,0.0201366477811387,75.5712471833796,284,-0.708739979373353,0.426777825077012,3.4301,1,"USA",79,"PGA Tour","PGA Tour",-1.37106877300644,0.408033016789319,1.99766750853247e-12,2.97216119206839,2.83809827614865,2016-03-14
30,45,"Ryan Moore","7489",-1.16693207358777,0.491093505810877,2.79022377156875,34,-4,-1.07143961548877,-0.0954924580990018,70.8696854772211,329,-0.605450686499902,0.369508004651561,2.4869,1,"USA",77,"PGA Tour","PGA Tour",-1.38717482022065,0.410085442586292,1.94022306002969e-12,2.7412567641796,2.74666631828071,2016-03-14
31,29,"Marc Leishman","7649",-1.10851594962133,0.487477492204216,2.75306712533385,30,1,-1.13152275199327,0.0230068023719419,72.3377181878812,356,-0.49183354601852,0.362522777808768,3.1791,1,"AUS",75,"PGA Tour","PGA Tour",-1.32561893914919,0.40942280229721,5.20912358279463e-12,2.64528369802984,2.7095653325189,2016-03-14
32,78,"Brendan Steele","11019",-1.08654932663914,0.481732175537939,2.79199486801,31,1,-1.10915925283425,0.0226099261951096,78.4906764842655,341,-0.479546565320247,0.381747507185638,1.7894,1,"USA",86,"PGA Tour","PGA Tour",-1.28725124723343,0.406488252161527,7.12223054737266e-12,2.75030004779591,2.75012171622378,2016-03-14
33,22,"Kevin Kisner","11328",-1.08023483497847,0.474877873185201,2.79845375705294,32,1,-1.10184312817545,0.0216082931969837,86.4868658748577,343,-0.521328123131978,0.397591299019713,3.8644,1,"USA",108,"PGA Tour","PGA Tour",-1.26175495035806,0.403644101279239,7.90172817293654e-12,2.76832931468355,2.75786773358021,2016-03-14
34,70,"Harris English","14577",-1.05356917075861,0.469205156899028,2.65707082695932,33,1,-1.10151895603008,0.0479497852714685,91.4871739726097,399,-0.565424658274196,0.395129763457408,1.937,1,"USA",104,"PGA Tour","PGA Tour",-1.22232448764116,0.401956881969378,1.27953096245541e-11,2.44601475879676,2.61531487592176,2016-03-14
35,34,"Russell Knox","13831",-1.02218324789427,0.466329225005077,2.68068117677764,35,0,-1.06400543974642,0.0418221918521464,96.9070153148625,399,-0.471202044123048,0.406874024135581,2.8277,1,"SCO",111,"PGA Tour","PGA Tour",-1.18441575160224,0.400519140163162,2.07577986840081e-11,2.50904362040776,2.63980844483764,2016-03-14
36,93,"Keegan Bradley","13872",-0.991273763122772,0.478577864445187,2.81174518273103,36,0,-1.03142264770834,0.0401488845855676,78.0973215924016,367,-0.608834697113544,0.360060471776186,1.5211,1,"USA",86,"PGA Tour","PGA Tour",-1.18064637134007,0.406838474458891,4.48055606804379e-11,2.80122390390001,2.77071727180422,2016-03-14
37,37,"Bernd Wiesberger","9531",-0.988440816997331,0.468883004509778,2.78184914008144,37,0,-1.01542148080569,0.0269806638083592,93.0073041304398,398,-0.102661188630072,0.396543956997421,2.7054,1,"AUT",98,"European Tour","European Tour",-1.17001433982778,0.40266358556991,3.37646322464419e-11,2.73221815460532,2.74204911813296,2016-03-14
38,49,"Robert Streb","14852",-0.966762814177736,0.470193511979518,2.72519973022994,39,-1,-0.988274508062844,0.0215116938851079,93.1630411938006,383,-0.560013870287973,0.409660518511669,2.4273,1,"USA",107,"PGA Tour","PGA Tour",-1.1281983476027,0.40157417242029,6.02990246566321e-11,2.60326897378861,2.68433076034562,2016-03-14
39,65,"Patton Kizzire","13470",-0.961540223924666,0.533602851910495,2.82945464172867,43,-4,-0.950900996138998,-0.0106392277856679,72.78944128571,130,0.0938823884948267,0.605666337383623,2.0298,0,"USA",112,"Web.com Tour","Web.com Tour",-1.20717515862678,0.409431646360434,3.83488657421236e-11,2.82400034827132,2.77868342313997,2016-03-14
40,58,"Jason Dufner","7301",-0.955134890425841,0.482158765075444,2.75792299716549,45,-5,-0.93927036540073,-0.0158645250251108,85.7137335116717,358,-0.511703683689196,0.433440721130152,2.1532,1,"USA",98,"PGA Tour","PGA Tour",-1.13180761254493,0.403978046119719,7.36670898668477e-11,2.66909230721661,2.71544879965637,2016-03-14
41,76,"Webb Simpson","11049",-0.955067314389108,0.485538728031832,2.72269327056911,38,3,-1.00849836257228,0.0534310481831717,72.6690094813614,346,-0.610985280909398,0.354967916323949,1.8276,1,"USA",80,"PGA Tour","PGA Tour",-1.15549040830684,0.40917967941443,8.69382571519842e-11,2.56677127242966,2.679050352118,2016-03-14
42,88,"Luke Donald","4163",-0.948097885209473,0.473190697092351,2.6699342497112,46,-4,-0.936299131944229,-0.0117987532652436,90.1858389174837,369,-0.467704779837621,0.409720462685369,1.5992,1,"ENG",102,"PGA Tour","PGA Tour",-1.11742028782761,0.402574004799162,8.03352190426543e-11,2.4716771399268,2.62766806540821,2016-03-14
43,71,"Jason Bohn","6462",-0.947020303416238,0.483975065802077,2.80195631915352,42,1,-0.969140777984,0.022120474567762,74.6607138617037,330,-0.426539958887214,0.36425184916173,1.9092,1,"USA",91,"PGA Tour","PGA Tour",-1.15019572721695,0.408032171494036,8.39492984369858e-11,2.77500140916212,2.75984190672694,2016-03-14
44,25,"Shane Lowry","13900",-0.945671141924152,0.4821669034417,2.76523465036426,41,3,-0.97233467245135,0.0266635305271981,82.1713540509353,344,-0.315977558631155,0.407325759374592,3.2812,1,"IRL",86,"European Tour","European Tour",-1.13712109798756,0.405893874211967,8.28438444491166e-11,2.68490853573521,2.72287306880078,2016-03-14
45,193,"Steve Stricker","4818",-0.928824700630217,0.571995139617488,2.70226237569221,54,-9,-0.811403434502246,-0.117421266127971,44.6077325426084,209,-0.588805935868067,0.413384550768322,0.9028,1,"USA",52,"PGA Tour","PGA Tour",-1.2513422008215,0.430127274034089,1.60602177706302e-10,2.36010498958591,2.6410307660714,2016-03-14
46,103,"Charles Howell III","6892",-0.926637378822281,0.463589594730903,2.70113055598531,49,-3,-0.874618378588176,-0.0520190002341052,98.4748107241397,409,-0.450626226527845,0.399513139300676,1.4518,1,"USA",110,"PGA Tour","PGA Tour",-1.08178710026446,0.399897635024825,1.08671666184719e-10,2.55717475647036,2.66105072633626,2016-03-14
47,35,"Danny Lee","11826",-0.921179880454501,0.466604823297895,2.75457664458463,44,3,-0.942653356070203,0.0214734756157021,97.3378470320509,383,-0.454573201017372,0.41090767033829,2.7297,1,"NZL",116,"PGA Tour","PGA Tour",-1.07783141869803,0.400347431425839,1.21669088229995e-10,2.6731459480258,2.71476931428184,2016-03-14
48,81,"Francesco Molinari","7655",-0.9119434212316,0.472737442762606,2.68672341916281,40,8,-0.974988398890177,0.0630449776585771,83.0897918215367,386,-0.28560329165818,0.361145859714181,1.6981,1,"ITA",88,"PGA Tour","European Tour",-1.09921481999168,0.4052483442339,1.43479400837912e-10,2.49921425503529,2.64480661699266,2016-03-14
49,44,"Billy Horschel","11276",-0.905844845672504,0.473547382602837,2.75683614523279,47,2,-0.926163815133921,0.0203189694614173,83.9583867128782,379,-0.656183638517705,0.373173930754909,2.5046,1,"USA",89,"PGA Tour","PGA Tour",-1.07556222613039,0.404605404432725,1.96715854158061e-10,2.66909879979391,2.71586052810007,2016-03-14
50,30,"Byeong Hun An","14459",-0.878147003255411,0.472944438388429,2.8120841876151,48,2,-0.903713254247476,0.0255662509920654,90.3354155988388,356,0.334957800437714,0.404067671811029,3.1473,1,"KOR",100,"European Tour","European Challenge Tour",-1.07693332184309,0.403695729497955,1.75224735068728e-10,2.80007111891406,2.77202832533009,2016-03-14
51,57,"Charley Hoffman","5768",-0.840927770368547,0.476771405463311,2.89201860826951,58,-7,-0.793487130077929,-0.0474406402906176,82.605856174652,366,-0.574837882056776,0.383399688319633,2.2067,1,"USA",91,"PGA Tour","PGA Tour",-1.01300926101394,0.404887764408131,5.47141191612492e-10,2.99507174882678,2.85244818664768,2016-03-14
52,68,"Gary Woodland","12577",-0.83619053428886,0.483914895159222,2.76003628141567,50,2,-0.848175750295195,0.0119852160063348,77.6761052770018,338,-0.604439925154879,0.387042955856977,1.9701,1,"USA",82,"PGA Tour","PGA Tour",-1.01727781154354,0.406995091157889,6.27710077056759e-10,2.66884514436242,2.71728295342496,2016-03-14
53,53,"Jamie Donaldson","7084",-0.807532814174808,0.478781016638112,2.7693101799705,51,2,-0.832400356148404,0.0248675419735956,82.750285436686,354,-0.234800205394579,0.392156761678154,2.247,1,"WAL",88,"European Tour","European Tour",-0.992257906747009,0.405691570874455,8.17427780595814e-10,2.69649028362375,2.72760840499424,2016-03-14
54,115,"William McGirt","12477",-0.802789541199774,0.47157904735049,2.84858969074954,53,1,-0.824911376341909,0.0221218351421348,87.0356187870666,380,-0.429740188506897,0.38323411976618,1.3976,1,"USA",98,"PGA Tour","PGA Tour",-0.970220262415212,0.403190736986117,9.07171243359365e-10,2.88761577021784,2.80928397075563,2016-03-14
55,108,"Daniel Summerhays","12424",-0.797931835797599,0.469050098454926,2.70783708334541,59,-4,-0.777691234309124,-0.0202406014884751,92.0094810408345,384,-0.484842028252598,0.39769328132699,1.4293,1,"USA",101,"PGA Tour","PGA Tour",-0.954392879934727,0.401681985230765,1.00544021740365e-09,2.56304332381115,2.66690338690399,2016-03-14
56,62,"Graeme McDowell","7548",-0.794182308582883,0.482457767177766,2.74133509206052,52,4,-0.830570620428642,0.0363883118457595,80.7335384287154,339,-0.379650256717394,0.400052374315068,2.0987,1,"NIR",90,"PGA Tour","PGA Tour",-0.976135909018416,0.406148074714505,1.0950034538274e-09,2.62525384861514,2.6985463846027,2016-03-14
57,38,"Thongchai Jaidee","5973",-0.782118200629256,0.46288588605339,2.63662918271121,57,0,-0.797510964898405,0.0153927642691487,100.396241644268,424,0.167458656746522,0.398215613487385,2.6993,1,"THA",106,"European Tour","European Tour",-0.951153455932609,0.400793542457487,9.71627617885375e-10,2.41891054270577,2.59567912185173,2016-03-14
58,36,"Emiliano Grillo","12808",-0.781555350297879,0.468671583942205,2.731545531866,55,3,-0.805377834282988,0.0238224839851088,95.7358909624052,373,-0.0625740420121349,0.411987147268982,2.7141,1,"ARG",106,"European Tour","European Tour",-0.948976334832422,0.401410512365294,1.06612891490647e-09,2.62021257483221,2.69103844994125,2016-03-14
59,98,"Chez Reavie","7961",-0.763873252165818,0.509164235211739,2.83143546176481,67,-8,-0.729892471598515,-0.0339807805673031,73.3242716166773,266,-0.25561653966496,0.48881971263566,1.471,1,"USA",94,"PGA Tour","PGA Tour",-0.969442004560405,0.40861049269216,1.52407993015567e-09,2.84060946895621,2.78527890088597,2016-03-14
60,134,"Graham Delaet","10252",-0.762896513985463,0.494672586341624,2.88767646650986,75,-15,-0.671334198115159,-0.0915623158703042,70.280759833516,328,-0.473224877326905,0.384370494902678,1.236,1,"CAN",74,"PGA Tour","PGA Tour",-0.963733064290157,0.410205271464802,1.92052817918149e-09,3.00042450886525,2.84499110851984,2016-03-14
61,52,"Anirban Lahiri","12669",-0.756696605917264,0.477654346035744,2.83088683877852,60,1,-0.776179038261373,0.0194824323441091,88.0257379725375,331,0.00514379686196603,0.42011628244742,2.2787,1,"IND",94,"PGA Tour","Asian Tour",-0.939227406859772,0.403777741011167,1.54803775378824e-09,2.84294628655014,2.79029866137706,2016-03-14
62,67,"Ian Poulter","1435",-0.730359415084243,0.481898222036302,2.78249391939214,56,6,-0.799045944594104,0.0686865295098613,81.3550942703166,345,-0.442795774852291,0.401495652678357,1.9845,1,"ENG",93,"PGA Tour","PGA Tour",-0.904169197906237,0.405871118351839,3.18527970602912e-09,2.72694186852062,2.74044640798766,2016-03-14
63,32,"Andy Sullivan","15326",-0.723761568307038,0.473218909686816,2.83518433770929,62,1,-0.751686215517725,0.0279246472106872,91.7611948878312,369,0.00415026215355563,0.414479480103333,3.097,1,"ENG",95,"European Tour","European Tour",-0.897317551119045,0.403098689156421,2.75641081864037e-09,2.85232708352094,2.79541304502695,2016-03-14
64,61,"Matt Jones","8605",-0.721860462587566,0.47924775668982,2.84965005518451,63,1,-0.745025732416058,0.023165269828492,80.7615703650818,344,-0.43463269821294,0.384146567139923,2.1083,1,"AUS",86,"PGA Tour","PGA Tour",-0.896483094222219,0.405667039363066,3.5097116239943e-09,2.89316202426311,2.80906159147871,2016-03-14
65,75,"Joost Luiten","10158",-0.714863961307994,0.475611171672749,2.65264291527041,70,-5,-0.696638337662054,-0.0182256236459396,88.161881230104,368,0.0066994606832154,0.407324429931888,1.8533,1,"NED",95,"European Tour","European Tour",-0.894204593519631,0.404199702542327,3.18848745791712e-09,2.4265904432381,2.60965676848783,2016-03-14
66,101,"Tony Finau","11676",-0.707323367455033,0.48099923506475,2.75555504280665,65,1,-0.736611017842116,0.029287650387083,85.7415993611046,257,-0.256695955369068,0.427957702272612,1.4539,1,"USA",103,"PGA Tour","PGA Tour",-0.879806748838201,0.403775798304804,3.81211715418953e-09,2.66395849359897,2.71324958855692,2016-03-14
67,63,"Lee Westwood","4052",-0.70254793064525,0.477389301515832,2.77712679187064,68,-1,-0.727207740000082,0.024659809354832,77.8391605779338,369,-0.23489690326095,0.348583016704811,2.0886,1,"ENG",85,"European Tour","PGA Tour",-0.890417020979206,0.407561187534584,4.53336321022001e-09,2.7147896159592,2.73578739541726,2016-03-14
68,42,"Martin Kaymer","8117",-0.698757468913767,0.471936213394529,2.82457756812038,66,2,-0.732649893034312,0.0338924241205455,87.3052881357921,381,-0.275189406320231,0.382531442259107,2.5248,1,"GER",90,"European Tour","European Tour",-0.86601615560267,0.404108213446696,4.82280916947651e-09,2.83080706588679,2.78487246544894,2016-03-14
69,41,"Chris Wood","12451",-0.682886213582027,0.494007111158952,2.78116883792416,69,0,-0.711448008915702,0.0285617953336751,73.6749992344864,318,0.0373271273824006,0.405205000280708,2.5294,1,"ENG",90,"European Tour","European Tour",-0.89380986235481,0.410021982704091,5.32964107057399e-09,2.7165622496981,2.73694301715707,2016-03-14
70,129,"Kevin Chappell","13305",-0.678793730011728,0.478503707935436,2.93540649356566,64,6,-0.744371853746121,0.0655781237343933,80.8599859693663,355,-0.479226776195053,0.380970701477352,1.2758,1,"USA",95,"PGA Tour","PGA Tour",-0.848527995833209,0.405549866624949,7.07037795105884e-09,3.10398975670173,2.89614320846872,2016-03-14
71,48,"Scott Piercy","7899",-0.667569328858137,0.489555346062432,2.88753575417736,72,-1,-0.689802562147102,0.0222332332889652,80.231968491621,325,-0.552844067966781,0.437483605737835,2.4602,1,"USA",95,"PGA Tour","PGA Tour",-0.834985741301002,0.405902753448001,8.8796947100821e-09,2.98295215819261,2.84573334920795,2016-03-14
72,100,"Freddie Jacobson","3846",-0.657792711088351,0.506112827202787,2.74254748720178,61,11,-0.762460709292992,0.104667998204641,64.5917100593921,288,-0.415937637705098,0.388538556558439,1.4624,1,"SWE",69,"PGA Tour","PGA Tour",-0.871038086053965,0.413314376151506,9.75410019891218e-09,2.59831077645381,2.69544366027146,2016-03-14
73,54,"Daniel Berger","17606",-0.657136291156692,0.492141355148309,2.78110574941516,83,-10,-0.599427323089427,-0.0577089680672651,81.1914664379366,220,-0.416737228609367,0.458223763806808,2.2164,1,"USA",96,"PGA Tour","PGA Tour",-0.828505177785825,0.40555666454579,9.48017980207069e-09,2.7191063147816,2.73721502187585,2016-03-14
74,135,"Will Wilcox","14696",-0.654295178452081,0.499749838464522,2.78860081476762,77,-3,-0.65432052458352,2.534613143923e-05,72.1800670998899,284,-0.127570986017897,0.428726060152062,1.2317,1,"USA",81,"PGA Tour","Web.com Tour",-0.860028953529138,0.409333496110394,8.22267809689115e-09,2.73302691274429,2.74345486623661,2016-03-14
75,90,"Hunter Mahan","7636",-0.624772021514275,0.4796623414684,2.66716209547994,79,-4,-0.638849811350966,0.0140777898366912,77.1649601191765,362,-0.601878181928737,0.359131233553407,1.557,1,"USA",83,"PGA Tour","PGA Tour",-0.793432353782188,0.407193144163456,1.79609575248996e-08,2.4354145229823,2.62367636756936,2016-03-14
76,116,"Jason Kokrak","12337",-0.621536030692527,0.48963846830394,2.85276677508364,76,0,-0.664493055334147,0.0429570246416199,74.4308212199802,323,-0.391245644666371,0.393892943341293,1.3695,1,"USA",83,"PGA Tour","PGA Tour",-0.806008869792987,0.408112832798951,1.61662954786314e-08,2.90380499705596,2.81043278577839,2016-03-14
77,105,"K.J. Choi","1804",-0.608312588718448,0.487697561339197,2.72799546891329,78,-1,-0.647358166793615,0.0390455780751673,73.5281658046851,344,-0.320576736027028,0.375332314511456,1.4369,1,"KOR",79,"PGA Tour","PGA Tour",-0.797151517285321,0.408572824120203,1.90224293215521e-08,2.58089574825657,2.68404738540049,2016-03-14
78,55,"Rafael Cabrera Bello","7457",-0.59191088265149,0.47000103720803,2.86671658985387,81,-3,-0.618352536704408,0.0264416540529184,89.6707785346304,397,0.101471062037025,0.383094823301084,2.2161,1,"ESP",101,"European Tour","European Tour",-0.764381753823731,0.403898474192399,2.08761384883325e-08,2.92786270417782,2.82792557037252,2016-03-14
79,92,"John Senden","5207",-0.590897599630799,0.46957293093376,2.62459466440564,80,-1,-0.618599308147597,0.027701708516798,89.9296122650758,393,-0.260904701064815,0.387405877353161,1.5217,1,"AUS",97,"PGA Tour","PGA Tour",-0.747922268881261,0.402635882536728,2.38761913926237e-08,2.36772766307319,2.58224677654186,2016-03-14
80,86,"Russell Henley","14578",-0.573499837664227,0.482674886990108,2.81839664644485,82,-2,-0.601341227092241,0.0278413894280145,74.6684724563227,356,-0.558734306837841,0.356212126684791,1.6272,1,"USA",79,"PGA Tour","PGA Tour",-0.746389638896446,0.408215189998072,3.77133707717896e-08,2.8179689275429,2.77675793150225,2016-03-14
