"Rank","Player","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev"
41,"Freddie Jacobson","3846",-1.09471387024431,0.589545813588681,2.69916380947004,82.7403012262648,283,-0.570425790917381,0.440771952584624,1,"SWE",88,"PGA Tour","PGA Tour",-1.28381973120028,0.537672506514788,0.000215186403596193,2.47275676765868,2.63399335686955
42,"Vijay Singh","653",-1.09453785692802,0.593193770120682,2.75162622698685,74.5367043765549,315,-0.659600342010116,0.406424281297402,1,"FIJ",70,"PGA Tour","PGA Tour",-1.29806807065238,0.54024915778716,0.000207905887041781,2.58960983965527,2.68692538864255
43,"Adam Scott","6430",-1.06944932869374,0.596773403802179,2.88696597686211,74.6708806163521,273,-0.519749816062511,0.431751143582115,1,"AUS",82,"PGA Tour","PGA Tour",-1.27822773820406,0.540294845981572,0.00024049365897213,2.93952181553961,2.82461219569586
44,"Thongchai Jaidee","5973",-1.05975684125903,0.573301165478583,2.6695652750083,99.4441868450814,364,0.00405552221028211,0.408470530501677,1,"THA",107,"European Tour","European Tour",-1.23953470980065,0.534546236993385,0.000273398459378723,2.44223280889941,2.60727914331992
45,"Angel Cabrera","5717",-1.04387890671439,0.596805744088417,2.76841453334428,70.9900571759835,272,-0.662900588826258,0.400364285341609,1,"ARG",75,"PGA Tour","PGA Tour",-1.25333332407715,0.541731134213858,0.00029862848073697,2.62770236967734,2.70332053820018
46,"Justin Leonard","5603",-1.03107492452152,0.583410922857399,2.72839491496411,82.7404103049926,327,-0.64703946567885,0.396764330117999,1,"USA",84,"PGA Tour","PGA Tour",-1.2117006618958,0.537656942680612,0.00036183888103886,2.54755236442617,2.6652899480343
47,"Lucas Glover","7399",-1.02948856870703,0.582573910651748,2.83377716237207,84.5554004997729,330,-0.761193444933504,0.402351709720184,1,"USA",86,"PGA Tour","PGA Tour",-1.20141379842095,0.537169427743044,0.000384435028618431,2.80486493244506,2.77324731039434
48,"Ryan Moore","7489",-1.0270737520321,0.586145429568623,2.81997757315586,83.0099685311866,312,-0.621914922176038,0.418762868365041,1,"USA",86,"PGA Tour","PGA Tour",-1.20843901256557,0.537521367894442,0.000369037886891992,2.7700096951504,2.75838848759522
49,"Soren Hansen","6319",-1.01864065406111,0.584150083524255,2.82362262422784,80.1896877537589,317,-0.156969185928539,0.379424819544362,1,"DEN",88,"European Tour","European Tour",-1.22517797036524,0.539275613891053,0.000342616610693251,2.78051750847938,2.76253749367677
50,"Kevin Sutherland","4996",-1.01603685190714,0.581416538552909,2.70680685120376,87.8135914715511,328,-0.619173227950457,0.414471613174432,1,"USA",87,"PGA Tour","PGA Tour",-1.18730874133966,0.536215882949524,0.000414690911195611,2.5043193061476,2.64362594525413
51,"Rickie Fowler","12965",-0.992959978077526,0.660647677773456,2.92886890093763,59.4793199521575,98,-0.50851140625756,0.672761295642484,1,"USA",80,"PGA Tour","PGA Tour",-1.2523376393091,0.547014029166457,0.000343936632275685,3.05328024992487,2.85338705484064
52,"Robert Karlsson","4331",-0.990713947771366,0.60301297777514,2.91735134989103,68.2577898545871,279,-0.380237813137281,0.415563948072172,1,"SWE",61,"European Tour","European Tour",-1.21886146838215,0.543164074264821,0.000394881513748654,3.03015792541918,2.85435005690363
53,"Kevin Na","7452",-0.990101609110708,0.582376645827544,2.77340752205659,87.0823524969399,320,-0.56045311748843,0.417687378083365,1,"USA",94,"PGA Tour","PGA Tour",-1.16379735202599,0.536315284569477,0.000490190054280415,2.66082612236734,2.71157274027358
54,"Pat Perez","6762",-0.989486990973984,0.589229582020124,2.72936678904743,79.0303851559072,301,-0.613644005659347,0.413598692335664,1,"USA",86,"PGA Tour","PGA Tour",-1.17739159063234,0.53865090291571,0.000471966017375656,2.54132563368307,2.66500498476597
55,"Bill Haas","7900",-0.984054948934463,0.581488729132688,2.75231467425274,86.8094217970527,332,-0.58894945194584,0.409266670475641,1,"USA",92,"PGA Tour","PGA Tour",-1.15648050509164,0.536425443683906,0.000517164986442481,2.61095062493837,2.69018715408401
56,"Heath Slocum","7170",-0.968412894639498,0.576380937015317,2.7330797052939,95.8214798885012,357,-0.592964564676375,0.420464510997879,1,"USA",100,"PGA Tour","PGA Tour",-1.12453496547986,0.534365954494428,0.00061411471702076,2.57753435710135,2.67161181516603
57,"J.B. Holmes","7959",-0.959858438544585,0.59006980925367,2.92912544828476,82.7410864069085,293,-0.636524045209654,0.444864402058856,1,"USA",86,"PGA Tour","PGA Tour",-1.13729785608714,0.537601750159849,0.000607091027938234,3.03457559837128,2.86907537579561
58,"Ross Fisher","9396",-0.958583871815861,0.592885845615573,2.8371842641655,72.5465777840838,289,-0.379655682647081,0.384019186480625,1,"ENG",69,"European Tour","European Tour",-1.17089103665296,0.541615344123581,0.000530143871163598,2.81345390143254,2.77454517405953
59,"Brandt Snedeker","8820",-0.936624481459027,0.580691212212545,2.78913768048542,92.1462774441146,349,-0.554898942165064,0.433936900267849,1,"USA",106,"PGA Tour","PGA Tour",-1.09866646283123,0.53511778100276,0.000745842021086876,2.70058597669141,2.72801882632116
60,"John Senden","5207",-0.927845290084444,0.573608984253357,2.74401827861694,97.371105470129,372,-0.509896922084614,0.407353970377432,1,"AUS",101,"PGA Tour","PGA Tour",-1.08247586950097,0.533974718597348,0.000810902364371973,2.60473139359735,2.68339505972708
61,"Soren Kjeldsen","6149",-0.926456442897579,0.581261190853012,2.74943285144234,89.5719456944832,338,-0.183985251828742,0.418022934700957,1,"DEN",98,"European Tour","European Tour",-1.10803840026079,0.536690210690518,0.000725567780111152,2.60677290416274,2.68728793258156
62,"Jason Bohn","6462",-0.925981106927274,0.60333716874689,2.83831687962123,73.9750448112995,233,-0.564558926507313,0.471025586762616,1,"USA",85,"PGA Tour","PGA Tour",-1.12525761012403,0.540407320425335,0.00070315110010648,2.80990581347086,2.77345037272191
63,"Davis Love III","3464",-0.922395584631951,0.595384443475676,2.89447014853449,73.7342792684352,267,-0.65715231238248,0.415175343405917,1,"USA",80,"PGA Tour","PGA Tour",-1.11660742339924,0.540514311028066,0.000747130414159697,2.9613606118439,2.83257388345378
64,"Jeff Overton","10498",-0.918980214709036,0.580336140722986,2.85627945061927,88.151221592917,328,-0.498921705286575,0.408541294651574,1,"USA",85,"PGA Tour","PGA Tour",-1.08885845490354,0.536118915676896,0.000815272062892696,2.85762840231896,2.79670203343164
65,"Henrik Stenson","5994",-0.915718289531828,0.593625619373421,2.84185104922874,76.8108667145684,285,-0.490359525767986,0.424823540344269,1,"SWE",75,"European Tour","European Tour",-1.10993938166643,0.539924476746664,0.000770985194478606,2.8228159553143,2.77915922718113
66,"Ben Curtis","7101",-0.915622980298066,0.594646645705434,2.90563483301995,77.2695762670019,284,-0.673131309008425,0.437956087077003,1,"USA",70,"PGA Tour","PGA Tour",-1.10028455954218,0.539307004282491,0.000811170398011213,2.98423803958399,2.84413592319533
67,"Charles Howell-III","6892",-0.900548074260137,0.577778873378615,2.65054435788291,91.2791663936436,340,-0.523066085009083,0.407863821265917,1,"USA",98,"PGA Tour","PGA Tour",-1.06278069959259,0.535261246397651,0.00095247419050848,2.38119893461531,2.58680439279476
68,"Y.E. Yang","6629",-0.899777084916721,0.579495177957773,2.87764069882022,91.1964564427627,322,-0.587788137381034,0.418776035763013,1,"KOR",100,"PGA Tour","PGA Tour",-1.05953548866886,0.535521981455849,0.000978862420062046,2.90530423815154,2.8186878738573
69,"Jason Day","9771",-0.886757697542481,0.591462944113423,2.77026040555493,69.5012237692069,253,-0.512537136848515,0.426199894521476,1,"AUS",72,"PGA Tour","PGA Tour",-1.0972982317431,0.528057579630072,0.000638655200844701,2.63421488401678,2.70638398981483
70,"Fred Couples","44",-0.870927890774376,0.667718575636208,2.86295269581482,39.6536724972488,147,-0.608689202899474,0.357899980143084,1,"USA",40,"PGA Tour","PGA Tour",-1.22441228551818,0.562798984669899,0.000604206173508229,2.88259955645613,2.78399892999686
71,"Brian Gay","5951",-0.867045232683298,0.574747663658129,2.76210817550086,97.1011426103168,366,-0.601176713386355,0.414814499128696,1,"USA",102,"PGA Tour","PGA Tour",-1.01501208352043,0.534026893739903,0.0012712649966291,2.64438510688452,2.70164888471619
72,"Miguel A Jimenez","3596",-0.86661117880148,0.581974876194748,2.82643164933856,88.1999555729911,324,-0.168125688673779,0.414991993776377,1,"ESP",100,"European Tour","European Tour",-1.04773593741161,0.537089856923504,0.00109487281292605,2.78655562980634,2.76586715368992
73,"Edoardo Molinari","7033",-0.848272177316231,0.587270564012269,2.7347569272241,85.8706670634348,296,0.499518397372417,0.437731156198713,1,"ITA",103,"European Challenge Tour","European Tour",-1.06372461998551,0.537998664760226,0.001004927682981,2.56509964985257,2.67095652073277
74,"D.J. Trahan","7236",-0.829066297378242,0.580811656539872,2.79616613862296,86.481281218987,340,-0.574033561610215,0.402365181025715,1,"USA",85,"PGA Tour","PGA Tour",-0.993233434377834,0.536492730389452,0.00154029049213323,2.71546997551847,2.73517876827257
75,"Bryce Molder","7292",-0.818058411244917,0.583820424464266,2.80183565477391,91.2138319038322,299,-0.267737279630429,0.450756416480804,1,"USA",105,"PGA Tour","PGA Tour",-0.987539928218258,0.535495506929655,0.00156555638434039,2.7281499671229,2.7403351525572
76,"Alvaro Quiros","7886",-0.811862187961357,0.590114460079178,2.95729058426828,85.0809452863945,263,-0.221736402409617,0.455406008530749,1,"ESP",94,"European Tour","European Tour",-0.99452713733904,0.537800248859621,0.0015685678455043,3.09761004012799,2.89781512933577
77,"Mike Weir","5513",-0.807986909532166,0.588105291601068,2.91175404855785,79.1501344656052,304,-0.769705867430835,0.405767601694271,1,"CAN",84,"PGA Tour","PGA Tour",-0.976653903067461,0.53873363609423,0.00178996346644477,2.9995714022521,2.85174399364386
78,"Ricky Barnes","6846",-0.787326874891667,0.583297524985558,2.83289451439149,93.2426787424213,323,-0.337654028783431,0.457850698528556,1,"USA",95,"PGA Tour","Web.com Tour",-0.948628442513475,0.535027563418412,0.00198620888385025,2.79956505513047,2.77219323406849
79,"Simon Dyson","6436",-0.757930065528076,0.579899854604776,2.7659470599958,85.3741699693817,339,-0.0446591254767324,0.381468371035935,1,"ENG",88,"European Tour","European Tour",-0.942118224258048,0.537952588244166,0.00218858453258848,2.64314980988399,2.70447394095946
80,"Louis Oosthuizen","7672",-0.754492950545059,0.586343177756176,2.81923480020388,81.8855312521702,305,0.216727765539178,0.406020554188592,1,"RSA",89,"European Tour","European Tour",-0.958298183272942,0.538976591514186,0.0020179969918318,2.7682423857354,2.75758708594659
81,"Corey Pavin","159",-0.745686448808318,0.609314546064035,2.7103988945909,59.960956975531,259,-0.371457807752254,0.370735722476739,1,"USA",59,"PGA Tour","PGA Tour",-0.98389038369011,0.546462564261882,0.00198741366202815,2.43201190610274,2.6410221414737
82,"Jerry Kelly","5151",-0.745408733916958,0.580144787426673,2.83477237201644,93.6450138322018,339,-0.657149114303287,0.437646888361678,1,"USA",100,"PGA Tour","PGA Tour",-0.889308456595522,0.534812797175165,0.0028580077467941,2.80519577371206,2.77477322078208
83,"Chad Campbell","6248",-0.736945354407547,0.583407042776659,2.87805710469385,86.7906196492237,324,-0.589410921196478,0.422913829524774,1,"USA",90,"PGA Tour","PGA Tour",-0.894465247427239,0.53648161663314,0.0028548878686135,2.90881344854843,2.8183060373773
84,"Tom Gillis","3901",-0.735645791725908,0.617146698045697,2.72025040191705,70.6118712095909,174,-0.106088849614014,0.529894650928923,1,"USA",90,"PGA Tour","Web.com Tour",-0.955727546800007,0.541999828206771,0.00217229602199116,2.48534829048203,2.64931919598623
85,"Charley Hoffman","5768",-0.71014899990936,0.580579678293612,2.87570470765557,86.82766199143,341,-0.50828369941383,0.402729862480301,1,"USA",85,"PGA Tour","PGA Tour",-0.869336705849823,0.536406977885866,0.00331923229538995,2.90454893761351,2.81648802638763
86,"Jason Dufner","7301",-0.709687992784625,0.582118041367736,2.82021109823831,90.5902721473087,321,-0.509106793585598,0.435189667370341,1,"USA",100,"PGA Tour","PGA Tour",-0.862696469538985,0.535599131410729,0.003405514889936,2.77151413915032,2.75947988297446
87,"K.T. Kim","7880",-0.706956242801729,0.598412881323903,2.71829507855803,81.1730676432533,229,0.787198755343626,0.477690501699097,0,"KOR",91,"Japan Golf Tour","Japan Golf Tour",-0.940353636695818,0.540667747782799,0.00232894259529788,2.51221584675877,2.65160897524096
88,"Tim Petrovic","2701",-0.702419345055097,0.577638314479513,2.84353722113701,95.0169825260514,354,-0.474981738115925,0.426521161046046,1,"USA",99,"PGA Tour","PGA Tour",-0.849439059363825,0.534435904183123,0.00361297267051961,2.82569908443992,2.78424817601393
89,"Nick O'Hern","6100",-0.673188698237795,0.585795114947323,2.72329481644235,75.9430880729835,311,-0.409724905845349,0.364911792031663,1,"AUS",81,"PGA Tour","PGA Tour",-0.856243843555587,0.539761245449983,0.00380356944339637,2.52256932034497,2.65954483710382
90,"Spencer Levin","8199",-0.673134695982592,0.581189306009218,2.64206008098881,99.6658444117187,298,-0.160587687164339,0.474133376480897,1,"USA",110,"PGA Tour","PGA Tour",-0.826103991725861,0.53366495573464,0.00409704348163758,2.37812321288033,2.57734368335601
91,"Michael Sim","7681",-0.668486049304535,0.60232841716822,2.81710715049375,70.1058579746252,243,-0.016967004165377,0.429620909935192,1,"AUS",74,"PGA Tour","PGA Tour",-0.886540871520824,0.542139661487797,0.00331193476745433,2.75517961547675,2.7519616958153
92,"Boo Weekley","7403",-0.668381917690282,0.585838365760349,2.79868139471237,85.0550628257826,325,-0.563178608851914,0.430149743067832,1,"USA",90,"PGA Tour","PGA Tour",-0.825990761142575,0.536881945594972,0.0043284063474933,2.71866771224207,2.73667881899072
93,"Charlie Wi","5905",-0.659814620543262,0.58021172322205,2.75256659591904,85.785742802214,341,-0.478639829208743,0.393579017422928,1,"KOR",85,"PGA Tour","PGA Tour",-0.819024362559776,0.536680160148002,0.00449339039316381,2.6112535990662,2.69072057657518
94,"Richard Green","3877",-0.65479462400218,0.601378497621007,2.75996795717381,68.508313972916,255,0.106374226926891,0.404589244839018,1,"AUS",76,"European Tour","European Tour",-0.881911921986629,0.543499641470034,0.0034853978611863,2.59906759664939,2.69365310075838
95,"Carl Pettersson","7048",-0.650119101089413,0.576440822752295,2.72232324920664,96.1318207110068,368,-0.52201816084002,0.422831615621683,1,"SWE",96,"PGA Tour","PGA Tour",-0.79046524296796,0.534242529114796,0.00509793633831795,2.55363968447387,2.66059389066344
96,"Greg Chalmers","5625",-0.638082963284499,0.574423161925251,2.68576353053336,100.236650502223,356,-0.210018681996208,0.426032870713923,1,"AUS",108,"PGA Tour","Web.com Tour",-0.785007846527326,0.533582850549796,0.00520581973992096,2.47861870895032,2.62361654457865
97,"Hiroyuki Fujita","5599",-0.636584589113966,0.585934506530954,2.7122447212171,86.177299791498,303,0.688965354092314,0.42103887775925,0,"JPN",97,"Japan Golf Tour","Japan Golf Tour",-0.845581495444912,0.539424603050328,0.00402686947730856,2.51234728635335,2.64819791213314
98,"Jeev Milkha Singh","3831",-0.635583382754876,0.573301990799286,2.72209245648887,88.6036384875091,392,-0.199427326863565,0.354496797322013,1,"IND",86,"PGA Tour","European Tour",-0.799353901771171,0.536469775447181,0.00502042611410281,2.5455680981624,2.66103592027977
99,"Matt Jones","8605",-0.626933848145678,0.58969585467534,2.81432657498485,82.2956826179602,303,-0.310361753018873,0.438746295456268,1,"AUS",92,"PGA Tour","PGA Tour",-0.798814884564918,0.537823002486137,0.00514745078171889,2.75444148343758,2.75185262498642
100,"Rod Pampling","5668",-0.625044994760672,0.576684367930349,2.70547612786331,93.9688426073924,352,-0.393949247133061,0.413564066412395,1,"AUS",104,"PGA Tour","PGA Tour",-0.772421532871342,0.534723299665213,0.00570071105194668,2.51272004224485,2.64330025124332
101,"Chris Wood","12451",-0.621823112109171,0.620511254198226,2.96087804460817,66.3377453905866,158,0.0936177445434474,0.50698362408459,1,"ENG",73,"European Tour","European Tour",-0.856481480744096,0.544620977970349,0.00412264264507905,3.14671434968593,2.8951277309397
102,"Anders Hansen","5724",-0.619327854941338,0.594450265822623,2.75265004829429,70.8830989588764,283,-0.0702748775223649,0.378823357619955,1,"DEN",74,"European Tour","European Tour",-0.827618141989859,0.542531237829941,0.00470641324558267,2.58661531454545,2.68769625698998
103,"Steve Elkington","579",-0.612458809029553,0.599344116968031,2.75051388513248,69.8819955642914,281,-0.351407356828736,0.409647707642046,1,"AUS",78,"PGA Tour","PGA Tour",-0.810141302112562,0.541811425148091,0.00514250686016053,2.57650074303777,2.68442047037389
104,"Tom Lehman","757",-0.612426420441997,0.667777974040895,2.68723916749925,38.7232687032587,189,-0.588730132395513,0.333341437501165,1,"USA",34,"PGA Tour","PGA Tour",-0.947659635735366,0.56376288435225,0.00335755114180221,2.16622568014138,2.6029458159416
