"Rank","Player","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev"
12,"Matt Kuchar","6169",-1.71806264467217,0.444201295745804,2.60991929173291,11,1,-1.7469508569434,0.028888212271232,97.2557039308902,399,-0.691924612496035,0.402100692795716,1,"USA",106,"PGA Tour","PGA Tour",-1.90967924950509,0.372861241056983,4.90722710830741e-19,2.36117596533196,2.57184057013987
13,"Zach Johnson","6986",-1.598417159014,0.452707403639891,2.69639918843481,13,0,-1.58929584101712,-0.00912131799687876,84.26538589649,379,-0.838179434369722,0.371207639349415,1,"USA",92,"PGA Tour","PGA Tour",-1.80143184999016,0.377706968317387,1.68926940206538e-17,2.53273814006825,2.6581242615953
14,"Patrick Reed","14838",-1.56644484588777,0.447774394913645,2.71821354097498,14,0,-1.53647508174005,-0.0299697641477201,104.613093572836,344,-0.728224443709346,0.456550399457727,1,"USA",120,"PGA Tour","PGA Tour",-1.73877343269539,0.370803258673236,1.84896399185231e-17,2.60531426863797,2.68107869067647
15,"Adam Scott","6430",-1.54985541833825,0.471556669795134,2.80330487266227,21,-6,-1.32098040998674,-0.228875008351509,76.5351538850358,310,-0.384340969112305,0.413003720569636,1,"AUS",68,"PGA Tour","PGA Tour",-1.79154653769719,0.381612471578607,4.45135121507501e-17,2.78343173055518,2.76335891918942
16,"Kevin Na","7452",-1.52332912178199,0.458176997950712,2.71166161925485,15,1,-1.45468544214687,-0.0686436796351175,88.4938827780437,330,-0.731944650703619,0.42858234107676,1,"USA",103,"PGA Tour","PGA Tour",-1.71959693912506,0.375922682963021,7.67790388305298e-17,2.57218533472141,2.67267330137612
17,"Paul Casey","7108",-1.47799360383143,0.456025306855096,2.69677289285084,16,1,-1.44815821374281,-0.0298353900886212,86.833549927005,342,-0.627928556482376,0.405659576776742,1,"ENG",91,"PGA Tour","European Tour",-1.67854156802956,0.376812142725514,2.25895482269414e-16,2.53600944747083,2.6579362210412
18,"Justin Thomas","14139",-1.40812085318906,0.464135757929269,2.72776865653007,19,-1,-1.41680376574323,0.00868291255417364,89.6612229770786,233,-0.419101221974693,0.468035042109773,1,"USA",106,"PGA Tour","PGA Tour",-1.61072137899706,0.375221403618382,7.53518934974006e-16,2.60845969434102,2.68799178602898
19,"Danny Willett","12920",-1.38736915038157,0.458234317730983,2.7604984200419,17,2,-1.43813569462476,0.0507665442431915,88.0756637060231,347,-0.299146974622939,0.421987795073766,1,"ENG",84,"European Tour","European Tour",-1.59491556110998,0.377188306894357,1.49233587236949e-15,2.68590166316813,2.72219999946871
20,"Branden Grace","11952",-1.3494397539006,0.448877752315115,2.79119873299553,20,0,-1.37957156269396,0.0301318087933635,94.8445116707797,395,-0.310553996506578,0.412391098744128,1,"RSA",100,"European Tour","European Tour",-1.54063299681455,0.374306447181411,2.92707505672454e-15,2.76077107833786,2.75486826010834
21,"Phil Mickelson","1547",-1.30973035166751,0.480963788882194,2.75002875790329,22,-1,-1.32026537087583,0.010535019208324,64.3194210417937,319,-0.742736735512298,0.346272587588189,1,"USA",74,"PGA Tour","PGA Tour",-1.55429082936251,0.388428563037938,2.13646501745634e-14,2.63191145621861,2.70764325624318
22,"Keegan Bradley","13872",-1.29148584923553,0.453349262949174,2.73798755041729,23,-1,-1.2801409860897,-0.0113448631458286,85.2775870924331,381,-0.733609535540267,0.381933074984204,1,"USA",94,"PGA Tour","PGA Tour",-1.4786568604823,0.377195821214927,1.73072616214067e-14,2.63302990100303,2.70019448781445
23,"Brooks Koepka","16243",-1.28284157023404,0.454549636512866,2.81745776776005,26,-3,-1.24068320813651,-0.0421583620975343,90.3575820752401,315,-0.524094152123154,0.419785093660509,1,"USA",92,"PGA Tour","PGA Tour",-1.46966319985726,0.375379725133412,1.56202761285785e-14,2.81942942170929,2.78054902870952
24,"Russell Knox","13831",-1.27948977361343,0.44564811045376,2.72042412857319,18,6,-1.4338676667351,0.154377893121673,96.3361419924613,390,-0.535915017847563,0.405981005868296,1,"SCO",103,"PGA Tour","PGA Tour",-1.45450683569245,0.372993159062718,1.46143352842725e-14,2.60449782844043,2.68367382536928
25,"Bill Haas","7900",-1.2751149511408,0.453169520118411,2.62630927705683,30,-5,-1.21387400162623,-0.0612409495145652,84.8544492212373,372,-0.817692242160194,0.378012828252284,1,"USA",86,"PGA Tour","PGA Tour",-1.45850113933603,0.377394615832604,2.70404013003883e-14,2.36589602630828,2.58691665980766
26,"Francesco Molinari","7655",-1.24927063431785,0.450307973479093,2.68116022470243,25,1,-1.26374485436372,0.0144742200458681,84.5757785295366,381,-0.353692269091541,0.358162984499799,1,"ITA",84,"PGA Tour","European Tour",-1.45052804022619,0.378046913091308,3.52199300966269e-14,2.49768500215154,2.64307451267412
27,"Ryan Palmer","7820",-1.22297164765512,0.461414585272545,2.7533541441725,27,0,-1.23099552092333,0.00802387326821052,76.5753727775835,348,-0.635535223029817,0.362156423814074,1,"USA",83,"PGA Tour","PGA Tour",-1.42961611861957,0.380923285872512,8.30391767636316e-14,2.66097701102335,2.71441625837484
28,"Louis Oosthuizen","7672",-1.21569390301716,0.476949428981402,2.7361415018652,29,-1,-1.2202742119129,0.00458030889574323,74.630820451432,309,-0.629579905104447,0.425165607683215,1,"RSA",74,"PGA Tour","PGA Tour",-1.4290863330816,0.382599123348435,1.07512688605283e-13,2.60834686657761,2.69425120588698
29,"Ryan Moore","7489",-1.16784918997731,0.467662686173228,2.81699871469508,31,-2,-1.17308192861785,0.00523273864053864,74.1445786333467,336,-0.721533724356098,0.374237005648369,1,"USA",78,"PGA Tour","PGA Tour",-1.37371204811915,0.382384289797158,3.08371583565341e-13,2.82119420596531,2.77790809253204
30,"Charl Schwartzel","7398",-1.16659627612439,0.441154975066782,2.74097367961419,40,-10,-1.05376794548262,-0.112828330641767,102.926445783754,412,-0.383061099003747,0.411393969035492,1,"RSA",104,"PGA Tour","PGA Tour",-1.33152802557649,0.371531417219984,1.4669773334829e-13,2.65522778502382,2.70523917617492
31,"Kevin Kisner","11328",-1.16445435573692,0.453207118274648,2.81879640427795,24,7,-1.2642297153976,0.0997753596606752,91.6249671787641,346,-0.562430038863637,0.421308380427009,1,"USA",107,"PGA Tour","PGA Tour",-1.34030935280201,0.374580731018071,1.93224975510951e-13,2.82244438308653,2.78212445385095
32,"J.B. Holmes","7959",-1.15711879060316,0.479647727232158,2.86934586451008,34,-2,-1.10868745210508,-0.0484313384980768,70.2110684898905,281,-0.808130848817253,0.400507651959335,1,"USA",81,"PGA Tour","PGA Tour",-1.36968260228219,0.384739207806363,4.635033608883e-13,2.95832223683351,2.82897220699357
33,"Robert Streb","14852",-1.15138231364691,0.450083394772721,2.73742085349813,36,-3,-1.10113494433827,-0.0502473693086403,96.0204639953551,368,-0.643641344565789,0.428362870503146,1,"USA",108,"PGA Tour","PGA Tour",-1.31579273944744,0.37315300194679,2.55784699411527e-13,2.64048232927109,2.7001662665318
34,"Jason Bohn","6462",-1.12633679438352,0.458706647567465,2.78820470373148,33,1,-1.13154406721691,0.00520727283338562,84.5340186451545,338,-0.530033727031559,0.407230609977601,1,"USA",93,"PGA Tour","PGA Tour",-1.31452722309861,0.377165229476955,4.66712401359175e-13,2.75050368163119,2.75021338833694
35,"Bernd Wiesberger","9531",-1.11545097324898,0.44741035907847,2.854237760781,28,7,-1.22268973161489,0.10723875836591,97.3499166790144,394,-0.182873010048289,0.415642354512466,1,"AUT",100,"European Tour","European Tour",-1.29444512510372,0.373962490211512,4.39143329594603e-13,2.90040800853124,2.8189532038786
36,"Marc Leishman","7649",-1.10476814121559,0.465546354640691,2.81188906735154,39,-3,-1.06448103071272,-0.0402871105028741,74.2016939101253,353,-0.548934833985916,0.363253002095952,1,"AUS",72,"PGA Tour","PGA Tour",-1.31389968829016,0.38241246746963,9.76743419409925e-13,2.80885652423017,2.7730825301047
37,"Brendan Steele","11019",-1.09919734944453,0.460473481909092,2.81207809958571,35,2,-1.10569195227313,0.00649460282860459,78.781637798351,346,-0.561545421057556,0.374898100613456,1,"USA",86,"PGA Tour","PGA Tour",-1.29617319460097,0.379788385797904,9.58351502385968e-13,2.80933121078791,2.77412101585855
38,"Jimmy Walker","7293",-1.09769517174584,0.451500454768122,2.88155932989502,38,0,-1.06540281787975,-0.0322923538660895,85.0988037458418,393,-0.759993507730736,0.369877023378144,1,"USA",88,"PGA Tour","PGA Tour",-1.27223843049743,0.377447260262632,1.10133019293569e-12,2.97565534038506,2.84596758784235
39,"Jamie Donaldson","7084",-1.0906066938143,0.456772033732431,2.76226061446185,54,-15,-0.964854440408507,-0.125752253405792,88.1712418341912,350,-0.309874842346882,0.41588630270027,1,"WAL",92,"European Tour","European Tour",-1.27920350245192,0.376857056025198,8.87988087978925e-13,2.69062458714482,2.72423255457516
40,"Ian Poulter","1435",-1.07367865278776,0.460694644331182,2.77975912100509,37,3,-1.0879979596517,0.0143193068639353,85.4043430287847,344,-0.569326019712477,0.420773975806342,1,"ENG",91,"PGA Tour","PGA Tour",-1.2554661546138,0.377542929506235,1.53840611435401e-12,2.72962602357127,2.74131742333783
41,"Emiliano Grillo","12808",-1.05819640933551,0.448994997463688,2.74540628711818,45,-4,-1.04142659068558,-0.0167698186499294,98.8025727459719,361,-0.0119614411678392,0.433321810250232,1,"ARG",108,"European Tour","European Tour",-1.23956216871612,0.373111593745403,1.14094150298568e-12,2.66007153550303,2.70844220422009
42,"Luke Donald","4163",-1.04048124643664,0.453233139448173,2.69181167669863,43,-1,-1.042450323582,0.00196907714535999,89.8470839615978,362,-0.574789268040702,0.409789984721235,1,"ENG",98,"PGA Tour","PGA Tour",-1.21132049513894,0.375525976706031,2.72149086677495e-12,2.5297128794221,2.6533808290777
43,"Graeme McDowell","7548",-1.02929700539329,0.461734341445005,2.72593094789819,46,-3,-1.02075987218401,-0.00853713320928362,83.6587380477587,336,-0.423293150281649,0.414501827464835,1,"NIR",86,"European Tour","PGA Tour",-1.21823918017824,0.37828770000499,3.43544021856933e-12,2.59930749820217,2.686540699606
44,"Tony Finau","11676",-1.01537408307436,0.463426392854257,2.7785419830195,47,-3,-1.01721571475064,0.00184163167628237,89.1778659655978,238,-0.295120698187314,0.46145266062846,1,"USA",104,"PGA Tour","PGA Tour",-1.19978686487487,0.375400200498113,3.33048026131625e-12,2.72624015188171,2.73962251593318
45,"Steve Stricker","4818",-1.00816066930517,0.597218101092999,2.71876918376714,41,4,-1.05297145560274,0.0448107862975657,34.3527728946636,201,-0.760245549244894,0.302398603602541,1,"USA",32,"PGA Tour","PGA Tour",-1.41968032329838,0.425982484597714,2.88316257384529e-11,2.32551719029188,2.65236430648746
46,"Harris English","14577",-1.00658867941128,0.447441630728766,2.66612734997915,44,2,-1.04160860367624,0.0350199242649565,93.0502011777388,401,-0.636977895279068,0.398277356581696,1,"USA",104,"PGA Tour","PGA Tour",-1.167082576967,0.374013630708963,5.14942827162911e-12,2.47792177797915,2.62831334383814
47,"Byeong Hun An","14459",-1.00315269336588,0.452302331565376,2.82169387041559,55,-8,-0.947700700939434,-0.0554519924264436,98.6514167763069,346,0.297541024636168,0.44798630900801,1,"KOR",104,"European Tour","European Challenge Tour",-1.19555024311169,0.373786812198408,2.91539801830603e-12,2.8262488660063,2.78520715552747
48,"Lee Westwood","4052",-0.993691938800521,0.449574873154111,2.74433779423102,42,6,-1.04826865077607,0.0545767119755489,97.0102587367022,388,-0.368819866241111,0.427837002223838,1,"ENG",97,"European Tour","PGA Tour",-1.15900470937525,0.373559724706078,5.65198732829615e-12,2.656600543032,2.7072628912378
49,"Brandt Snedeker","8820",-0.992504345486221,0.455651925056199,2.91644690234949,32,17,-1.14386204937927,0.151357703893049,84.0306284131381,355,-0.658814311783283,0.386518422078922,1,"USA",93,"PGA Tour","PGA Tour",-1.16741722227874,0.377590739257524,8.09246397122104e-12,3.05940953254812,2.88063254467079
50,"Daniel Summerhays","12424",-0.977870807109658,0.448266036859816,2.72523890976328,53,-3,-0.966494382980238,-0.0113764241294199,90.1155413542988,379,-0.580166450153175,0.386306972628812,1,"USA",97,"PGA Tour","PGA Tour",-1.14381847954031,0.374921592794425,8.93879406262595e-12,2.6091506012637,2.68811917062577
51,"Patton Kizzire","13470",-0.972548405278207,0.543836973363658,2.82015077334975,52,-1,-0.967952967345312,-0.00459543793289474,63.522197895829,104,0.34772236938449,0.641003722947981,0,"USA",96,"Web.com Tour","Web.com Tour",-1.2683080257219,0.389558035342865,5.74402861355852e-12,2.79838741463673,2.76721732627343
52,"Chris Wood","12451",-0.968878635785676,0.472896772950702,2.73500653044685,69,-17,-0.862799299657194,-0.106079336128482,79.2469752228901,319,-0.0612625641564547,0.437550119345232,1,"ENG",78,"European Tour","European Tour",-1.18140545827047,0.381279190590055,9.93443603838054e-12,2.61227710436767,2.69381316421902
53,"Shane Lowry","13900",-0.968740757365273,0.463108572444859,2.78674879997036,59,-6,-0.915160340176652,-0.0535804171886213,82.7905943242515,332,-0.362281050006774,0.41357675749154,1,"IRL",78,"European Tour","European Tour",-1.15842773509813,0.379235040802341,1.17255737288185e-11,2.74521987415665,2.74799914924738
54,"Martin Kaymer","8117",-0.963358478804563,0.448738010724558,2.8462251405166,50,4,-0.984201065096693,0.0208425862921304,96.7475902681161,380,-0.39402611958041,0.421637474819544,1,"GER",92,"European Tour","European Tour",-1.12610076865801,0.373709038991711,1.06555260815227e-11,2.88269486065669,2.8106283546993
55,"Webb Simpson","11049",-0.960153823610883,0.461416717087839,2.73778724571345,51,4,-0.972637147345843,0.0124833237349595,78.5260022092169,348,-0.742116145518859,0.37699617287468,1,"USA",80,"PGA Tour","PGA Tour",-1.14097348956051,0.380160809344962,1.80331892474869e-11,2.62338568753418,2.69862439327579
56,"Victor Dubuisson","10198",-0.953430845872288,0.474071134880122,2.91457057101621,61,-5,-0.890763839262473,-0.0626670066098146,78.5032494528922,290,-0.267667118492587,0.439364917965551,1,"FRA",78,"European Tour","European Tour",-1.15704442039396,0.381252414938814,1.54052804872768e-11,3.05997930972577,2.87575697382571
57,"Danny Lee","11826",-0.935965533421831,0.446396104219355,2.75847201610068,63,-6,-0.886685351834091,-0.0492801815877395,96.5578033217905,379,-0.490996592624847,0.411507744928959,1,"NZL",111,"PGA Tour","PGA Tour",-1.0931554421666,0.372863751248553,1.7630543652898e-11,2.68889935910984,2.72211285250049
58,"Billy Horschel","11276",-0.931251709257994,0.452368323725083,2.77879598024911,49,9,-0.985984497185992,0.0547327879279977,81.8026924440835,373,-0.75171923115297,0.352290664898472,1,"USA",90,"PGA Tour","PGA Tour",-1.10257411156141,0.378689830468326,3.01517728785651e-11,2.73009797833023,2.74172755749706
59,"Kevin Chappell","13305",-0.918543538020255,0.455529997099724,2.90436496971682,57,2,-0.923940087572873,0.00539654955261837,84.9800824254846,361,-0.58245139791814,0.392862480384857,1,"USA",90,"PGA Tour","PGA Tour",-1.09047829192406,0.377051186787614,3.08134474946369e-11,3.0286707953558,2.86841912890368
60,"Russell Henley","14578",-0.916089196555815,0.459124620062192,2.8292589168656,58,2,-0.919393129813146,0.00330393325733147,79.5067092275016,351,-0.69366053893559,0.372516059860116,1,"USA",88,"PGA Tour","PGA Tour",-1.09404122822272,0.379621623634551,3.92085394673123e-11,2.85215662413284,2.7917576187621
61,"Thongchai Jaidee","5973",-0.91547632704397,0.44160853793068,2.66946377017146,48,13,-0.986426136314957,0.0709498092709872,107.490072250765,417,-0.0567606052966824,0.431086235913267,1,"THA",106,"European Tour","European Tour",-1.07437642044382,0.371032424531889,1.9868380213632e-11,2.50716908540182,2.63268279887357
62,"Charley Hoffman","5768",-0.887906151824624,0.45586494221643,2.94133023535423,60,2,-0.893294720124244,0.0053885682996202,79.9520221248415,368,-0.649500695303668,0.358971213691068,1,"USA",90,"PGA Tour","PGA Tour",-1.06489714279665,0.379224870899783,6.27236566385895e-11,3.12987049178962,2.90578917126948
63,"Cameron Tringale","14013",-0.883198682085944,0.445846832423905,2.6998597980878,62,1,-0.886936944970201,0.00373826288425749,89.9098986547414,395,-0.635728097415442,0.371129798362602,1,"USA",100,"PGA Tour","PGA Tour",-1.04149740480938,0.375124484201223,5.90292439837242e-11,2.55124886843443,2.66279243114221
64,"Charles Howell-III","6892",-0.870045425256942,0.441641856156639,2.71051300460005,66,-2,-0.873294456845448,0.00324903158850631,97.8219088189463,414,-0.522539721265861,0.392369299037095,1,"USA",108,"PGA Tour","PGA Tour",-1.0199809905279,0.372298646886669,6.23181548518588e-11,2.58528741548475,2.67429116197106
65,"Matt Jones","8605",-0.861144790186282,0.458625048423963,2.9067255888754,77,-12,-0.782877435387119,-0.0782673547991628,81.6852389147255,337,-0.523481540522154,0.386199911717435,1,"AUS",90,"PGA Tour","PGA Tour",-1.03865120589502,0.378574703243029,9.23341641143388e-11,3.03970321402738,2.87031648324382
66,"Will Wilcox","14696",-0.860641152486362,0.486972696735409,2.7254648357419,68,-2,-0.865648799549362,0.00500764706299972,66.3018768679627,271,-0.0629083053444387,0.399597064096007,1,"USA",70,"PGA Tour","Web.com Tour",-1.10110471533521,0.386911022408954,7.98846430958342e-11,2.56297999714974,2.68160701138326
67,"Jason Dufner","7301",-0.85841486687673,0.467441334493893,2.73774310629869,67,0,-0.86766515515553,0.00925028827880026,75.49487671577,346,-0.567892476564441,0.384648879800825,1,"USA",81,"PGA Tour","PGA Tour",-1.04770574295013,0.381655613174739,1.11540577032098e-10,2.61763510097015,2.69754256961638
68,"Scott Piercy","7899",-0.855873402124496,0.473012954008644,2.81908413505874,65,3,-0.873789473633673,0.0179160715091772,79.0515256694641,326,-0.600898837270271,0.442603100564594,1,"USA",93,"PGA Tour","PGA Tour",-1.03600676903485,0.379752330351626,1.10425789266451e-10,2.82147611884827,2.77911750487091
69,"Anirban Lahiri","12669",-0.844077334518225,0.458431570516087,2.76594192257855,56,13,-0.932819284440001,0.0887419499217756,90.6682849128906,323,0.0937732665847557,0.439777767014977,1,"IND",94,"European Tour","Asian Tour",-1.03170198277539,0.375939520492236,7.72154792803485e-11,2.69938560912325,2.727686788147
70,"Graham Delaet","10252",-0.843926308980884,0.480118645687755,2.80440929421438,70,0,-0.84984086674504,0.0059145577641555,63.251854326298,327,-0.549492722144964,0.33057707710822,1,"CAN",70,"PGA Tour","PGA Tour",-1.06783407275438,0.38889557113852,1.74684875188846e-10,2.78665024353097,2.76300517110246
71,"Brendon Todd","12425",-0.834584239377106,0.449788886489878,2.79150306752761,71,0,-0.83791458151793,0.00333034214082362,89.2992618626867,362,-0.602006259459161,0.388832913004011,1,"USA",98,"PGA Tour","PGA Tour",-0.992713392721672,0.375445451335962,1.44907395199653e-10,2.76150310344943,2.75502800958652
72,"Hunter Mahan","7636",-0.808150136050157,0.455319878478337,2.74114588845099,64,8,-0.884797650987259,0.0766475149371021,82.4562393223383,365,-0.735611009806908,0.373344401070055,1,"USA",88,"PGA Tour","PGA Tour",-0.971496874597781,0.378359066529878,2.87819249901946e-10,2.6376075913853,2.70306577612056
73,"William McGirt","12477",-0.785812293374877,0.44972017793233,2.82039070886027,76,-3,-0.789299873457458,0.00348758008258132,87.6162844488689,383,-0.504865556449676,0.379124538228178,1,"USA",98,"PGA Tour","PGA Tour",-0.947965130390798,0.375806856604122,3.26999497046719e-10,2.82933222215501,2.78430521175137
74,"Nick Watney","7955",-0.776692259378009,0.45887479904892,2.74335277173344,78,-4,-0.780509058421357,0.00381679904334764,80.7065714594056,367,-0.579790043296913,0.381180277499815,1,"USA",92,"PGA Tour","PGA Tour",-0.948446741455561,0.378814334545223,4.46681931677878e-10,2.64015864143404,2.70470300568757
75,"Gary Woodland","12577",-0.776427962391006,0.465935835956912,2.76408228326344,73,2,-0.830591422258914,0.0541634598679085,72.5107473250226,333,-0.719565940230121,0.350529111647495,1,"USA",74,"PGA Tour","PGA Tour",-0.960547281867938,0.383274556302506,5.80012010844849e-10,2.68413100093516,2.72452833815726
76,"Brendon de Jonge","8767",-0.769973100869707,0.428938287975515,2.70574819599248,79,-3,-0.773903084664511,0.00392998379480347,107.456150412099,490,-0.469949397963423,0.36517248939448,1,"ZIM",108,"PGA Tour","PGA Tour",-0.903456888967897,0.369532251212117,3.57159848577977e-10,2.58755601595005,2.67153237772354
77,"John Senden","5207",-0.757187083282635,0.447790369104543,2.62129436189233,72,5,-0.835203014902696,0.0780159316200614,92.4650594054041,392,-0.288744668535212,0.39564298773049,1,"AUS",93,"PGA Tour","PGA Tour",-0.918648294274573,0.374517013670303,4.70101540555611e-10,2.37476955376107,2.58276362004457
78,"Andy Sullivan","15326",-0.742038922700016,0.454193101152889,2.89059348676342,84,-6,-0.684196156623149,-0.0578427660768668,93.0123102723562,351,-0.0312011433458166,0.428451103102876,1,"ENG",99,"European Tour","European Tour",-0.913533661182698,0.375618136384707,5.75871314801291e-10,2.98412210730743,2.85468725652816
79,"Matthew Fitzpatrick","17646",-0.739205430732765,0.486037375056213,2.85751828139549,75,4,-0.802594967358598,0.0633895366258332,90.8175170223464,180,0.251484158776941,0.579362860034463,1,"ENG",113,"European Tour","European Tour",-0.934063303526504,0.376567238544972,4.49485840674136e-10,2.89930151766221,2.81587968467367
80,"Daniel Berger","17606",-0.718846789846929,0.478302459969801,2.86522948159748,74,6,-0.811463779203775,0.0926169893568456,78.9025953549431,198,-0.426463682365556,0.468365067803175,1,"USA",97,"PGA Tour","PGA Tour",-0.898857224617436,0.379878050232906,1.13780657159927e-09,2.9343736433707,2.82502508643768
81,"Chris Kirk","12423",-0.700312705515868,0.453732459281193,2.88801437336577,120,-39,-0.434993149134856,-0.265319556381012,80.2977144582448,381,-0.746086864688578,0.348431387920542,1,"USA",80,"PGA Tour","PGA Tour",-0.860901170542525,0.379426998748507,2.02269317462213e-09,2.99844374375411,2.85214899263028
82,"Kiradech Aphibarnrat","12321",-0.676980114664504,0.451224692573213,2.90245962489747,89,-7,-0.649015922962003,-0.0279641917025014,99.2920358563678,374,0.232706661755262,0.44589205117387,1,"THA",103,"European Tour","European Tour",-0.84666739922476,0.373450705646538,1.41456973601989e-09,3.00287788580183,2.86717075720512
83,"Brian Harman","8825",-0.674799225337551,0.445778592740309,2.78453054577759,85,-2,-0.680690489969389,0.0058912646318382,91.4073236196991,407,-0.561824672145492,0.380289167590305,1,"USA",100,"PGA Tour","PGA Tour",-0.821773275655431,0.374433260745788,2.35165491253023e-09,2.74687555968173,2.74861634402164
84,"David Hearn","7340",-0.668210570996246,0.446160414648401,2.76674724681289,86,-2,-0.673795548233979,0.00558497723773299,91.7905686179957,399,-0.532247262915,0.384568270359014,1,"CAN",99,"PGA Tour","PGA Tour",-0.815439378364877,0.374314926920516,2.57841215246096e-09,2.70615228876511,2.7305367992663
85,"Jerry Kelly","5151",-0.664551773319175,0.469712515716713,2.73130820524936,87,-2,-0.671909068582958,0.00735729526378315,72.8287880550081,329,-0.498620785459412,0.374952423269033,1,"USA",75,"PGA Tour","PGA Tour",-0.850676609589728,0.382705479973151,3.26093033746914e-09,2.59684603594458,2.69061603812984
86,"Stewart Cink","5665",-0.662752373193247,0.462231839022343,2.69740630781733,88,-2,-0.669136811820933,0.0063844386276859,80.6170833056855,327,-0.48077762721796,0.398480560369136,1,"USA",87,"PGA Tour","PGA Tour",-0.832075901500121,0.378855835893359,3.0491777364895e-09,2.52556561600611,2.65750682340549
87,"George McNeill","6419",-0.653138301916531,0.463134989654682,2.76596958615778,80,7,-0.766213015374418,0.113074713457887,81.0820294108578,334,-0.405424531391456,0.406418791329693,1,"USA",97,"PGA Tour","PGA Tour",-0.824363466283251,0.37871452142089,3.40499634802294e-09,2.694185713572,2.7269201918845
