"Rank","Player","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev"
1,"Rory McIlroy","10091",-2.38546342847674,0.548606115634661,2.97574467137387,83.4353738790014,338,-0.574562921857983,0.39704755978008,1,"NIR",90,"PGA Tour","PGA Tour",-2.65153228709353,0.495192985157274,6.47481052915787e-05,3.16557962363522,2.92473719829632
2,"Jim Furyk","2881",-2.21424945611669,0.554644340945993,2.70841904176859,71.4769984376537,344,-0.830903881882785,0.343804804575944,1,"USA",80,"PGA Tour","PGA Tour",-2.49109084345775,0.499698767062641,0.000275077786789905,2.49176835736252,2.65101930601632
3,"Adam Scott","6430",-2.16994169324372,0.55389913301786,2.75555503813801,82.817472071238,313,-0.399775383936646,0.427807343019364,1,"AUS",88,"PGA Tour","PGA Tour",-2.43475402551704,0.495464045023963,0.000377847347061072,2.62892421771972,2.69931089699757
4,"Justin Rose","6093",-2.14007293773751,0.545684521385713,2.6348620807932,86.1681454791947,367,-0.754276433165189,0.394422010848712,1,"ENG",88,"PGA Tour","PGA Tour",-2.37608392291259,0.494446878847583,0.00057371213574163,2.34783415602009,2.5777367181157
5,"Sergio Garcia","5689",-2.13150095245612,0.547344884679364,2.76891823336752,85.5552541931598,361,-0.577973430322717,0.401305897302548,1,"ESP",86,"PGA Tour","PGA Tour",-2.37662013317441,0.494733637814241,0.000575650770990063,2.66626910676787,2.71428107613977
6,"Henrik Stenson","5994",-2.01017334049578,0.540072472830846,2.82538701614279,90.6627748488393,373,-0.623036007540238,0.383063485844193,1,"SWE",92,"European Tour","PGA Tour",-2.23295794914111,0.493069816818316,0.00156104270768028,2.80283029436054,2.77328929523745
7,"Jason Day","9771",-1.91616716454664,0.563200412081612,2.72247930196806,57.2686231644496,289,-0.843453145703948,0.332112521236738,1,"AUS",49,"PGA Tour","PGA Tour",-2.23117054343392,0.488170804827583,0.00141697292289049,2.49006452039689,2.6635875892254
8,"Matt Kuchar","6169",-1.91160985962732,0.540012548202599,2.68728362617355,89.1313168397147,389,-0.752340028834784,0.373141549357586,1,"USA",96,"PGA Tour","PGA Tour",-2.1260545640581,0.493579505210132,0.00324801429453887,2.48082105883668,2.63246647372463
9,"Jordan Spieth","14636",-1.86112406515201,0.555474908124601,2.87846919254735,88.0760023534169,232,-0.651517278197258,0.470886015836257,1,"USA",110,"PGA Tour","PGA Tour",-2.08501304844895,0.493980908986576,0.00426642312457037,2.92146057868516,2.82436409106336
10,"Rickie Fowler","12965",-1.73734154657653,0.548130062738761,2.84858412978203,80.7500261102183,359,-0.760859269193082,0.374695221148298,1,"USA",89,"PGA Tour","PGA Tour",-1.9607003715108,0.496161009563681,0.00946860230624751,2.85993657372557,2.79535060033049
11,"Phil Mickelson","1547",-1.7015574062607,0.56337828254046,2.80583907575791,62.4040034533213,332,-0.7049620984452,0.30716014424945,1,"USA",65,"PGA Tour","PGA Tour",-1.98199878551262,0.504224516685154,0.00944805960927294,2.74629715294682,2.74869747877277
12,"Bubba Watson","7334",-1.69365313099881,0.552822314174011,2.79060465092608,79.9866682927526,343,-0.691044973831306,0.400673703793482,1,"USA",80,"PGA Tour","PGA Tour",-1.92059473906426,0.496442121834798,0.0119913345031564,2.71416331930692,2.73529921703669
13,"Dustin Johnson","12422",-1.58542275966073,0.579041601198737,2.8917238426031,53.1450562846443,304,-0.659893883571623,0.279367459106251,1,"USA",52,"PGA Tour","PGA Tour",-1.9037262746972,0.510375900301145,0.0159194452607191,3.01309896576505,2.83315682692654
14,"Steve Stricker","4818",-1.5304925661576,0.613273293780501,2.75966962835331,44.8077071851528,244,-0.930829253767655,0.326319604356028,1,"USA",44,"PGA Tour","PGA Tour",-1.88608916610102,0.51812134044846,0.0192487593006339,2.53837651689635,2.69066391895965
15,"Graeme McDowell","7548",-1.52658131819747,0.552912552461432,2.74125870857741,79.5551645498245,336,-0.684745028400154,0.397126481470388,1,"NIR",82,"PGA Tour","PGA Tour",-1.74408285717152,0.496780483412525,0.0311323924209073,2.59084057711051,2.68491843762191
16,"Bill Haas","7900",-1.52299570745071,0.540585045330294,2.57070412794898,88.8771435935988,389,-0.772151183050171,0.376156748125784,1,"USA",104,"PGA Tour","PGA Tour",-1.71473549302684,0.493566521316272,0.0348625094360095,2.20685121279141,2.51322253734507
17,"Hideki Matsuyama","13562",-1.47834615438234,0.559055885887341,2.60329745310677,87.3258848923689,239,-0.431937804029849,0.488589128922763,1,"JPN",98,"PGA Tour","Japan Golf Tour",-1.69068484295987,0.494359772606956,0.0395981927576385,2.26938224825362,2.54256054909356
18,"Keegan Bradley","13872",-1.44822719126023,0.544262359103685,2.83716202223616,80.2081729836218,385,-0.75009302883556,0.343620415838927,1,"USA",86,"PGA Tour","PGA Tour",-1.65432437643838,0.496420569281851,0.0481403144535643,2.83388924313787,2.78446885866624
19,"Jamie Donaldson","7084",-1.42496650883643,0.549474577200083,2.825544582618,82.8177222586787,348,-0.358837673897773,0.397353716282564,1,"WAL",89,"European Tour","European Tour",-1.64260002470543,0.495647385529458,0.0505175104800506,2.80159931878364,2.77160240246914
20,"Luke Donald","4163",-1.38695791703566,0.549074743140627,2.78413464688648,80.8383324912052,350,-0.66224213699887,0.381240859085745,1,"ENG",84,"PGA Tour","PGA Tour",-1.59288268300019,0.496225630774321,0.0638700385199045,2.70022697816987,2.72945464487665
21,"Jimmy Walker","7293",-1.36983065688483,0.540935791370097,2.77913062336288,89.3388149328575,388,-0.708948688962578,0.380735797708636,1,"USA",100,"PGA Tour","PGA Tour",-1.55452627795175,0.493550097733231,0.0741938310593263,2.6950558170265,2.72597789633889
22,"Lee Westwood","4052",-1.34028208927114,0.543656172655839,2.85328527475185,91.2235670877418,370,-0.539722431873675,0.4110553414521,1,"ENG",94,"PGA Tour","PGA Tour",-1.52787077578648,0.492957383776939,0.0830085599928554,2.86532238800544,2.8010131783069
23,"Ian Poulter","1435",-1.31981849064689,0.554611878384883,2.78487044232486,75.4589796742879,332,-0.638467665406235,0.377566519610756,1,"ENG",78,"PGA Tour","PGA Tour",-1.53600270659549,0.49812850314931,0.0833056625674971,2.69721229675951,2.72908575257156
24,"Zach Johnson","6986",-1.3163603392472,0.544069960217255,2.73710682770615,83.4875217363378,369,-0.811269310530093,0.364701060484126,1,"USA",94,"PGA Tour","PGA Tour",-1.50505527844912,0.495454573549748,0.0932098358926487,2.58949341301712,2.68248796169989
25,"Ryan Palmer","7820",-1.30658158636523,0.550036854074524,2.81345630356175,79.4399973600567,351,-0.562668949419274,0.376707932315434,1,"USA",91,"PGA Tour","PGA Tour",-1.51505090501817,0.496869170328939,0.0902574057755809,2.77243448318604,2.75916578537991
26,"Charl Schwartzel","7398",-1.29233542064432,0.537668253390118,2.81759134210768,102.033923746568,397,-0.352189910361978,0.423947878877797,1,"RSA",103,"PGA Tour","PGA Tour",-1.46729871024517,0.490411943953831,0.10545259797469,2.78364017282716,2.76581521805354
27,"Ryan Moore","7489",-1.28099792997407,0.553843855962916,2.96588476005693,74.9142804392323,332,-0.71798725113818,0.368142620861763,1,"USA",78,"PGA Tour","PGA Tour",-1.49222449003159,0.498310309695845,0.100313729855412,3.16502942049568,2.91371402048143
28,"Brandt Snedeker","8820",-1.26580438408424,0.5484684245354,2.80701596263871,79.8767963677915,356,-0.662224797119088,0.370925468820806,1,"USA",95,"PGA Tour","PGA Tour",-1.46611310304255,0.496412676659036,0.110262058387854,2.7571029154399,2.75291136831468
29,"Chris Kirk","12423",-1.26347129867051,0.538805206959785,2.74822788250908,93.7852019984484,391,-0.696277122121454,0.390382042634074,1,"USA",108,"PGA Tour","PGA Tour",-1.43479792892487,0.492448452355043,0.122036566054691,2.62731928034502,2.69489247339358
30,"Graham Delaet","10252",-1.24090980456128,0.562939163845824,2.76999860263786,65.9302041383732,268,-0.617376087501178,0.343380913054402,1,"CAN",70,"PGA Tour","PGA Tour",-1.48077325946624,0.502411259445424,0.108026237866011,2.64624787719745,2.71219316355311
31,"Louis Oosthuizen","7672",-1.22946209183764,0.563098463910054,2.80585347679518,70.7209130161882,317,-0.446646992869984,0.391412926624617,1,"RSA",74,"European Tour","European Tour",-1.46267856180586,0.500192441643461,0.114546800070571,2.74676861390502,2.74876951619915
32,"Tiger Woods","5321",-1.21114116941895,0.64833411573774,2.95690460025382,35.3303396448896,207,-0.925261564511417,0.262144688454634,1,"USA",23,"PGA Tour","PGA Tour",-1.62214364229472,0.530821999793346,0.0738672428430679,3.32421952362533,2.88495193883239
33,"Danny Willett","12920",-1.2103756136317,0.548394303813771,2.85433811420341,89.5473617582133,351,-0.011295864785432,0.430279043020372,1,"ENG",96,"European Tour","European Tour",-1.41723565798901,0.494042232236717,0.132132592844188,2.86686660560219,2.80116221553463
34,"Gary Woodland","12577",-1.19301334542529,0.546733027986103,2.79504888590205,81.9226391344248,360,-0.723860027493433,0.372811291106968,1,"USA",94,"PGA Tour","PGA Tour",-1.38153587664134,0.495882969484246,0.153244811299334,2.7284977919232,2.74105477338404
35,"Francesco Molinari","7655",-1.17039878015527,0.539114361345926,2.73796565393512,97.3679761822044,380,-0.261077530564932,0.411432698678282,1,"ITA",102,"European Tour","European Tour",-1.34905739668141,0.491533408139093,0.169216591523253,2.60684283483452,2.68436428740939
36,"Hunter Mahan","7636",-1.16585467226845,0.545225906271436,2.74387261850639,84.5419200192012,374,-0.80807410698743,0.380827717747574,1,"USA",94,"PGA Tour","PGA Tour",-1.34375809125996,0.494932249644311,0.175552161350643,2.60639410145517,2.68915705337558
37,"Webb Simpson","11049",-1.14254891234115,0.546566987714783,2.77263120597819,82.1749926475838,369,-0.672823409977539,0.373570397642754,1,"USA",88,"PGA Tour","PGA Tour",-1.32964061687877,0.495774557682129,0.185569258376094,2.67375791793703,2.71822521736233
38,"Kevin Na","7452",-1.10049132935604,0.564079733666335,2.82898909531103,73.2582438533073,310,-0.597740612229894,0.419633114981064,1,"USA",95,"PGA Tour","PGA Tour",-1.31110252222142,0.499217143010747,0.201412571882955,2.80700320972219,2.77218205669391
39,"Joost Luiten","10158",-1.07473252793622,0.544977759133893,2.74694366102857,91.0303490246829,369,-0.194510122753263,0.416840952425038,1,"NED",96,"European Tour","European Tour",-1.26195089576742,0.493406548404188,0.232882905786387,2.61949896001198,2.69234075089214
40,"Jason Dufner","7301",-1.06025622922654,0.554872060518998,2.76758724319207,70.961214161722,346,-0.498330370983692,0.3398338396654,1,"USA",74,"PGA Tour","PGA Tour",-1.27716033607363,0.500067973185953,0.227244012109239,2.64882835929343,2.71139376430922
41,"Victor Dubuisson","10198",-1.05164492142145,0.566310218316646,2.8782582606076,72.5800293755391,278,-0.168812700405648,0.426791639004066,1,"FRA",79,"European Tour","European Tour",-1.28188024615637,0.499730166184548,0.223319063244459,2.93607151261749,2.82199634149055
42,"Martin Kaymer","8117",-1.04898426580057,0.540089847567268,2.85137492463091,96.6774606617639,374,-0.53469597252728,0.41489683851426,1,"GER",101,"PGA Tour","European Tour",-1.2106919503824,0.491682110164817,0.27443892308446,2.85894510292309,2.7997574747411
43,"Marc Leishman","7649",-1.04834685127409,0.545829236869662,2.7308898176866,83.4487888287983,374,-0.480472158043407,0.377623456821485,1,"AUS",90,"PGA Tour","PGA Tour",-1.23532403211303,0.495290054710149,0.256514175765805,2.57351189791179,2.67578579869963
44,"John Senden","5207",-1.00400205587389,0.53837459573225,2.66355610202239,94.8106195740665,409,-0.435577556948723,0.39376707343347,1,"AUS",105,"PGA Tour","PGA Tour",-1.16963656259037,0.492025794920336,0.313122226280471,2.43704299466699,2.60857890493864
45,"Shane Lowry","13900",-0.989659103710903,0.551212382222266,2.86664942984799,86.8322435272373,329,-0.149890840453571,0.433001732846902,1,"IRL",90,"European Tour","European Tour",-1.18247603846389,0.494792183895741,0.303478773755059,2.89679818924709,2.81315549931615
46,"Brooks Koepka","16243",-0.989505808805151,0.559431984575219,2.74970219452522,86.624870033186,223,-0.0962720296291286,0.486873680958548,1,"USA",100,"European Tour","European Tour",-1.18753611455889,0.494535045785922,0.2984472609636,2.61544832699023,2.69219204612357
47,"Billy Horschel","11276",-0.96022268730908,0.54342603464286,2.93193585627222,86.6302235328053,362,-0.658618795016033,0.381208483692343,1,"USA",94,"PGA Tour","PGA Tour",-1.12808041900992,0.494402006640689,0.357682018581743,3.05521309512162,2.88113450053396
48,"Thongchai Jaidee","5973",-0.953402008295867,0.536260284526522,2.61675678236058,102.398804090899,410,-0.0281142562253509,0.413828167835693,1,"THA",100,"European Tour","European Tour",-1.12177463398605,0.490636472759053,0.360717953647578,2.34920586552074,2.56121864846983
49,"Patrick Reed","14838",-0.937187131515451,0.560965251422475,2.93658370364028,78.2186188922076,242,-0.688480410740772,0.439315338775514,1,"USA",95,"PGA Tour","PGA Tour",-1.12039805118696,0.497341843306543,0.36870214081576,3.07732180688678,2.88250617261823
50,"Kevin Chappell","13305",-0.93288355435096,0.547899387981913,2.83540817309437,80.7843664392367,352,-0.53443432056513,0.372099913232254,1,"USA",94,"PGA Tour","PGA Tour",-1.11602654074355,0.496380108244518,0.372477647951812,2.82747573467699,2.78196796687154
51,"Harris English","14577",-0.916370669966958,0.546861002616279,2.70730727757997,79.9804393000282,321,-0.563143499134716,0.359650497294961,1,"USA",88,"PGA Tour","PGA Tour",-1.09877826283537,0.496561556240773,0.391566124336592,2.50987322458152,2.65150065793976
52,"Brendon de Jonge","8767",-0.912386985559489,0.524702475962597,2.74201525524375,117.924467439181,490,-0.400613211813648,0.39232931432093,1,"ZIM",127,"PGA Tour","PGA Tour",-1.0444714868951,0.48741311552123,0.446392206490687,2.63414353661724,2.69134445430312
53,"Charles Howell-III","6892",-0.880108427131099,0.537850993529167,2.6693215570751,91.4000661884996,413,-0.490948779456648,0.369975298313363,1,"USA",103,"PGA Tour","PGA Tour",-1.04155763767546,0.493128480656266,0.455238953569058,2.44417892699086,2.61457336554657
54,"Bernd Wiesberger","9531",-0.874861165182872,0.541194660068496,2.7371232314397,92.493728835252,389,0.0991063263137109,0.397567782625997,1,"AUT",92,"European Tour","European Tour",-1.05920867959065,0.493236116450708,0.434019068798646,2.59989058347748,2.68308626846031
55,"Charley Hoffman","5768",-0.869978234805654,0.546401368894405,2.81573535568107,80.2375665990666,374,-0.541640789586977,0.35802122980273,1,"USA",89,"PGA Tour","PGA Tour",-1.0498596329699,0.496533872441868,0.448266507295611,2.77971301418002,2.76221127673152
56,"Thomas Bjorn","5725",-0.864780264436199,0.549627850973487,2.87823889411242,83.8148315470244,329,-0.292813161217502,0.404884623353147,1,"DEN",88,"European Tour","European Tour",-1.04865702138278,0.495368547434071,0.448651945565194,2.92855333990313,2.82527314732855
57,"Brendon Todd","12425",-0.857392453547382,0.547147330048554,2.81032553886088,86.4286440514045,332,-0.498548478518504,0.404418558655755,1,"USA",104,"PGA Tour","PGA Tour",-1.02667564318426,0.494668633348433,0.475041809745186,2.76526170183378,2.75654846385737
58,"Romain Wattel","13165",-0.851074332123459,0.55232026423331,2.69447710600035,82.1191559366997,334,0.178643744849292,0.40834438691771,1,"FRA",89,"European Tour","European Tour",-1.05885190772758,0.496495833185707,0.437466943853796,2.47938249251762,2.63726168600639
59,"Ernie Els","874",-0.844826408583138,0.534410287926556,2.61933783244917,101.421579808544,417,-0.416969428265731,0.398488108265341,1,"RSA",107,"PGA Tour","PGA Tour",-0.992601190567886,0.490430006375898,0.515050009150687,2.35361424209771,2.56424186157581
60,"Jerry Kelly","5151",-0.842040218173338,0.554170809183632,2.71253488133143,76.2925704922674,341,-0.446334575620249,0.379777383313143,1,"USA",85,"PGA Tour","PGA Tour",-1.03377231078354,0.498109011955602,0.46930308450397,2.51261111749845,2.65532299291225
61,"Stephen Gallacher","5647",-0.816424464182496,0.54696159773062,2.82099930763039,89.3886062055135,347,-0.262286562989472,0.421626579612768,1,"SCO",96,"European Tour","European Tour",-0.988450269003647,0.493723627947634,0.523314604263944,2.78993715746619,2.76746636912883
62,"Russell Knox","13831",-0.812582639347508,0.541876758026478,2.67599707695028,88.9388922115346,362,-0.293920321764698,0.383284067742554,1,"SCO",98,"PGA Tour","PGA Tour",-0.982814453397879,0.493956397058465,0.53096468509696,2.45318906054729,2.62055908823998
63,"Justin Thomas","14139",-0.8118188973214,0.599367811974182,2.72062423371708,69.8828771969505,127,0.144828355246138,0.598088563835123,0,"USA",107,"Web.com Tour","Web.com Tour",-1.05694663282973,0.501182680431885,0.444024512311218,2.49544242269982,2.65378116035553
64,"Cameron Tringale","14013",-0.757810754410514,0.539266073138676,2.73968310119586,88.9130877364355,408,-0.558643402455423,0.365390026079999,1,"USA",107,"PGA Tour","PGA Tour",-0.913677322439804,0.493835585369846,0.626480115459436,2.60341874186427,2.68608555287052
